Index,Score,Classification,Effort,BugCount
0,3.000000,0.000000,4.000000,0.000000
1,9.000000,0.000000,67.000000,0.000000
2,5.000000,0.000000,179.000000,1.000000
3,13.000000,1.000000,483.000000,0.000000
4,5.000000,0.000000,9.000000,0.000000
5,4.000000,0.000000,29.000000,0.000000
6,14.000000,1.000000,568.000000,0.000000
7,3.000000,0.000000,29.000000,0.000000
8,6.000000,0.000000,22.000000,0.000000
9,7.000000,0.000000,222.000000,0.000000
10,11.000000,1.000000,297.000000,0.000000
11,2.000000,0.000000,1.000000,0.000000
12,13.000000,1.000000,685.000000,0.000000
13,3.000000,0.000000,16.000000,0.000000
14,6.000000,0.000000,27.000000,0.000000
15,13.000000,1.000000,610.000000,0.000000
16,13.000000,1.000000,255.000000,1.000000
17,13.000000,1.000000,191.000000,0.000000
18,13.000000,1.000000,99.000000,1.000000
19,3.000000,0.000000,15.000000,0.000000
20,3.000000,0.000000,1.000000,0.000000
21,6.000000,0.000000,212.000000,0.000000
22,12.000000,1.000000,143.000000,0.000000
23,8.000000,0.000000,43.000000,0.000000
24,9.000000,0.000000,125.000000,1.000000
25,16.000000,1.000000,669.000000,1.000000
26,15.000000,1.000000,564.000000,1.000000
27,4.000000,0.000000,14.000000,0.000000
28,3.000000,0.000000,4.000000,0.000000
29,7.000000,0.000000,28.000000,0.000000
30,12.000000,1.000000,957.000000,0.000000
31,3.000000,0.000000,1.000000,0.000000
32,13.000000,1.000000,189.000000,0.000000
33,13.000000,1.000000,213.000000,0.000000
34,7.000000,0.000000,89.000000,0.000000
35,3.000000,0.000000,40.000000,0.000000
36,4.000000,0.000000,32.000000,0.000000
37,10.000000,1.000000,67.000000,0.000000
38,11.000000,1.000000,926.000000,0.000000
39,1.000000,0.000000,14.000000,0.000000
40,7.000000,0.000000,1207.000000,0.000000
41,7.000000,0.000000,67.000000,0.000000
42,4.000000,0.000000,20.000000,0.000000
43,5.000000,0.000000,27.000000,0.000000
44,5.000000,0.000000,9.000000,0.000000
45,14.000000,1.000000,469.000000,0.000000
46,5.000000,0.000000,88.000000,0.000000
47,10.000000,1.000000,144.000000,0.000000
48,14.000000,1.000000,440.000000,0.000000
49,9.000000,0.000000,121.000000,0.000000
50,10.000000,1.000000,152.000000,0.000000
51,4.000000,0.000000,1.000000,0.000000
52,6.000000,0.000000,78.000000,0.000000
53,2.000000,0.000000,20.000000,0.000000
