Index,Score,Classification,Effort,BugCount
0,7.000000,0.000000,247.000000,0.000000
1,10.000000,1.000000,216.000000,0.000000
2,6.000000,0.000000,81.000000,0.000000
3,11.000000,1.000000,235.000000,0.000000
4,13.000000,1.000000,305.000000,0.000000
5,3.000000,0.000000,97.000000,0.000000
6,3.000000,0.000000,1.000000,0.000000
7,4.000000,0.000000,43.000000,0.000000
8,7.000000,0.000000,138.000000,0.000000
9,8.000000,0.000000,88.000000,0.000000
10,7.000000,0.000000,144.000000,1.000000
11,9.000000,1.000000,62.000000,0.000000
12,13.000000,1.000000,340.000000,1.000000
13,11.000000,1.000000,364.000000,1.000000
14,10.000000,1.000000,234.000000,0.000000
15,6.000000,0.000000,10.000000,0.000000
16,9.000000,1.000000,62.000000,0.000000
17,9.000000,1.000000,276.000000,0.000000
18,5.000000,0.000000,45.000000,0.000000
19,1.000000,0.000000,23.000000,0.000000
20,3.000000,0.000000,52.000000,0.000000
21,14.000000,1.000000,532.000000,0.000000
22,8.000000,0.000000,291.000000,1.000000
23,13.000000,1.000000,215.000000,0.000000
24,7.000000,0.000000,104.000000,1.000000
25,12.000000,1.000000,410.000000,0.000000
26,3.000000,0.000000,84.000000,0.000000
27,3.000000,0.000000,90.000000,0.000000
28,7.000000,0.000000,141.000000,0.000000
