Index,Score,Classification,Effort,BugCount
0,4.000000,0.000000,15.000000,0.000000
1,26.000000,1.000000,492.000000,0.000000
2,16.000000,1.000000,11.000000,1.000000
3,8.000000,0.000000,4.000000,0.000000
4,0.000000,0.000000,0.000000,0.000000
5,0.000000,0.000000,6.000000,0.000000
6,27.000000,1.000000,153.000000,0.000000
7,16.000000,1.000000,8.000000,0.000000
8,17.000000,1.000000,13.000000,1.000000
9,17.000000,1.000000,21.000000,0.000000
10,22.000000,1.000000,77.000000,1.000000
11,5.000000,0.000000,24.000000,0.000000
12,0.000000,0.000000,8.000000,0.000000
13,0.000000,0.000000,0.000000,0.000000
14,18.000000,1.000000,0.000000,0.000000
15,0.000000,0.000000,0.000000,0.000000
16,25.000000,1.000000,1805.000000,1.000000
17,0.000000,0.000000,9.000000,0.000000
18,22.000000,1.000000,120.000000,0.000000
19,13.000000,0.000000,15.000000,0.000000
20,4.000000,0.000000,0.000000,1.000000
21,1.000000,0.000000,30.000000,0.000000
22,27.000000,1.000000,149.000000,0.000000
23,13.000000,0.000000,32.000000,0.000000
24,11.000000,0.000000,0.000000,0.000000
25,18.000000,1.000000,114.000000,1.000000
26,14.000000,0.000000,83.000000,1.000000
27,14.000000,0.000000,65.000000,1.000000
28,6.000000,0.000000,4.000000,0.000000
29,14.000000,0.000000,73.000000,0.000000
30,0.000000,0.000000,0.000000,0.000000
31,0.000000,0.000000,0.000000,0.000000
32,1.000000,0.000000,27.000000,0.000000
33,0.000000,0.000000,6.000000,0.000000
34,0.000000,0.000000,0.000000,0.000000
35,0.000000,0.000000,3.000000,0.000000
36,0.000000,0.000000,0.000000,0.000000
37,16.000000,1.000000,19.000000,0.000000
38,24.000000,1.000000,221.000000,0.000000
39,25.000000,1.000000,430.000000,1.000000
40,18.000000,1.000000,100.000000,0.000000
41,18.000000,1.000000,0.000000,1.000000
42,27.000000,1.000000,425.000000,1.000000
43,7.000000,0.000000,44.000000,0.000000
44,14.000000,0.000000,0.000000,1.000000
45,8.000000,0.000000,10.000000,0.000000
46,23.000000,1.000000,503.000000,1.000000
47,18.000000,1.000000,15.000000,1.000000
48,20.000000,1.000000,95.000000,1.000000
49,16.000000,1.000000,55.000000,1.000000
