Index,Score,Classification,Effort,BugCount
0,4.000000,0.000000,10.000000,0.000000
1,2.000000,0.000000,1.000000,0.000000
2,12.000000,1.000000,772.000000,0.000000
3,2.000000,0.000000,2.000000,0.000000
4,5.000000,0.000000,125.000000,0.000000
5,2.000000,0.000000,4.000000,0.000000
6,14.000000,1.000000,478.000000,0.000000
7,9.000000,0.000000,370.000000,1.000000
8,10.000000,1.000000,198.000000,1.000000
9,14.000000,1.000000,306.000000,1.000000
10,6.000000,0.000000,182.000000,0.000000
11,3.000000,0.000000,2.000000,0.000000
12,5.000000,0.000000,5.000000,0.000000
13,15.000000,1.000000,258.000000,0.000000
14,7.000000,0.000000,56.000000,0.000000
15,3.000000,0.000000,3.000000,0.000000
16,13.000000,1.000000,994.000000,1.000000
17,9.000000,0.000000,162.000000,0.000000
18,6.000000,0.000000,5.000000,0.000000
19,2.000000,0.000000,13.000000,0.000000
20,7.000000,0.000000,575.000000,0.000000
21,5.000000,0.000000,5.000000,0.000000
22,10.000000,1.000000,606.000000,0.000000
23,7.000000,0.000000,261.000000,0.000000
24,15.000000,1.000000,1541.000000,0.000000
25,4.000000,0.000000,526.000000,0.000000
26,10.000000,1.000000,177.000000,0.000000
27,5.000000,0.000000,4.000000,0.000000
28,4.000000,0.000000,323.000000,0.000000
29,14.000000,1.000000,1410.000000,0.000000
30,2.000000,0.000000,2.000000,0.000000
31,9.000000,0.000000,315.000000,1.000000
32,6.000000,0.000000,139.000000,0.000000
33,3.000000,0.000000,174.000000,0.000000
34,4.000000,0.000000,9.000000,0.000000
35,4.000000,0.000000,69.000000,0.000000
36,10.000000,1.000000,501.000000,1.000000
37,14.000000,1.000000,1172.000000,1.000000
38,11.000000,1.000000,599.000000,1.000000
39,10.000000,1.000000,85.000000,1.000000
40,2.000000,0.000000,3.000000,0.000000
41,14.000000,1.000000,797.000000,0.000000
42,4.000000,0.000000,7.000000,0.000000
43,12.000000,1.000000,1356.000000,0.000000
44,13.000000,1.000000,427.000000,0.000000
