Index,Score,Classification,Effort,BugCount
0,14.000000,0.000000,122.000000,0.000000
1,2.000000,0.000000,4.000000,0.000000
2,25.000000,1.000000,484.000000,1.000000
3,5.000000,0.000000,33.000000,0.000000
4,20.000000,1.000000,673.000000,0.000000
5,2.000000,0.000000,16.000000,0.000000
6,16.000000,1.000000,87.000000,0.000000
7,2.000000,0.000000,9.000000,0.000000
8,26.000000,1.000000,250.000000,0.000000
9,6.000000,0.000000,9.000000,0.000000
10,14.000000,0.000000,95.000000,0.000000
11,8.000000,0.000000,42.000000,0.000000
12,8.000000,0.000000,42.000000,0.000000
13,27.000000,1.000000,387.000000,0.000000
14,9.000000,0.000000,53.000000,0.000000
15,3.000000,0.000000,14.000000,0.000000
16,29.000000,1.000000,624.000000,1.000000
17,7.000000,0.000000,20.000000,0.000000
18,1.000000,0.000000,0.000000,0.000000
19,25.000000,1.000000,1126.000000,1.000000
20,14.000000,0.000000,52.000000,0.000000
21,7.000000,0.000000,16.000000,0.000000
22,25.000000,1.000000,127.000000,1.000000
23,28.000000,1.000000,494.000000,1.000000
24,5.000000,0.000000,3.000000,0.000000
25,23.000000,1.000000,795.000000,1.000000
26,23.000000,1.000000,591.000000,1.000000
27,25.000000,1.000000,166.000000,0.000000
28,10.000000,0.000000,144.000000,0.000000
29,29.000000,1.000000,760.000000,0.000000
30,5.000000,0.000000,35.000000,0.000000
31,4.000000,0.000000,72.000000,0.000000
32,12.000000,0.000000,52.000000,0.000000
33,17.000000,1.000000,55.000000,0.000000
34,20.000000,1.000000,214.000000,1.000000
35,5.000000,0.000000,32.000000,0.000000
36,25.000000,1.000000,96.000000,0.000000
37,8.000000,0.000000,56.000000,0.000000
38,27.000000,1.000000,378.000000,1.000000
39,26.000000,1.000000,245.000000,1.000000
40,18.000000,1.000000,258.000000,0.000000
41,25.000000,1.000000,419.000000,0.000000
42,24.000000,1.000000,343.000000,0.000000
43,3.000000,0.000000,34.000000,0.000000
44,8.000000,0.000000,39.000000,0.000000
45,6.000000,0.000000,21.000000,0.000000
46,16.000000,1.000000,197.000000,0.000000
47,2.000000,0.000000,0.000000,0.000000
48,8.000000,0.000000,81.000000,0.000000
49,12.000000,0.000000,45.000000,0.000000
50,30.000000,1.000000,1461.000000,1.000000
51,10.000000,0.000000,167.000000,0.000000
52,18.000000,1.000000,151.000000,0.000000
53,4.000000,0.000000,11.000000,0.000000
54,6.000000,0.000000,27.000000,0.000000
55,27.000000,1.000000,319.000000,0.000000
56,15.000000,0.000000,50.000000,1.000000
57,6.000000,0.000000,25.000000,0.000000
