Index,Score,Classification,Effort,BugCount
0,20.000000,0.000000,36.000000,0.000000
1,26.000000,1.000000,235.000000,1.000000
2,9.000000,0.000000,7.000000,0.000000
3,32.000000,1.000000,159.000000,1.000000
4,34.000000,1.000000,144.000000,1.000000
5,33.000000,1.000000,161.000000,1.000000
6,27.000000,1.000000,308.000000,1.000000
7,22.000000,0.000000,71.000000,1.000000
8,36.000000,1.000000,166.000000,1.000000
9,29.000000,1.000000,199.000000,1.000000
10,26.000000,1.000000,40.000000,1.000000
11,33.000000,1.000000,125.000000,0.000000
12,31.000000,1.000000,79.000000,1.000000
13,31.000000,1.000000,104.000000,0.000000
14,28.000000,1.000000,51.000000,0.000000
15,4.000000,0.000000,1.000000,1.000000
16,3.000000,0.000000,0.000000,1.000000
17,30.000000,1.000000,56.000000,0.000000
18,5.000000,0.000000,0.000000,0.000000
19,4.000000,0.000000,11.000000,0.000000
20,2.000000,0.000000,1.000000,0.000000
21,25.000000,1.000000,89.000000,0.000000
22,4.000000,0.000000,4.000000,0.000000
23,7.000000,0.000000,27.000000,0.000000
24,14.000000,0.000000,19.000000,0.000000
25,4.000000,0.000000,12.000000,0.000000
26,33.000000,1.000000,66.000000,0.000000
27,3.000000,0.000000,0.000000,0.000000
28,36.000000,1.000000,242.000000,1.000000
29,0.000000,0.000000,0.000000,0.000000
30,2.000000,0.000000,2.000000,0.000000
31,1.000000,0.000000,0.000000,0.000000
32,2.000000,0.000000,0.000000,0.000000
33,36.000000,1.000000,402.000000,1.000000
34,7.000000,0.000000,31.000000,0.000000
35,3.000000,0.000000,1.000000,0.000000
36,2.000000,0.000000,10.000000,0.000000
37,1.000000,0.000000,0.000000,0.000000
38,35.000000,1.000000,415.000000,1.000000
39,14.000000,0.000000,23.000000,1.000000
40,26.000000,1.000000,68.000000,0.000000
41,5.000000,0.000000,7.000000,0.000000
42,5.000000,0.000000,15.000000,0.000000
43,2.000000,0.000000,0.000000,0.000000
44,4.000000,0.000000,0.000000,1.000000
45,35.000000,1.000000,293.000000,1.000000
46,33.000000,1.000000,84.000000,1.000000
47,23.000000,1.000000,74.000000,1.000000
48,6.000000,0.000000,15.000000,0.000000
49,28.000000,1.000000,67.000000,1.000000
50,7.000000,0.000000,7.000000,1.000000
51,6.000000,0.000000,18.000000,0.000000
52,13.000000,0.000000,22.000000,0.000000
53,21.000000,0.000000,64.000000,0.000000
54,29.000000,1.000000,85.000000,0.000000
55,6.000000,0.000000,5.000000,0.000000
