Index,Score,Classification,Effort,BugCount
0,246.000000,1.000000,702.000000,1.000000
1,313.000000,1.000000,689.000000,1.000000
2,272.000000,1.000000,445.000000,1.000000
3,302.000000,1.000000,1118.000000,1.000000
4,280.000000,1.000000,679.000000,1.000000
5,317.000000,1.000000,864.000000,1.000000
6,287.000000,1.000000,901.000000,1.000000
7,239.000000,1.000000,590.000000,1.000000
8,266.000000,1.000000,421.000000,1.000000
9,296.000000,1.000000,1690.000000,1.000000
10,298.000000,1.000000,787.000000,1.000000
11,317.000000,1.000000,1186.000000,1.000000
12,249.000000,1.000000,632.000000,1.000000
13,252.000000,1.000000,408.000000,1.000000
14,256.000000,1.000000,412.000000,1.000000
15,247.000000,1.000000,412.000000,1.000000
16,250.000000,1.000000,463.000000,1.000000
17,131.000000,0.000000,47.000000,1.000000
18,312.000000,1.000000,674.000000,1.000000
19,316.000000,1.000000,944.000000,1.000000
20,266.000000,1.000000,446.000000,1.000000
21,342.000000,1.000000,973.000000,1.000000
22,310.000000,1.000000,602.000000,1.000000
23,330.000000,1.000000,1150.000000,1.000000
24,311.000000,1.000000,1476.000000,1.000000
25,312.000000,1.000000,431.000000,1.000000
26,327.000000,1.000000,1189.000000,1.000000
27,133.000000,0.000000,830.000000,1.000000
28,227.000000,1.000000,339.000000,1.000000
29,124.000000,0.000000,305.000000,1.000000
30,289.000000,1.000000,664.000000,1.000000
31,311.000000,1.000000,566.000000,1.000000
32,149.000000,0.000000,557.000000,1.000000
33,311.000000,1.000000,1771.000000,1.000000
34,127.000000,0.000000,830.000000,1.000000
35,321.000000,1.000000,1938.000000,1.000000
36,260.000000,1.000000,397.000000,1.000000
37,269.000000,1.000000,650.000000,1.000000
38,250.000000,1.000000,1838.000000,1.000000
39,292.000000,1.000000,801.000000,1.000000
40,275.000000,1.000000,429.000000,1.000000
41,161.000000,0.000000,731.000000,1.000000
42,286.000000,1.000000,1717.000000,1.000000
43,83.000000,0.000000,229.000000,1.000000
44,175.000000,1.000000,683.000000,1.000000
45,292.000000,1.000000,1906.000000,1.000000
46,129.000000,0.000000,29.000000,1.000000
47,112.000000,0.000000,824.000000,1.000000
48,124.000000,0.000000,805.000000,1.000000
49,296.000000,1.000000,1930.000000,1.000000
50,265.000000,1.000000,1690.000000,1.000000
51,290.000000,1.000000,1730.000000,1.000000
52,101.000000,0.000000,229.000000,1.000000
53,290.000000,1.000000,1690.000000,1.000000
54,107.000000,0.000000,808.000000,1.000000
55,291.000000,1.000000,1933.000000,1.000000
56,267.000000,1.000000,1690.000000,1.000000
57,94.000000,0.000000,510.000000,1.000000
58,85.000000,0.000000,329.000000,1.000000
59,108.000000,0.000000,480.000000,1.000000
60,80.000000,0.000000,511.000000,1.000000
61,241.000000,1.000000,1834.000000,1.000000
62,121.000000,0.000000,486.000000,1.000000
63,93.000000,0.000000,484.000000,1.000000
64,240.000000,1.000000,1834.000000,1.000000
65,75.000000,0.000000,510.000000,1.000000
66,332.000000,1.000000,678.000000,1.000000
67,306.000000,1.000000,1538.000000,1.000000
68,276.000000,1.000000,463.000000,1.000000
69,256.000000,1.000000,367.000000,1.000000
70,324.000000,1.000000,1031.000000,1.000000
71,96.000000,0.000000,521.000000,1.000000
72,256.000000,1.000000,1837.000000,1.000000
73,79.000000,0.000000,513.000000,1.000000
74,142.000000,0.000000,552.000000,1.000000
75,258.000000,1.000000,1834.000000,1.000000
76,257.000000,1.000000,382.000000,1.000000
77,134.000000,0.000000,459.000000,1.000000
78,285.000000,1.000000,1708.000000,1.000000
79,260.000000,1.000000,424.000000,1.000000
80,189.000000,1.000000,144.000000,1.000000
81,287.000000,1.000000,734.000000,1.000000
82,158.000000,0.000000,100.000000,1.000000
83,352.000000,1.000000,837.000000,1.000000
84,348.000000,1.000000,884.000000,1.000000
85,299.000000,1.000000,720.000000,1.000000
86,254.000000,1.000000,578.000000,1.000000
87,342.000000,1.000000,946.000000,1.000000
88,326.000000,1.000000,523.000000,1.000000
89,270.000000,1.000000,584.000000,1.000000
90,279.000000,1.000000,385.000000,1.000000
91,342.000000,1.000000,946.000000,1.000000
92,346.000000,1.000000,796.000000,1.000000
93,352.000000,1.000000,681.000000,1.000000
94,348.000000,1.000000,875.000000,1.000000
95,270.000000,1.000000,579.000000,1.000000
96,317.000000,1.000000,471.000000,1.000000
97,347.000000,1.000000,864.000000,1.000000
98,247.000000,1.000000,369.000000,1.000000
99,253.000000,1.000000,457.000000,1.000000
100,155.000000,0.000000,310.000000,1.000000
101,290.000000,1.000000,1690.000000,1.000000
102,57.000000,0.000000,290.000000,1.000000
103,333.000000,1.000000,592.000000,1.000000
104,266.000000,1.000000,475.000000,1.000000
105,65.000000,0.000000,495.000000,1.000000
106,170.000000,1.000000,102.000000,1.000000
107,308.000000,1.000000,680.000000,1.000000
108,262.000000,1.000000,1638.000000,1.000000
109,122.000000,0.000000,121.000000,1.000000
110,270.000000,1.000000,1684.000000,1.000000
111,311.000000,1.000000,738.000000,1.000000
112,263.000000,1.000000,429.000000,1.000000
113,300.000000,1.000000,678.000000,1.000000
114,62.000000,0.000000,256.000000,1.000000
115,245.000000,1.000000,585.000000,1.000000
116,313.000000,1.000000,494.000000,1.000000
117,262.000000,1.000000,441.000000,1.000000
118,266.000000,1.000000,435.000000,1.000000
119,287.000000,1.000000,1684.000000,1.000000
120,290.000000,1.000000,1712.000000,1.000000
121,186.000000,1.000000,763.000000,1.000000
122,35.000000,0.000000,5.000000,1.000000
123,220.000000,1.000000,437.000000,1.000000
124,231.000000,1.000000,440.000000,1.000000
125,284.000000,1.000000,1682.000000,1.000000
126,85.000000,0.000000,239.000000,1.000000
127,77.000000,0.000000,18.000000,1.000000
128,168.000000,1.000000,144.000000,1.000000
129,79.000000,0.000000,261.000000,1.000000
130,152.000000,0.000000,675.000000,1.000000
131,264.000000,1.000000,1690.000000,1.000000
132,106.000000,0.000000,71.000000,1.000000
133,36.000000,0.000000,289.000000,1.000000
134,271.000000,1.000000,1834.000000,0.000000
135,281.000000,1.000000,1838.000000,0.000000
136,271.000000,1.000000,1838.000000,0.000000
137,39.000000,0.000000,33.000000,0.000000
138,42.000000,0.000000,33.000000,0.000000
139,43.000000,0.000000,36.000000,0.000000
140,31.000000,0.000000,33.000000,0.000000
141,49.000000,0.000000,33.000000,0.000000
142,272.000000,1.000000,1838.000000,0.000000
143,257.000000,1.000000,1838.000000,0.000000
144,37.000000,0.000000,33.000000,0.000000
145,67.000000,0.000000,510.000000,0.000000
146,274.000000,1.000000,1838.000000,0.000000
147,265.000000,1.000000,1838.000000,0.000000
148,72.000000,0.000000,484.000000,0.000000
149,261.000000,1.000000,1834.000000,0.000000
150,90.000000,0.000000,309.000000,0.000000
151,259.000000,1.000000,1838.000000,0.000000
152,30.000000,0.000000,33.000000,0.000000
153,261.000000,1.000000,1838.000000,0.000000
154,49.000000,0.000000,33.000000,0.000000
155,46.000000,0.000000,10.000000,0.000000
156,250.000000,1.000000,1838.000000,0.000000
157,50.000000,0.000000,11.000000,0.000000
158,272.000000,1.000000,1838.000000,0.000000
159,262.000000,1.000000,1834.000000,0.000000
160,70.000000,0.000000,513.000000,0.000000
161,34.000000,0.000000,33.000000,0.000000
162,21.000000,0.000000,12.000000,0.000000
163,47.000000,0.000000,270.000000,0.000000
164,280.000000,1.000000,1838.000000,0.000000
165,39.000000,0.000000,33.000000,0.000000
166,54.000000,0.000000,33.000000,0.000000
167,107.000000,0.000000,505.000000,0.000000
168,78.000000,0.000000,262.000000,0.000000
169,110.000000,0.000000,399.000000,0.000000
170,113.000000,0.000000,419.000000,0.000000
171,249.000000,1.000000,1838.000000,0.000000
172,271.000000,1.000000,1838.000000,0.000000
173,258.000000,1.000000,1838.000000,0.000000
174,77.000000,0.000000,510.000000,0.000000
175,70.000000,0.000000,484.000000,0.000000
176,31.000000,0.000000,33.000000,0.000000
177,250.000000,1.000000,1838.000000,0.000000
178,78.000000,0.000000,262.000000,0.000000
179,309.000000,1.000000,575.000000,0.000000
180,134.000000,0.000000,315.000000,0.000000
181,199.000000,1.000000,304.000000,0.000000
182,73.000000,0.000000,284.000000,0.000000
183,66.000000,0.000000,495.000000,0.000000
184,35.000000,0.000000,59.000000,0.000000
185,85.000000,0.000000,345.000000,0.000000
186,37.000000,0.000000,33.000000,0.000000
187,263.000000,1.000000,1838.000000,0.000000
188,255.000000,1.000000,1838.000000,0.000000
189,48.000000,0.000000,270.000000,0.000000
