Index,Score,Classification,Effort,BugCount
0,9.000000,0.000000,84.000000,1.000000
1,15.000000,1.000000,286.000000,1.000000
2,9.000000,0.000000,287.000000,0.000000
3,9.000000,0.000000,26.000000,0.000000
4,18.000000,1.000000,596.000000,1.000000
5,6.000000,0.000000,8.000000,0.000000
6,10.000000,0.000000,553.000000,1.000000
7,13.000000,1.000000,323.000000,1.000000
8,10.000000,0.000000,191.000000,0.000000
9,6.000000,0.000000,8.000000,0.000000
10,6.000000,0.000000,125.000000,0.000000
11,7.000000,0.000000,65.000000,0.000000
12,5.000000,0.000000,9.000000,0.000000
13,6.000000,0.000000,10.000000,0.000000
14,6.000000,0.000000,91.000000,1.000000
15,8.000000,0.000000,90.000000,1.000000
16,6.000000,0.000000,57.000000,1.000000
17,14.000000,1.000000,446.000000,1.000000
18,6.000000,0.000000,13.000000,1.000000
19,4.000000,0.000000,100.000000,0.000000
20,10.000000,0.000000,145.000000,1.000000
21,6.000000,0.000000,66.000000,0.000000
22,13.000000,1.000000,100.000000,1.000000
23,11.000000,1.000000,185.000000,1.000000
24,6.000000,0.000000,5.000000,0.000000
25,12.000000,1.000000,453.000000,0.000000
26,6.000000,0.000000,15.000000,0.000000
27,6.000000,0.000000,109.000000,1.000000
28,7.000000,0.000000,8.000000,0.000000
29,12.000000,1.000000,193.000000,1.000000
30,12.000000,1.000000,817.000000,1.000000
31,6.000000,0.000000,19.000000,1.000000
32,8.000000,0.000000,74.000000,0.000000
33,8.000000,0.000000,31.000000,1.000000
34,10.000000,0.000000,191.000000,0.000000
35,4.000000,0.000000,18.000000,0.000000
36,6.000000,0.000000,11.000000,0.000000
37,9.000000,0.000000,357.000000,1.000000
38,13.000000,1.000000,432.000000,0.000000
39,6.000000,0.000000,12.000000,1.000000
40,4.000000,0.000000,95.000000,0.000000
41,13.000000,1.000000,389.000000,1.000000
42,12.000000,1.000000,565.000000,1.000000
43,4.000000,0.000000,1.000000,0.000000
44,11.000000,1.000000,414.000000,0.000000
45,10.000000,0.000000,173.000000,0.000000
46,16.000000,1.000000,865.000000,1.000000
47,10.000000,0.000000,155.000000,1.000000
48,4.000000,0.000000,31.000000,0.000000
49,12.000000,1.000000,281.000000,0.000000
50,6.000000,0.000000,8.000000,0.000000
51,13.000000,1.000000,143.000000,1.000000
52,11.000000,1.000000,120.000000,1.000000
53,4.000000,0.000000,6.000000,0.000000
54,14.000000,1.000000,480.000000,1.000000
55,15.000000,1.000000,514.000000,1.000000
56,8.000000,0.000000,119.000000,1.000000
57,7.000000,0.000000,136.000000,0.000000
58,13.000000,1.000000,182.000000,1.000000
59,5.000000,0.000000,25.000000,1.000000
60,13.000000,1.000000,88.000000,1.000000
61,5.000000,0.000000,15.000000,1.000000
62,9.000000,0.000000,20.000000,1.000000
63,10.000000,0.000000,314.000000,1.000000
64,9.000000,0.000000,121.000000,1.000000
65,9.000000,0.000000,64.000000,1.000000
66,5.000000,0.000000,44.000000,0.000000
67,12.000000,1.000000,199.000000,1.000000
68,2.000000,0.000000,7.000000,0.000000
