Index,Score,Classification,Effort,BugCount
0,12.000000,1.000000,2106.000000,0.000000
1,4.000000,0.000000,46.000000,0.000000
2,1.000000,0.000000,0.000000,0.000000
3,10.000000,1.000000,345.000000,1.000000
4,2.000000,0.000000,3.000000,0.000000
5,4.000000,0.000000,1.000000,0.000000
6,5.000000,0.000000,6.000000,0.000000
7,1.000000,0.000000,28.000000,0.000000
8,7.000000,0.000000,324.000000,0.000000
9,9.000000,1.000000,79.000000,0.000000
10,7.000000,0.000000,47.000000,1.000000
11,15.000000,1.000000,257.000000,1.000000
12,2.000000,0.000000,22.000000,0.000000
13,3.000000,0.000000,30.000000,0.000000
14,6.000000,0.000000,193.000000,0.000000
15,3.000000,0.000000,12.000000,0.000000
16,4.000000,0.000000,15.000000,1.000000
17,8.000000,0.000000,16.000000,1.000000
18,12.000000,1.000000,110.000000,1.000000
19,9.000000,1.000000,244.000000,0.000000
20,3.000000,0.000000,4.000000,0.000000
21,5.000000,0.000000,209.000000,1.000000
22,5.000000,0.000000,40.000000,0.000000
23,14.000000,1.000000,352.000000,0.000000
24,4.000000,0.000000,3.000000,0.000000
25,1.000000,0.000000,0.000000,0.000000
26,3.000000,0.000000,21.000000,0.000000
27,8.000000,0.000000,65.000000,0.000000
28,12.000000,1.000000,3752.000000,1.000000
29,2.000000,0.000000,1.000000,0.000000
30,7.000000,0.000000,18.000000,0.000000
31,3.000000,0.000000,21.000000,0.000000
32,8.000000,0.000000,144.000000,0.000000
33,6.000000,0.000000,170.000000,0.000000
34,6.000000,0.000000,236.000000,0.000000
35,14.000000,1.000000,479.000000,0.000000
36,8.000000,0.000000,15.000000,0.000000
37,13.000000,1.000000,301.000000,0.000000
38,6.000000,0.000000,85.000000,0.000000
39,3.000000,0.000000,1.000000,0.000000
40,12.000000,1.000000,190.000000,0.000000
41,4.000000,0.000000,189.000000,0.000000
42,2.000000,0.000000,20.000000,0.000000
43,13.000000,1.000000,230.000000,0.000000
44,11.000000,1.000000,116.000000,0.000000
45,2.000000,0.000000,28.000000,0.000000
46,2.000000,0.000000,3.000000,0.000000
47,13.000000,1.000000,3579.000000,1.000000
48,10.000000,1.000000,837.000000,1.000000
49,12.000000,1.000000,114.000000,0.000000
50,4.000000,0.000000,18.000000,0.000000
