Index,Score,Classification,Effort,BugCount
0,5.000000,0.000000,6.000000,0.000000
1,5.000000,0.000000,44.000000,0.000000
2,5.000000,0.000000,44.000000,0.000000
3,4.000000,0.000000,35.000000,1.000000
4,10.000000,1.000000,147.000000,1.000000
5,7.000000,0.000000,82.000000,0.000000
6,10.000000,1.000000,69.000000,1.000000
7,11.000000,1.000000,72.000000,1.000000
8,7.000000,0.000000,7.000000,0.000000
9,9.000000,1.000000,130.000000,0.000000
10,12.000000,1.000000,301.000000,1.000000
11,8.000000,1.000000,84.000000,0.000000
12,6.000000,0.000000,130.000000,0.000000
13,3.000000,0.000000,24.000000,1.000000
14,13.000000,1.000000,91.000000,1.000000
15,7.000000,0.000000,69.000000,0.000000
16,3.000000,0.000000,29.000000,0.000000
17,2.000000,0.000000,16.000000,0.000000
18,10.000000,1.000000,78.000000,1.000000
19,11.000000,1.000000,203.000000,1.000000
20,4.000000,0.000000,3.000000,1.000000
21,8.000000,1.000000,52.000000,1.000000
22,3.000000,0.000000,33.000000,1.000000
23,5.000000,0.000000,3.000000,1.000000
24,7.000000,0.000000,158.000000,1.000000
