Index,Score,Classification,Effort,BugCount
0,6.000000,0.000000,5.000000,0.000000
1,3.000000,0.000000,43.000000,0.000000
2,14.000000,1.000000,1962.000000,1.000000
3,10.000000,1.000000,154.000000,0.000000
4,6.000000,0.000000,4.000000,0.000000
5,9.000000,1.000000,91.000000,0.000000
6,9.000000,1.000000,489.000000,0.000000
7,3.000000,0.000000,24.000000,0.000000
8,3.000000,0.000000,24.000000,0.000000
9,13.000000,1.000000,844.000000,0.000000
10,1.000000,0.000000,43.000000,0.000000
11,7.000000,0.000000,57.000000,0.000000
12,10.000000,1.000000,454.000000,0.000000
13,3.000000,0.000000,37.000000,0.000000
14,6.000000,0.000000,51.000000,0.000000
15,3.000000,0.000000,34.000000,0.000000
16,10.000000,1.000000,91.000000,0.000000
17,12.000000,1.000000,214.000000,0.000000
18,2.000000,0.000000,22.000000,0.000000
19,10.000000,1.000000,197.000000,0.000000
20,8.000000,0.000000,69.000000,0.000000
21,4.000000,0.000000,28.000000,0.000000
22,10.000000,1.000000,94.000000,0.000000
23,11.000000,1.000000,183.000000,0.000000
24,4.000000,0.000000,6.000000,0.000000
25,6.000000,0.000000,64.000000,0.000000
26,9.000000,1.000000,236.000000,1.000000
27,6.000000,0.000000,64.000000,0.000000
28,4.000000,0.000000,2.000000,0.000000
29,8.000000,0.000000,622.000000,0.000000
30,4.000000,0.000000,2.000000,0.000000
31,8.000000,0.000000,148.000000,0.000000
32,7.000000,0.000000,256.000000,0.000000
33,8.000000,0.000000,70.000000,0.000000
34,13.000000,1.000000,234.000000,1.000000
35,10.000000,1.000000,326.000000,0.000000
36,14.000000,1.000000,616.000000,0.000000
37,6.000000,0.000000,57.000000,0.000000
38,12.000000,1.000000,194.000000,0.000000
39,2.000000,0.000000,4.000000,0.000000
40,10.000000,1.000000,870.000000,1.000000
41,11.000000,1.000000,177.000000,0.000000
42,14.000000,1.000000,1132.000000,0.000000
43,8.000000,0.000000,79.000000,0.000000
44,4.000000,0.000000,54.000000,0.000000
45,4.000000,0.000000,3.000000,0.000000
46,12.000000,1.000000,176.000000,0.000000
47,4.000000,0.000000,54.000000,0.000000
48,3.000000,0.000000,2.000000,0.000000
49,2.000000,0.000000,41.000000,0.000000
50,1.000000,0.000000,37.000000,0.000000
51,12.000000,1.000000,204.000000,1.000000
52,4.000000,0.000000,18.000000,0.000000
53,7.000000,0.000000,68.000000,1.000000
54,6.000000,0.000000,12.000000,0.000000
55,9.000000,1.000000,130.000000,1.000000
56,2.000000,0.000000,23.000000,0.000000
57,10.000000,1.000000,558.000000,0.000000
58,11.000000,1.000000,432.000000,0.000000
59,14.000000,1.000000,2451.000000,1.000000
60,6.000000,0.000000,4.000000,1.000000
61,6.000000,0.000000,29.000000,0.000000
62,7.000000,0.000000,57.000000,0.000000
63,13.000000,1.000000,658.000000,0.000000
64,7.000000,0.000000,57.000000,0.000000
