Index,Score,Classification,Effort,BugCount
0,16.000000,1.000000,42.000000,0.000000
1,24.000000,1.000000,60.000000,0.000000
2,10.000000,0.000000,13.000000,0.000000
3,3.000000,0.000000,12.000000,0.000000
4,5.000000,0.000000,12.000000,0.000000
5,21.000000,1.000000,78.000000,0.000000
6,10.000000,0.000000,57.000000,0.000000
7,4.000000,0.000000,16.000000,0.000000
8,21.000000,1.000000,95.000000,0.000000
9,6.000000,0.000000,10.000000,0.000000
10,13.000000,0.000000,53.000000,0.000000
11,18.000000,1.000000,211.000000,0.000000
12,8.000000,0.000000,56.000000,0.000000
13,7.000000,0.000000,6.000000,0.000000
14,18.000000,1.000000,40.000000,0.000000
15,18.000000,1.000000,26.000000,0.000000
16,9.000000,0.000000,38.000000,0.000000
17,20.000000,1.000000,81.000000,0.000000
18,17.000000,1.000000,50.000000,0.000000
19,4.000000,0.000000,3.000000,0.000000
20,5.000000,0.000000,2.000000,0.000000
21,13.000000,0.000000,214.000000,0.000000
22,19.000000,1.000000,115.000000,0.000000
23,22.000000,1.000000,57.000000,0.000000
24,19.000000,1.000000,83.000000,0.000000
25,18.000000,1.000000,84.000000,0.000000
26,13.000000,0.000000,19.000000,0.000000
27,2.000000,0.000000,6.000000,0.000000
28,11.000000,0.000000,23.000000,0.000000
29,12.000000,0.000000,122.000000,0.000000
30,24.000000,1.000000,91.000000,1.000000
31,2.000000,0.000000,48.000000,0.000000
32,12.000000,0.000000,14.000000,0.000000
33,9.000000,0.000000,3.000000,0.000000
34,6.000000,0.000000,36.000000,0.000000
35,16.000000,1.000000,115.000000,0.000000
36,23.000000,1.000000,109.000000,0.000000
37,1.000000,0.000000,9.000000,0.000000
38,0.000000,0.000000,6.000000,0.000000
39,12.000000,0.000000,9.000000,0.000000
40,12.000000,0.000000,146.000000,1.000000
41,17.000000,1.000000,483.000000,0.000000
42,21.000000,1.000000,89.000000,0.000000
43,2.000000,0.000000,12.000000,0.000000
44,2.000000,0.000000,3.000000,0.000000
45,23.000000,1.000000,69.000000,0.000000
46,25.000000,1.000000,373.000000,1.000000
47,4.000000,0.000000,26.000000,0.000000
48,25.000000,1.000000,313.000000,0.000000
49,8.000000,0.000000,57.000000,0.000000
50,7.000000,0.000000,15.000000,0.000000
51,24.000000,1.000000,303.000000,1.000000
52,7.000000,0.000000,27.000000,0.000000
53,3.000000,0.000000,3.000000,0.000000
54,13.000000,0.000000,46.000000,0.000000
55,21.000000,1.000000,72.000000,0.000000
56,12.000000,0.000000,89.000000,1.000000
57,13.000000,0.000000,27.000000,0.000000
58,11.000000,0.000000,33.000000,0.000000
59,25.000000,1.000000,294.000000,0.000000
60,12.000000,0.000000,138.000000,1.000000
61,6.000000,0.000000,58.000000,0.000000
62,20.000000,1.000000,46.000000,0.000000
63,21.000000,1.000000,313.000000,1.000000
64,16.000000,1.000000,122.000000,0.000000
65,13.000000,0.000000,19.000000,0.000000
66,11.000000,0.000000,19.000000,0.000000
67,2.000000,0.000000,9.000000,0.000000
68,26.000000,1.000000,464.000000,1.000000
69,5.000000,0.000000,3.000000,0.000000
70,18.000000,1.000000,56.000000,0.000000
71,9.000000,0.000000,11.000000,0.000000
72,11.000000,0.000000,24.000000,0.000000
73,4.000000,0.000000,9.000000,0.000000
74,21.000000,1.000000,49.000000,0.000000
75,14.000000,0.000000,137.000000,0.000000
76,14.000000,0.000000,157.000000,0.000000
77,25.000000,1.000000,257.000000,0.000000
78,10.000000,0.000000,49.000000,0.000000
79,22.000000,1.000000,58.000000,0.000000
80,23.000000,1.000000,1090.000000,0.000000
81,7.000000,0.000000,19.000000,0.000000
82,17.000000,1.000000,21.000000,0.000000
83,22.000000,1.000000,70.000000,0.000000
84,19.000000,1.000000,47.000000,0.000000
85,18.000000,1.000000,60.000000,0.000000
86,1.000000,0.000000,10.000000,0.000000
87,20.000000,1.000000,124.000000,0.000000
88,2.000000,0.000000,3.000000,0.000000
89,7.000000,0.000000,9.000000,0.000000
90,8.000000,0.000000,54.000000,0.000000
91,11.000000,0.000000,50.000000,0.000000
92,14.000000,0.000000,29.000000,0.000000
93,3.000000,0.000000,17.000000,0.000000
94,3.000000,0.000000,9.000000,0.000000
95,20.000000,1.000000,35.000000,0.000000
96,8.000000,0.000000,38.000000,0.000000
97,11.000000,0.000000,12.000000,0.000000
98,15.000000,0.000000,27.000000,0.000000
99,7.000000,0.000000,26.000000,1.000000
100,18.000000,1.000000,201.000000,0.000000
101,9.000000,0.000000,64.000000,0.000000
102,17.000000,1.000000,45.000000,0.000000
103,4.000000,0.000000,13.000000,0.000000
104,8.000000,0.000000,45.000000,0.000000
105,9.000000,0.000000,0.000000,0.000000
106,9.000000,0.000000,5.000000,0.000000
107,2.000000,0.000000,9.000000,0.000000
108,18.000000,1.000000,37.000000,0.000000
109,3.000000,0.000000,3.000000,0.000000
110,6.000000,0.000000,37.000000,0.000000
111,25.000000,1.000000,270.000000,1.000000
112,22.000000,1.000000,75.000000,0.000000
113,19.000000,1.000000,68.000000,1.000000
114,18.000000,1.000000,76.000000,1.000000
115,9.000000,0.000000,39.000000,1.000000
116,20.000000,1.000000,70.000000,0.000000
117,18.000000,1.000000,89.000000,0.000000
118,17.000000,1.000000,49.000000,0.000000
119,11.000000,0.000000,29.000000,0.000000
120,15.000000,0.000000,55.000000,0.000000
121,13.000000,0.000000,556.000000,0.000000
122,3.000000,0.000000,8.000000,0.000000
123,5.000000,0.000000,9.000000,0.000000
124,3.000000,0.000000,30.000000,0.000000
125,12.000000,0.000000,20.000000,0.000000
126,15.000000,0.000000,22.000000,0.000000
127,3.000000,0.000000,3.000000,0.000000
128,4.000000,0.000000,6.000000,0.000000
129,19.000000,1.000000,194.000000,1.000000
130,9.000000,0.000000,12.000000,0.000000
131,9.000000,0.000000,30.000000,0.000000
132,24.000000,1.000000,107.000000,0.000000
133,26.000000,1.000000,159.000000,1.000000
