Index,Score,Classification,Effort,BugCount
0,19.000000,1.000000,2824.000000,1.000000
1,19.000000,1.000000,133.000000,1.000000
2,16.000000,1.000000,814.000000,1.000000
3,19.000000,1.000000,952.000000,1.000000
4,19.000000,1.000000,1339.000000,1.000000
5,19.000000,1.000000,391.000000,1.000000
6,19.000000,1.000000,1124.000000,1.000000
7,17.000000,1.000000,75.000000,1.000000
8,18.000000,1.000000,589.000000,1.000000
9,19.000000,1.000000,1599.000000,1.000000
10,19.000000,1.000000,559.000000,1.000000
11,19.000000,1.000000,91.000000,1.000000
12,19.000000,1.000000,622.000000,1.000000
13,19.000000,1.000000,244.000000,1.000000
14,18.000000,1.000000,384.000000,1.000000
15,19.000000,1.000000,51.000000,1.000000
16,13.000000,1.000000,16.000000,1.000000
17,18.000000,1.000000,184.000000,1.000000
18,18.000000,1.000000,78.000000,1.000000
19,18.000000,1.000000,329.000000,1.000000
20,18.000000,1.000000,221.000000,1.000000
21,18.000000,1.000000,76.000000,1.000000
22,19.000000,1.000000,105.000000,1.000000
23,19.000000,1.000000,287.000000,1.000000
24,18.000000,1.000000,241.000000,1.000000
25,17.000000,1.000000,46.000000,1.000000
26,15.000000,1.000000,41.000000,1.000000
27,17.000000,1.000000,96.000000,1.000000
28,18.000000,1.000000,90.000000,1.000000
29,16.000000,1.000000,552.000000,1.000000
30,18.000000,1.000000,158.000000,1.000000
31,17.000000,1.000000,44.000000,1.000000
32,19.000000,1.000000,35.000000,1.000000
33,17.000000,1.000000,150.000000,1.000000
34,19.000000,1.000000,452.000000,1.000000
35,17.000000,1.000000,28.000000,1.000000
36,18.000000,1.000000,525.000000,1.000000
37,19.000000,1.000000,192.000000,1.000000
38,19.000000,1.000000,112.000000,1.000000
39,19.000000,1.000000,271.000000,1.000000
40,18.000000,1.000000,60.000000,1.000000
41,17.000000,1.000000,266.000000,1.000000
42,18.000000,1.000000,80.000000,1.000000
43,18.000000,1.000000,75.000000,1.000000
44,18.000000,1.000000,91.000000,1.000000
45,16.000000,1.000000,242.000000,1.000000
46,14.000000,1.000000,43.000000,1.000000
47,18.000000,1.000000,249.000000,1.000000
48,18.000000,1.000000,375.000000,1.000000
49,17.000000,1.000000,155.000000,1.000000
50,18.000000,1.000000,161.000000,1.000000
51,19.000000,1.000000,69.000000,1.000000
52,19.000000,1.000000,68.000000,1.000000
53,19.000000,1.000000,133.000000,1.000000
54,19.000000,1.000000,124.000000,1.000000
55,19.000000,1.000000,90.000000,1.000000
56,19.000000,1.000000,143.000000,1.000000
57,19.000000,1.000000,132.000000,1.000000
58,18.000000,1.000000,44.000000,1.000000
59,17.000000,1.000000,85.000000,1.000000
60,18.000000,1.000000,51.000000,1.000000
61,16.000000,1.000000,129.000000,1.000000
62,17.000000,1.000000,148.000000,1.000000
63,19.000000,1.000000,165.000000,1.000000
