Index,Score,Classification,Effort,BugCount
0,10.000000,1.000000,465.000000,1.000000
1,7.000000,0.000000,78.000000,0.000000
2,12.000000,1.000000,417.000000,0.000000
3,9.000000,1.000000,78.000000,0.000000
4,3.000000,0.000000,82.000000,0.000000
5,8.000000,1.000000,684.000000,1.000000
6,10.000000,1.000000,603.000000,1.000000
7,6.000000,0.000000,410.000000,1.000000
8,1.000000,0.000000,69.000000,1.000000
9,7.000000,0.000000,283.000000,1.000000
10,9.000000,1.000000,442.000000,0.000000
11,3.000000,0.000000,162.000000,0.000000
12,12.000000,1.000000,729.000000,1.000000
13,3.000000,0.000000,137.000000,0.000000
14,12.000000,1.000000,2509.000000,1.000000
15,1.000000,0.000000,33.000000,0.000000
16,4.000000,0.000000,350.000000,1.000000
17,10.000000,1.000000,456.000000,1.000000
18,11.000000,1.000000,1232.000000,1.000000
19,8.000000,1.000000,383.000000,1.000000
