Index,Score,Classification,Effort,BugCount
0,11.000000,1.000000,271.000000,1.000000
1,4.000000,0.000000,60.000000,0.000000
2,9.000000,1.000000,229.000000,1.000000
3,3.000000,0.000000,14.000000,0.000000
4,4.000000,0.000000,2.000000,1.000000
5,8.000000,0.000000,141.000000,0.000000
6,6.000000,0.000000,78.000000,1.000000
7,6.000000,0.000000,481.000000,0.000000
8,10.000000,1.000000,544.000000,0.000000
9,5.000000,0.000000,179.000000,0.000000
10,12.000000,1.000000,373.000000,0.000000
11,13.000000,1.000000,673.000000,0.000000
12,9.000000,1.000000,139.000000,0.000000
13,6.000000,0.000000,10.000000,0.000000
14,15.000000,1.000000,844.000000,1.000000
15,14.000000,1.000000,609.000000,0.000000
16,8.000000,0.000000,114.000000,0.000000
17,14.000000,1.000000,444.000000,1.000000
18,11.000000,1.000000,156.000000,0.000000
19,4.000000,0.000000,46.000000,0.000000
20,12.000000,1.000000,183.000000,1.000000
21,16.000000,1.000000,319.000000,1.000000
22,5.000000,0.000000,12.000000,0.000000
23,9.000000,1.000000,176.000000,1.000000
24,12.000000,1.000000,570.000000,0.000000
25,2.000000,0.000000,3.000000,0.000000
26,9.000000,1.000000,620.000000,1.000000
27,15.000000,1.000000,542.000000,1.000000
28,0.000000,0.000000,21.000000,0.000000
29,9.000000,1.000000,319.000000,1.000000
30,9.000000,1.000000,193.000000,0.000000
31,1.000000,0.000000,76.000000,1.000000
32,10.000000,1.000000,142.000000,0.000000
33,9.000000,1.000000,537.000000,0.000000
34,8.000000,0.000000,695.000000,0.000000
35,8.000000,0.000000,274.000000,0.000000
36,10.000000,1.000000,507.000000,1.000000
37,15.000000,1.000000,219.000000,1.000000
38,4.000000,0.000000,46.000000,0.000000
39,8.000000,0.000000,151.000000,1.000000
40,9.000000,1.000000,194.000000,0.000000
41,15.000000,1.000000,428.000000,1.000000
42,2.000000,0.000000,1.000000,0.000000
43,6.000000,0.000000,97.000000,0.000000
44,14.000000,1.000000,828.000000,1.000000
45,9.000000,1.000000,133.000000,0.000000
46,3.000000,0.000000,18.000000,0.000000
47,7.000000,0.000000,151.000000,0.000000
48,3.000000,0.000000,1.000000,0.000000
49,6.000000,0.000000,17.000000,1.000000
50,12.000000,1.000000,178.000000,0.000000
51,5.000000,0.000000,35.000000,0.000000
52,8.000000,0.000000,200.000000,0.000000
53,7.000000,0.000000,242.000000,0.000000
54,9.000000,1.000000,202.000000,1.000000
55,2.000000,0.000000,1.000000,0.000000
56,10.000000,1.000000,212.000000,0.000000
57,11.000000,1.000000,242.000000,1.000000
58,4.000000,0.000000,153.000000,0.000000
59,8.000000,0.000000,493.000000,1.000000
60,1.000000,0.000000,0.000000,0.000000
61,9.000000,1.000000,218.000000,0.000000
62,1.000000,0.000000,40.000000,1.000000
63,6.000000,0.000000,46.000000,0.000000
64,11.000000,1.000000,250.000000,0.000000
65,2.000000,0.000000,3.000000,0.000000
66,2.000000,0.000000,36.000000,0.000000
67,6.000000,0.000000,56.000000,0.000000
68,11.000000,1.000000,145.000000,0.000000
69,10.000000,1.000000,219.000000,1.000000
70,1.000000,0.000000,20.000000,0.000000
71,4.000000,0.000000,31.000000,0.000000
72,3.000000,0.000000,59.000000,0.000000
73,11.000000,1.000000,388.000000,1.000000
74,6.000000,0.000000,171.000000,1.000000
75,7.000000,0.000000,122.000000,0.000000
76,5.000000,0.000000,148.000000,0.000000
