Index,Score,Classification,Effort,BugCount
0,21.000000,1.000000,17.000000,0.000000
1,3.000000,0.000000,2.000000,1.000000
2,19.000000,0.000000,9.000000,0.000000
3,28.000000,1.000000,91.000000,0.000000
4,34.000000,1.000000,388.000000,1.000000
5,26.000000,1.000000,19.000000,1.000000
6,33.000000,1.000000,18.000000,0.000000
7,26.000000,1.000000,16.000000,0.000000
8,18.000000,0.000000,15.000000,0.000000
9,24.000000,1.000000,21.000000,0.000000
10,22.000000,1.000000,16.000000,0.000000
11,30.000000,1.000000,16.000000,0.000000
12,8.000000,0.000000,9.000000,0.000000
13,24.000000,1.000000,16.000000,1.000000
14,1.000000,0.000000,1.000000,0.000000
15,1.000000,0.000000,1.000000,0.000000
16,3.000000,0.000000,2.000000,0.000000
17,30.000000,1.000000,59.000000,0.000000
18,6.000000,0.000000,1.000000,0.000000
19,26.000000,1.000000,37.000000,1.000000
20,2.000000,0.000000,4.000000,0.000000
21,26.000000,1.000000,20.000000,0.000000
22,7.000000,0.000000,7.000000,0.000000
23,6.000000,0.000000,1.000000,0.000000
24,6.000000,0.000000,1.000000,0.000000
25,29.000000,1.000000,63.000000,0.000000
26,7.000000,0.000000,6.000000,0.000000
27,31.000000,1.000000,23.000000,1.000000
28,29.000000,1.000000,36.000000,1.000000
29,5.000000,0.000000,8.000000,0.000000
30,2.000000,0.000000,3.000000,0.000000
31,30.000000,1.000000,61.000000,0.000000
32,15.000000,0.000000,10.000000,1.000000
33,36.000000,1.000000,127.000000,1.000000
34,11.000000,0.000000,11.000000,0.000000
35,33.000000,1.000000,111.000000,0.000000
36,37.000000,1.000000,198.000000,0.000000
37,34.000000,1.000000,187.000000,0.000000
38,35.000000,1.000000,51.000000,1.000000
39,6.000000,0.000000,10.000000,1.000000
40,21.000000,1.000000,29.000000,0.000000
41,4.000000,0.000000,7.000000,0.000000
42,24.000000,1.000000,76.000000,0.000000
43,33.000000,1.000000,24.000000,1.000000
44,32.000000,1.000000,87.000000,0.000000
45,25.000000,1.000000,75.000000,0.000000
46,32.000000,1.000000,28.000000,0.000000
47,4.000000,0.000000,9.000000,0.000000
48,36.000000,1.000000,166.000000,1.000000
49,37.000000,1.000000,39.000000,1.000000
50,32.000000,1.000000,175.000000,1.000000
51,3.000000,0.000000,4.000000,0.000000
52,10.000000,0.000000,5.000000,0.000000
53,13.000000,0.000000,13.000000,0.000000
54,3.000000,0.000000,5.000000,0.000000
55,1.000000,0.000000,1.000000,0.000000
56,12.000000,0.000000,15.000000,1.000000
57,1.000000,0.000000,2.000000,0.000000
58,19.000000,0.000000,16.000000,0.000000
59,28.000000,1.000000,56.000000,0.000000
60,2.000000,0.000000,2.000000,0.000000
61,34.000000,1.000000,52.000000,1.000000
62,32.000000,1.000000,34.000000,1.000000
63,16.000000,0.000000,9.000000,1.000000
64,33.000000,1.000000,88.000000,1.000000
65,10.000000,0.000000,0.000000,1.000000
66,26.000000,1.000000,40.000000,0.000000
67,26.000000,1.000000,20.000000,0.000000
68,4.000000,0.000000,2.000000,0.000000
69,9.000000,0.000000,3.000000,0.000000
70,6.000000,0.000000,6.000000,0.000000
71,30.000000,1.000000,68.000000,0.000000
72,2.000000,0.000000,1.000000,0.000000
73,26.000000,1.000000,19.000000,1.000000
74,9.000000,0.000000,7.000000,0.000000
75,11.000000,0.000000,15.000000,0.000000
76,15.000000,0.000000,8.000000,0.000000
77,21.000000,1.000000,29.000000,0.000000
78,23.000000,1.000000,19.000000,0.000000
79,3.000000,0.000000,5.000000,0.000000
80,2.000000,0.000000,4.000000,0.000000
81,7.000000,0.000000,10.000000,0.000000
82,10.000000,0.000000,11.000000,0.000000
83,25.000000,1.000000,34.000000,1.000000
84,26.000000,1.000000,50.000000,0.000000
85,2.000000,0.000000,5.000000,0.000000
86,34.000000,1.000000,125.000000,0.000000
87,23.000000,1.000000,13.000000,1.000000
88,6.000000,0.000000,7.000000,0.000000
89,32.000000,1.000000,123.000000,1.000000
90,27.000000,1.000000,29.000000,1.000000
91,26.000000,1.000000,18.000000,0.000000
92,18.000000,0.000000,22.000000,0.000000
93,33.000000,1.000000,80.000000,1.000000
94,25.000000,1.000000,166.000000,1.000000
95,9.000000,0.000000,11.000000,0.000000
96,4.000000,0.000000,6.000000,0.000000
97,14.000000,0.000000,17.000000,1.000000
98,33.000000,1.000000,122.000000,1.000000
99,12.000000,0.000000,21.000000,1.000000
100,8.000000,0.000000,18.000000,1.000000
101,5.000000,0.000000,0.000000,0.000000
102,24.000000,1.000000,29.000000,1.000000
103,1.000000,0.000000,5.000000,0.000000
104,20.000000,1.000000,25.000000,0.000000
105,15.000000,0.000000,7.000000,0.000000
106,3.000000,0.000000,3.000000,1.000000
107,25.000000,1.000000,19.000000,1.000000
108,21.000000,1.000000,72.000000,0.000000
109,33.000000,1.000000,59.000000,1.000000
110,14.000000,0.000000,13.000000,0.000000
111,31.000000,1.000000,76.000000,1.000000
112,4.000000,0.000000,11.000000,1.000000
113,18.000000,0.000000,22.000000,0.000000
114,2.000000,0.000000,3.000000,0.000000
115,13.000000,0.000000,10.000000,0.000000
116,3.000000,0.000000,8.000000,0.000000
117,32.000000,1.000000,30.000000,0.000000
118,33.000000,1.000000,225.000000,1.000000
