Index,Score,Classification,Effort,BugCount
0,5.000000,0.000000,89.000000,0.000000
1,8.000000,1.000000,162.000000,0.000000
2,8.000000,1.000000,38.000000,0.000000
3,6.000000,0.000000,510.000000,1.000000
4,13.000000,1.000000,800.000000,1.000000
5,11.000000,1.000000,774.000000,1.000000
6,5.000000,0.000000,88.000000,0.000000
7,4.000000,0.000000,37.000000,0.000000
8,14.000000,1.000000,829.000000,1.000000
9,13.000000,1.000000,839.000000,1.000000
10,11.000000,1.000000,261.000000,1.000000
11,5.000000,0.000000,473.000000,1.000000
12,10.000000,1.000000,246.000000,0.000000
13,14.000000,1.000000,5924.000000,1.000000
14,8.000000,1.000000,205.000000,0.000000
15,12.000000,1.000000,584.000000,1.000000
16,4.000000,0.000000,90.000000,0.000000
17,4.000000,0.000000,21.000000,0.000000
18,6.000000,0.000000,100.000000,0.000000
19,2.000000,0.000000,4.000000,0.000000
20,2.000000,0.000000,17.000000,0.000000
21,4.000000,0.000000,74.000000,0.000000
22,10.000000,1.000000,247.000000,0.000000
23,8.000000,1.000000,207.000000,0.000000
24,5.000000,0.000000,84.000000,0.000000
25,10.000000,1.000000,322.000000,0.000000
26,13.000000,1.000000,965.000000,1.000000
27,14.000000,1.000000,1347.000000,1.000000
28,14.000000,1.000000,4020.000000,1.000000
29,6.000000,0.000000,431.000000,0.000000
30,10.000000,1.000000,1176.000000,1.000000
31,7.000000,0.000000,519.000000,0.000000
32,5.000000,0.000000,60.000000,0.000000
33,10.000000,1.000000,234.000000,0.000000
34,2.000000,0.000000,40.000000,0.000000
35,14.000000,1.000000,4908.000000,1.000000
36,14.000000,1.000000,4327.000000,1.000000
37,13.000000,1.000000,796.000000,1.000000
38,5.000000,0.000000,63.000000,0.000000
39,4.000000,0.000000,70.000000,0.000000
40,2.000000,0.000000,181.000000,0.000000
41,3.000000,0.000000,83.000000,0.000000
42,1.000000,0.000000,75.000000,0.000000
