Index,Score,Classification,Effort,BugCount
0,8.000000,0.000000,207.000000,1.000000
1,4.000000,0.000000,40.000000,0.000000
2,5.000000,0.000000,46.000000,1.000000
3,6.000000,0.000000,107.000000,1.000000
4,2.000000,0.000000,59.000000,0.000000
5,12.000000,1.000000,453.000000,1.000000
6,6.000000,0.000000,104.000000,1.000000
7,5.000000,0.000000,1460.000000,1.000000
8,2.000000,0.000000,6.000000,0.000000
9,8.000000,0.000000,172.000000,1.000000
10,4.000000,0.000000,31.000000,0.000000
11,13.000000,1.000000,693.000000,1.000000
12,5.000000,0.000000,35.000000,1.000000
13,10.000000,1.000000,923.000000,0.000000
14,4.000000,0.000000,43.000000,1.000000
15,5.000000,0.000000,83.000000,1.000000
16,15.000000,1.000000,323.000000,1.000000
17,13.000000,1.000000,416.000000,0.000000
18,5.000000,0.000000,112.000000,1.000000
19,7.000000,0.000000,108.000000,1.000000
20,12.000000,1.000000,595.000000,1.000000
21,4.000000,0.000000,31.000000,0.000000
22,7.000000,0.000000,66.000000,0.000000
23,5.000000,0.000000,18.000000,1.000000
24,11.000000,1.000000,295.000000,1.000000
25,10.000000,1.000000,332.000000,1.000000
26,5.000000,0.000000,29.000000,0.000000
27,6.000000,0.000000,116.000000,0.000000
28,8.000000,0.000000,1000.000000,1.000000
29,2.000000,0.000000,60.000000,0.000000
30,12.000000,1.000000,304.000000,1.000000
31,5.000000,0.000000,50.000000,0.000000
32,12.000000,1.000000,1294.000000,1.000000
33,8.000000,0.000000,117.000000,1.000000
34,9.000000,0.000000,134.000000,1.000000
35,11.000000,1.000000,773.000000,1.000000
36,5.000000,0.000000,112.000000,0.000000
37,12.000000,1.000000,458.000000,1.000000
38,11.000000,1.000000,436.000000,1.000000
39,13.000000,1.000000,331.000000,1.000000
40,5.000000,0.000000,16.000000,0.000000
41,13.000000,1.000000,179.000000,1.000000
42,2.000000,0.000000,62.000000,1.000000
43,4.000000,0.000000,1.000000,0.000000
44,8.000000,0.000000,123.000000,1.000000
45,6.000000,0.000000,107.000000,1.000000
46,3.000000,0.000000,83.000000,0.000000
47,11.000000,1.000000,207.000000,0.000000
48,4.000000,0.000000,91.000000,1.000000
49,14.000000,1.000000,285.000000,1.000000
50,4.000000,0.000000,32.000000,0.000000
51,4.000000,0.000000,37.000000,1.000000
52,4.000000,0.000000,20.000000,0.000000
53,12.000000,1.000000,476.000000,1.000000
54,12.000000,1.000000,243.000000,1.000000
55,9.000000,0.000000,282.000000,1.000000
56,5.000000,0.000000,113.000000,1.000000
57,1.000000,0.000000,10.000000,1.000000
58,6.000000,0.000000,116.000000,0.000000
59,10.000000,1.000000,416.000000,0.000000
60,7.000000,0.000000,118.000000,1.000000
61,8.000000,0.000000,145.000000,0.000000
62,4.000000,0.000000,52.000000,0.000000
63,8.000000,0.000000,139.000000,1.000000
64,6.000000,0.000000,244.000000,0.000000
65,11.000000,1.000000,181.000000,1.000000
66,12.000000,1.000000,301.000000,1.000000
67,6.000000,0.000000,6.000000,0.000000
68,15.000000,1.000000,741.000000,1.000000
69,9.000000,0.000000,257.000000,1.000000
70,5.000000,0.000000,20.000000,0.000000
71,15.000000,1.000000,1806.000000,1.000000
72,7.000000,0.000000,163.000000,0.000000
73,4.000000,0.000000,92.000000,0.000000
74,10.000000,1.000000,318.000000,1.000000
75,10.000000,1.000000,349.000000,1.000000
76,4.000000,0.000000,40.000000,0.000000
77,4.000000,0.000000,31.000000,0.000000
78,3.000000,0.000000,43.000000,0.000000
79,4.000000,0.000000,31.000000,0.000000
80,2.000000,0.000000,4.000000,0.000000
81,8.000000,0.000000,32.000000,0.000000
82,5.000000,0.000000,60.000000,1.000000
83,11.000000,1.000000,180.000000,1.000000
84,10.000000,1.000000,310.000000,1.000000
85,11.000000,1.000000,270.000000,1.000000
86,4.000000,0.000000,69.000000,1.000000
87,15.000000,1.000000,573.000000,1.000000
88,3.000000,0.000000,4.000000,1.000000
89,1.000000,0.000000,7.000000,0.000000
