sloc,wmc,dit,cbo,rfc,lcom,ca,npm,lcom3,dam,moa,mfa,cam,amc,max_cc,avg_cc,bug
159,4,1,4,23,6,2,4,1.333333333,0,0,0,0.583333333,38.25,8,4.5,1
379,10,6,6,50,33,4,9,0.916666667,0.25,1,0.983539095,0.444444444,36.1,1,0.8,1
239,10,6,5,43,33,4,9,0.888888889,0.4,1,0.983539095,0.444444444,22.4,3,1,1
308,20,6,10,57,146,4,17,0.907894737,0.5,1,0.963709677,0.180451128,14,1,0.9,1
73,7,1,11,24,15,5,6,0.791666667,0.5,2,0,0.142857143,8.857142857,1,0.8571,1
660,21,5,12,77,68,8,13,0.834090909,0.409090909,2,0.962886598,0.214285714,29.38095238,6,1.7143,1
26,12,5,8,13,64,7,11,0.909090909,1,1,0.976987448,0.416666667,1.083333333,1,0.9167,1
207,9,6,5,37,28,2,8,0.975,0.2,0,0.98556701,0.458333333,21.44444444,1,0.7778,1
45,5,1,6,15,10,1,4,2,0,0,0,0.7,8,5,1.6,1
87,3,2,6,25,3,1,1,2,0,0,0.6,0.666666667,28,2,1.3333,1
29,8,6,2,11,28,1,8,2,0,0,0.98556701,0.625,2.625,1,0.875,1
404,25,2,22,57,242,9,25,0.93452381,0.857142857,0,0.368421053,0.195,14.6,2,1,1
1815,43,2,27,150,685,1,26,0.897959184,0.785714286,0,0.378787879,0.11627907,40.55813953,22,1.4884,1
114,3,2,8,19,3,1,3,2,0,0,0.6,0.555555556,37,2,1,1
644,6,1,17,73,15,1,6,2,0,0,0,0.833333333,106.3333333,1,0.8333,1
6,2,2,3,3,1,1,1,2,0,0,0.75,0.75,2,1,0.5,0
10,4,1,2,5,6,0,4,2,0,0,0,0.875,1.5,1,0.75,0
3,3,1,4,3,3,4,3,2,0,0,0,1,0,1,1,0
24,3,1,2,7,0,2,3,0,1,0,0,0.833333333,6.666666667,1,0.6667,0
58,2,2,5,15,1,1,1,2,0,0,0.75,0.75,28,5,2.5,0
4,1,1,0,2,0,0,1,2,0,0,0,1,3,0,0,0
16,2,2,4,7,1,1,1,2,0,0,0.75,0.75,7,2,1,0
26,5,1,8,6,0,6,5,0.25,1,1,0,0.8,4,1,0.6,0
100,2,1,6,9,0,1,1,0.875,1,0,0,1,45,0,0,0
249,10,2,1,34,23,1,7,0.388888889,1,0,0.68,0.34,23.7,3,1,0
172,7,6,1,34,1,1,5,0.333333333,1,0,0.990543735,0.285714286,23.42857143,3,1,0
109,5,1,4,26,0,0,4,0.666666667,0.666666667,0,0,0.583333333,20.2,2,0.8,0
10,6,1,1,7,15,1,5,2,0,0,0,0.6,0.666666667,1,0.6667,0
220,9,2,0,33,22,0,6,0.375,1,0,0.68,0.355555556,23.22222222,2,1,0
28,2,2,3,8,1,1,1,2,0,0,0.75,0.75,13,3,1.5,0
1,1,1,3,1,0,3,1,2,0,0,0,1,0,1,1,0
47,2,2,2,10,0,1,2,0,1,0,0.979166667,0.666666667,21,1,0.5,0
46,2,1,10,15,1,1,2,2,0,0,0,0.5,22,2,1,0
