"","Recall.CamargoCruz09.NB","Recall.Amasaki15.NB","Recall.Peters15.NB","Recall.EASC_E","Recall.EASC_NE","Recall.SC","Recall.CLA","Recall.FCM","Recall.ManualDown","Recall.ManualUp","Recall.Bellwether","Recall_one","IFAP.CamargoCruz09.NB","IFAP.Amasaki15.NB","IFAP.Peters15.NB","IFAP.EASC_E","IFAP.EASC_NE","IFAP.SC","IFAP.CLA","IFAP.FCM","IFAP.ManualDown","IFAP.ManualUp","IFAP.Bellwether","IFAP_one","ROI.CamargoCruz09.NB","ROI.Amasaki15.NB","ROI.Peters15.NB","ROI.EASC_E","ROI.EASC_NE","ROI.SC","ROI.CLA","ROI.FCM","ROI.ManualDown","ROI.ManualUp","ROI.Bellwether","ROI_one","MDD.CamargoCruz09.NB","MDD.Amasaki15.NB","MDD.Peters15.NB","MDD.EASC_E","MDD.EASC_NE","MDD.SC","MDD.CLA","MDD.FCM","MDD.ManualDown","MDD.ManualUp","MDD.Bellwether","MDD_one","IFAP3.CamargoCruz09.NB","IFAP3.Amasaki15.NB","IFAP3.Peters15.NB","IFAP3.EASC_E","IFAP3.EASC_NE","IFAP3.SC","IFAP3.CLA","IFAP3.FCM","IFAP3.ManualDown","IFAP3.ManualUp","IFAP3.Bellwether","IFAP3_one","IFAP2.CamargoCruz09.NB","IFAP2.Amasaki15.NB","IFAP2.Peters15.NB","IFAP2.EASC_E","IFAP2.EASC_NE","IFAP2.SC","IFAP2.CLA","IFAP2.FCM","IFAP2.ManualDown","IFAP2.ManualUp","IFAP2.Bellwether","IFAP2_one","ROI2.CamargoCruz09.NB","ROI2.Amasaki15.NB","ROI2.Peters15.NB","ROI2.EASC_E","ROI2.EASC_NE","ROI2.SC","ROI2.CLA","ROI2.FCM","ROI2.ManualDown","ROI2.ManualUp","ROI2.Bellwether","ROI2_one","ROI3.CamargoCruz09.NB","ROI3.Amasaki15.NB","ROI3.Peters15.NB","ROI3.EASC_E","ROI3.EASC_NE","ROI3.SC","ROI3.CLA","ROI3.FCM","ROI3.ManualDown","ROI3.ManualUp","ROI3.Bellwether","ROI3_one","IFA.CamargoCruz09.NB","IFA.Amasaki15.NB","IFA.Peters15.NB","IFA.EASC_E","IFA.EASC_NE","IFA.SC","IFA.CLA","IFA.FCM","IFA.ManualDown","IFA.ManualUp","IFA.Bellwether","IFA_one","IFA_PII.CamargoCruz09.NB","IFA_PII.Amasaki15.NB","IFA_PII.Peters15.NB","IFA_PII.EASC_E","IFA_PII.EASC_NE","IFA_PII.SC","IFA_PII.CLA","IFA_PII.FCM","IFA_PII.ManualDown","IFA_PII.ManualUp","IFA_PII.Bellwether","IFA_PII_one","IFA_PCI.CamargoCruz09.NB","IFA_PCI.Amasaki15.NB","IFA_PCI.Peters15.NB","IFA_PCI.EASC_E","IFA_PCI.EASC_NE","IFA_PCI.SC","IFA_PCI.CLA","IFA_PCI.FCM","IFA_PCI.ManualDown","IFA_PCI.ManualUp","IFA_PCI.Bellwether","IFA_PCI_one"
"1",0.0533980582524272,0.0776699029126214,0.0728155339805825,0.300970873786408,0.0388349514563107,0.281553398058252,0.12621359223301,0.0776699029126214,0.0388349514563107,0.368932038834951,0.116504854368932,0.101941747572816,0,0.00014582588675625,0.000153816652922325,0,0,2.27233216016799e-05,0,0,0,0,0,0,4.83980582524271,3.68747110494684,3.62985436893203,1.53881005725666,4.30204962243798,1.76546376015143,3.069145157471,1.31248971532006,4.30204962243798,0.498408187965374,3.51985878199471,3.50468697689991,0.337229343292957,0.259344735991379,0.214412167380241,7.06979950412494,0.157016365955095,1.27495709391639,0.719747274631953,0.525405675189314,0.157016365955095,10.4458823175026,0.64357981543772,0.389004630731251,0,0.0120758389669724,0.0124022841816467,0,0,0.00476689853066749,0,0,0,0,0,0,0,0.0170463634773012,0.0178430428640589,0,0,0.00489695638431664,0,0,0,0.00651955867602808,0,0,0.571487744116085,0.712855094096047,0.66928491623174,1.52810810924265,0.383196760329511,1.57511843215363,1.06068193980929,0.599367079998309,0.383196760329511,0.785418837244816,1.03375955345217,0.895881257356626,1.21231906082539,1.20621326693948,1.15674611030734,1.5281450661381,0.928809356176343,1.58435385207586,1.40275044604468,0.713944058461607,0.928809356176343,0.960695732834503,1.46030597450668,1.34162073375823,0,5,5,0,0,6,0,0,0,13,0,0,0,0.00501504513540622,0.00501504513540622,0,0,0.00601805416248746,0,0,0,0.0130391173520562,0,0,0,0.0290776818191962,0.0306710405927116,0,0,0.00377585860614581,0,0,0,0,0,0
"2",0.0387596899224806,0.0387596899224806,0.0465116279069767,0.116279069767442,0.0387596899224806,0.403100775193798,0.0775193798449612,0.124031007751938,0.0387596899224806,0.534883720930233,0.116279069767442,0.0775193798449612,0,0,0,5.8552507077827e-06,0,9.68068117020074e-06,0,0,0,0,0.000157154928996888,0,2.51162790697674,2.51162790697674,1.88372093023255,1.79401993355482,2.51162790697674,1.55481727574751,1.67441860465116,2.23255813953488,2.51162790697674,0.734331888056761,1.79401993355482,2.28329809725159,0.631345211946238,0.644202034571678,0.669660788274088,3.45349451700652,0.62632420832402,7.67278330077141,1.82908145305922,4.9958505901139,0.62632420832402,35.646668453641,1.81475332232852,1.12463673530439,0,0,0,0.0024197625312792,0,0.00311137930349238,0,0,0,0,0.0125361449017187,0,0,0,0.00308641975308642,0.0049458131678499,0,0.00311148022611573,0,0,0,0.0648148148148148,0.0131159957954616,0,0.389949746320486,0.410475911567351,0.422995022937602,0.92808323915934,0.389949746320486,1.76367618133598,0.671831163631888,1.05491954400626,0.389949746320486,1.15283519341731,1.01901542946065,0.674349758833527,0.728641874267637,0.749234507520098,0.669918611696805,1.05970126157054,0.728641874267637,1.77980723786837,0.83882127602134,1.24171729320401,0.728641874267637,1.40297613941279,1.12988313549217,0.950396992234054,0,0,2,3,0,1,0,0,0,42,3,0,0,0,0.00617283950617284,0.00925925925925926,0,0.00308641975308642,0,0,0,0.12962962962963,0.00925925925925926,0,0,0,0,0.000632367076440532,0,0.00313654069914504,0,0,0,0,0.0169727323316639,0
"3",0.21875,0.203125,0.125,0.171875,0.015625,0.140625,0.265625,0.25,0.015625,0.515625,0.265625,0.03125,2.97408684460143e-05,0,0,0,5.66342069344315e-05,0.00020098815617373,0,0,5.66342069344315e-05,0.000108997118932467,5.24024610252247e-06,0,5.3984375,6.3799715909091,5.08088235294117,3.95885416666667,1.34960937500001,0.971718749999997,2.66009963768116,4.66891891891892,1.34960937500001,0.716895120724346,2.73950559701492,1.19965277777778,0.808477733324935,0.74692171598858,0.519339764948541,16.1628745404002,0.0942213567259002,0.764357183531042,1.28544473843835,12.6028999290216,0.0942213567259002,4.42196696893819,1.31754273944931,0.255741631523011,0.00545351890489199,0,0,0,0.00752557020659774,0.0141770291730577,0,0,0.00752557020659774,0.0104401685298882,0.00228915838301382,0,0.0109990590495451,0,0,0,0.0202907074972933,0.0142723342848302,0,0,0.0202907074972933,0.0390607548991753,0.00253409402986869,0,1.84027488790674,1.94714449397051,1.12373113405903,1.52880758108311,0.154066055147118,0.832543668165725,1.77223714769009,2.06388381750731,0.154066055147118,1.12222187983221,1.80245808381185,0.281072439092215,2.44702178284745,2.70737725872139,1.79156830521346,1.93656842606242,0.332050888278301,0.841216565234731,1.88004971696421,2.48698793930497,0.332050888278301,1.36056193128361,1.91815790991979,0.436996358899909,1,0,0,0,1,11,0,0,1,53,1,0,0.00144717800289436,0,0,0,0.00144717800289436,0.0159189580318379,0,0,0.00144717800289436,0.0767004341534009,0.00144717800289436,0,0.0205509400961959,0,0,0,0.0391342369916922,0.0126257105378225,0,0,0.0391342369916922,0.00142107564494972,0.00362101005684303,0
"4",0.0653061224489796,0.0653061224489796,0.0938775510204082,0.126530612244898,0.0653061224489796,0.16734693877551,0.163265306122449,0.0857142857142857,0.0653061224489796,0.387755102040816,0.106122448979592,0.114285714285714,0.000393446786652386,2.58341371193841e-05,0.000504242172428474,4.12850772982566e-08,0.00012763281646756,9.34178086566302e-05,1.82480041658294e-05,2.70451660534663e-05,0.00012763281646756,0,7.64462014639386e-06,9.31288131155424e-05,3.9225806451613,3.8,4.06511627906977,2.98227848101266,4.67692307692306,1.0216393442623,3.45454545454546,3.325,4.864,0.571202531645569,3.952,2.69367088607594,0.304106231162793,0.424562000676179,0.443579874327598,12.7810153420301,0.316666042864698,1.35192476869839,0.929099058356795,0.734495060207869,0.30837095559405,11.5036803621738,1.11179441756488,0.656791585646308,0.0198354931033334,0.00508272929825936,0.0224553372815568,0.000203187296104497,0.0112974694718579,0.00966528885531262,0.00427176827155096,0.00520049671218686,0.0112974694718579,0,0.00276489062105427,0.00965032709888854,0.0479355975088089,0.0243201101221638,0.0456310369706353,0.00055627513151671,0.0404143027691511,0.00978062059480484,0.00646854935151396,0.00547670633323132,0.0404143027691511,0.0104726100966702,0.00409562760618071,0.0142658313924874,0.635801819581299,0.60187119064541,0.843157650496508,1.05513889612108,0.612723879655136,0.924389558685901,1.32080979668578,0.84593312131821,0.615885801774355,0.88280707311591,0.938532000890893,0.943577535481615,1.16488867738607,1.11440848091201,1.38277254579009,1.38257278262287,1.23825198393961,0.92860624065401,1.67946875989053,1.26938528729694,1.26454440806733,1.05334918306761,1.45066231062649,1.24124589143928,8,1,11,2,3,21,3,7,3,39,2,7,0.00429645542427497,0.000537056928034372,0.00590762620837809,0.00107411385606874,0.00161117078410311,0.0112781954887218,0.00161117078410311,0.0037593984962406,0.00161117078410311,0.0209452201933405,0.00107411385606874,0.0037593984962406,0.0915747395933428,0.0481031633162932,0.0853544477328926,3.84364069646769e-05,0.0792174347541992,0.00828304570088788,0.0113259279189248,0.00719401417022203,0.0792174347541992,0,0.00711714135629268,0.0247722642887343
"5",0.119617224880383,0.110047846889952,0.119617224880383,0.167464114832536,0.0909090909090909,0.129186602870813,0.0813397129186603,0.248803827751196,0.0861244019138756,0.296650717703349,0.138755980861244,0.15311004784689,0,3.76385630971235e-06,5.94080170430323e-05,0,0,0,0,0,0,0,0,1.88647387503699e-06,3.3160552897395,3.05077086656033,2.93552435485136,2.7249323902642,2.83522727272727,3.22320574162678,1.3235385895569,3.10382775119617,2.686004784689,0.483753948150232,3.19565697460434,2.51874441348126,0.819869985406752,0.775985837359865,0.748273520438624,12.9755544330283,0.579869250223985,0.782985682151212,0.437312988195127,4.92714210120843,0.572575838656947,11.6169706434805,1.10517227898564,0.874631359753486,0,0.00194006605807956,0.00770765963461233,0,0,0,0,0,0,0,0,0.00137348967052431,0,0.00315124778382504,0.00869042374585308,0.000668002672010688,0,0,0,0,0,0.00167000668002672,0,0.00174602703147053,1.01949047600251,0.93989367244784,0.996229898943342,1.28789567012508,0.789931235340084,1.07988085370977,0.625827717740881,1.79021574304907,0.74610593501807,0.729811570768898,1.14786375678963,1.17744805519769,1.4132875261053,1.30183144841274,1.32704678624224,1.51581655703454,1.14064191266927,1.4458696525494,0.736468280592787,1.97590008509048,1.07872001923491,0.847654087804399,1.4951912736976,1.39110218452106,0,1,7,2,0,0,0,0,0,5,0,1,0,0.000668002672010688,0.00467601870407482,0.00133600534402138,0,0,0,0,0,0.00334001336005344,0,0.000668002672010688,0,0.00563449289563939,0.0127048287876313,0,0,0,0,0,0,0,0,0.00282405139093037
"6",0.1,0.1,0.25,0.25,0.1,0.15,0.1,0.2,0.15,0.2,0.25,0.25,0.000691371123902491,0.000691371123902491,0,0.00176471524443619,0,0.00067227247407093,0.000136237035465132,0,0,0.00761123637231757,8.38218520385156e-05,0.000219422265842595,1.5625,1.78571428571429,3.47222222222222,2.40384615384615,2.5,2.08333333333333,1.13636363636364,2.08333333333333,3.75,0.342465753424658,2.84090909090909,3.125,0.19754963579466,0.187051092874187,0.511002455411849,0.329572825865476,0.302795607456126,0.298045473215952,0.483336536669663,0.744707729197646,0.327012173720745,0.315605563557003,0.736268000545832,0.587144237836869,0.0262939370179228,0.0262939370179228,0,0.0420085139517716,0,0.0259282177187506,0.011672062177059,0,0,0.0872424000834317,0.00915542746345115,0.0148129087569793,0.0296053476219528,0.0296053476219528,0,0.042382450462877,0,0.0290085148147166,0.0125148147165707,0,0,0.139345234621608,0.00923886575240723,0.0177138916151622,0.770016675286182,0.808458458286725,1.87962539717488,1.71052813072157,0.85427534228571,1.12385286457919,0.701604390336139,1.41764149339896,1.25038695582955,0.513834089066575,2.02606284594463,1.8149090306877,0.893462178600023,0.965945745397319,2.11524753494979,1.78644506640221,1.13485066613878,1.26612272066126,0.759378679999339,1.49607240462433,1.67736246691919,0.59348107887242,2.11492626893816,1.99906164384751,2,2,0,6,0,2,1,0,0,31,1,1,0.016,0.016,0,0.048,0,0.016,0.008,0,0,0.248,0.008,0.008,0.0432106952439057,0.0432106952439057,0,0.036764900925754,0,0.0420170296294331,0.0170296294331415,0,0,0.030690469243216,0.0104777315048145,0.0274277832303244
"7",0.075,0.075,0.1,0.15,0.025,0.15,0.125,0.175,0,0.525,0.025,0.125,0.00123772768125091,0.00123772768125091,1.70006147173492e-05,0.000658151846588111,0.00576196444176305,0.00302175560372396,0.000721489502638723,0,0.0123122805599007,2.07324569723771e-07,0.00124726461145821,0.000501518134161802,1.21363636363636,1.335,1.48333333333333,1.48333333333333,0.635714285714286,0.861290322580643,1.58928571428571,1.83235294117647,0,0.834375000000001,0.317857142857143,1.85416666666667,0.236855996452946,0.23257217599755,0.453685072569802,0.430639592556669,0.0137098985467508,0.33587367647141,0.375214267226645,0.611530328402333,0,19.2777780809155,0.110185302653626,0.315951404112761,0.0351813541702265,0.0351813541702265,0.00412318017037204,0.0256544703041811,0.0759076046372368,0.0549704975757357,0.0268605566330767,0,0.110960716291401,0.000455329078495731,0.0353166336371151,0.0223946005582105,0.0451462208359119,0.0451462208359119,0.00432204347388903,0.0280308519692206,0.102323071803755,0.0553476262891701,0.029831154870417,0,0.14703567330209,0.00562720347144259,0.0389875926611249,0.0279355344982901,0.577561305242772,0.597885675847427,0.770439380083938,1.07278641489291,0.215894589604431,0.817854410699543,0.938374737068192,1.1847805452165,0,1.26631651944923,0.184530955534488,0.943532844967621,0.678165411966601,0.717106210272912,0.878555802238892,1.11639820908147,0.287505886254879,0.818896426085354,1.02860127303202,1.26651046844558,0,1.48008060224793,0.203277854306573,1.08316690446111,3,3,1,7,6,11,3,0,9,2,4,2,0.0168539325842697,0.0168539325842697,0.00561797752808989,0.0393258426966292,0.0337078651685393,0.0617977528089888,0.0168539325842697,0,0.050561797752809,0.0112359550561798,0.0224719101123595,0.0112359550561798,0.0734385090875542,0.0734385090875542,0.00302610941968816,0.016735861241812,0.17093827843897,0.0488974997693514,0.0428083771565643,0,0.24350954885137,1.84518867054156e-05,0.0555032752098902,0.0446351139404004
"8",0.15625,0.15625,0.09375,0.3125,0.125,0.28125,0.21875,0.3125,0.09375,0.3125,0.09375,0.21875,9.99812936959912e-06,9.99812936959912e-06,0,5.25391896284817e-05,0.000525078229481065,3.52875154221146e-05,0.000236191103225353,9.16691233965598e-05,0.000525078229481065,0.000453248531421827,0.00302119944539004,5.36762317920831e-05,2.69301470588235,2.69301470588235,2.49715909090909,3.05208333333332,4.578125,4.578125,3.05208333333333,3.81510416666667,3.92410714285714,0.469551282051282,1.3734375,4.005859375,0.233681951452093,0.2309439389901,0.250205804788422,0.778462479280765,0.116778143069334,0.401821732672885,0.370101958741287,0.620528035614636,0.0856069679298241,0.630655209065063,0.0704209227756659,0.257609956701355,0.0031619818736987,0.0031619818736987,0,0.00724839220989605,0.0229145855184218,0.00594032957184318,0.0153685101172935,0.00957439937523811,0.0229145855184218,0.0212896343656209,0.0549654386445705,0.00732640647193992,0.0031712105942845,0.0031712105942845,0,0.00875018638669604,0.0418749495927644,0.00687610565097801,0.0166534527990861,0.0101277325720745,0.0418749495927644,0.0699194084118615,0.0590082145807151,0.0095700525991784,1.23139707083131,1.23139707083131,0.814275192260703,2.08728487473919,1.1181253851331,2.28231829304106,1.65098573245518,2.23342852088872,0.881631637064135,0.723623095598707,0.702240370184909,1.74761731258788,1.46612663749934,1.46612663749934,1.10215186361788,2.20010153761717,1.7074796356146,2.6379900031838,1.85837295657081,2.45428548870485,1.39596504284363,0.860471108061449,0.804903732381877,2.11587241998989,1,1,0,4,2,1,3,2,2,40,11,1,0.00341296928327645,0.00341296928327645,0,0.0136518771331058,0.0068259385665529,0.00341296928327645,0.0102389078498294,0.0068259385665529,0.0068259385665529,0.136518771331058,0.037542662116041,0.00341296928327645,0.00292945190529254,0.00292945190529254,0,0.00384849564028628,0.076923960618976,0.0103392420186796,0.0230679977483428,0.013429526577596,0.076923960618976,0.00332004549266488,0.0804737670453893,0.0157271359150804
"9",0.152173913043478,0.152173913043478,0.16304347826087,0.195652173913043,0.0760869565217391,0.239130434782609,0.119565217391304,0.173913043478261,0.0652173913043478,0.260869565217391,0.195652173913043,0.141304347826087,0,0,0,0,0.000106618106370857,2.08808466936789e-06,2.92835006643883e-05,1.56983714901875e-05,0.000106618106370857,0.000662778200174665,4.46296651019114e-05,0,2.67065217391304,2.67065217391304,3.01201372997713,1.90760869565216,2.67065217391304,1.06246560264172,1.55434782608695,2.34782608695652,2.28913043478261,0.398109640831758,2.45263975155279,2.47989130434783,0.759482929371031,0.757722530222164,0.622337714914731,2.09329092718638,0.234947575423365,0.98123916581872,0.537678155180446,0.745360641103423,0.201127279078102,1.00914388098493,0.668248761363089,0.546868690906462,0,0,0,0,0.0103256044070484,0.0014450206466926,0.00541142316441694,0.00396211704650273,0.0103256044070484,0.0257444790231744,0.00668054377292084,0,0,0,0,0,0.0201359790925868,0.00179096028397549,0.00656375579110157,0.00417956562102934,0.0201359790925868,0.080462443331772,0.00676525596169557,0,1.20850139144557,1.20850139144557,1.33976256324845,1.29872176883653,0.689754388067751,1.12966503724391,0.86946524663087,1.30695927231717,0.578438148616278,0.611506734629985,1.40830854695754,1.12422966809431,1.44417079042939,1.44417079042939,1.61083160880619,1.37040603934673,1.02840864852935,1.13193138513374,0.968556438780259,1.45807829288887,0.870519756040732,0.724361098276241,1.55645531818398,1.34259855679653,0,0,0,0,1,1,1,1,1,55,2,0,0,0,0,0,0.00284900284900285,0.00284900284900285,0.00284900284900285,0.00284900284900285,0.00284900284900285,0.156695156695157,0.0056980056980057,0,0,0,0,0,0.0374229553361708,0.000732917718948131,0.0102785087332003,0.00551012839305583,0.0374229553361708,0.0042297299683874,0.00783250622538544,0
"10",0.156626506024096,0.156626506024096,0.156626506024096,0.198795180722892,0.102409638554217,0.132530120481928,0.150602409638554,0.192771084337349,0.102409638554217,0.27710843373494,0.132530120481928,0.156626506024096,8.36300672865006e-07,8.36300672865006e-07,6.4974129199512e-06,4.37449582729388e-05,0,0,0,1.47832226634137e-05,0,7.68495987541951e-05,0.000146770768087808,8.06708495209782e-06,3.07070386810399,3.15369586453923,3.07070386810399,2.17797661233168,3.63310384394723,2.82099827882961,2.11695839963628,3.05562676236861,3.81475903614459,0.428310753386992,1.9359792109615,2.91716867469879,0.536282239286658,0.539309805040079,0.473975121477816,0.814539585999023,0.375719178114735,0.498107166197391,0.722840103952895,0.787079814704563,0.356303561857736,1.52599060809623,0.355777202248764,0.544517729959388,0.000914494763716559,0.000914494763716559,0.00254900233816119,0.00661399714793851,0,0,0,0.00384489566352765,0,0.00876639029214391,0.0121148985999805,0.00284026142319643,0.00098266294023953,0.00098266294023953,0.00255242503553554,0.00740600213636223,0,0,0,0.00409565710025543,0,0.0447290364912401,0.0142901269205283,0.00367613008425375,1.26100273555764,1.26192962336084,1.24821539605202,1.37460265686335,0.91890903998201,1.08881129687307,1.11197198088747,1.48019249435254,0.914036363057541,0.654965943870969,0.992106758065319,1.24988284808635,1.56087461891876,1.57720048497359,1.55090987052613,1.47888797678126,1.38235506116531,1.37949925293776,1.26341676247814,1.72750435840351,1.40737639279302,0.771903897837471,1.1363047814148,1.52318397536851,1,1,2,8,0,0,0,2,0,66,5,1,0.00134228187919463,0.00134228187919463,0.00268456375838926,0.010738255033557,0,0,0,0.00268456375838926,0,0.0885906040268456,0.00671140939597315,0.00134228187919463,0.000623044001284429,0.000623044001284429,0.00242028631268182,0.00407374923916742,0,0,0,0.00550675044212161,0,0.000867468955634474,0.0218688444450835,0.00600997828931288
