"","CamargoCruz09-NB","Amasaki15-NB","Peters15-NB","EASC_E","EASC_NE","SC","CLA","FCM","ManualDown","ManualUp","Bellwether"
"1",0.101382488479263,0.144078088124098,0.135688021130043,0.442017444065226,0.074762817327939,0.425703921964918,0.223653434725255,0.14354939308161,0.074762817327939,0.226185257815204,0.208445323085808
"2",0.0746268656716418,0.0746268656716418,0.0888479686960525,0.207646671061305,0.0746268656716418,0.543908621298168,0.143613000755858,0.220437591462326,0.0746268656716418,0.226401828089295,0.207646671061305
"3",0.357508852322433,0.336834161373499,0.221863220247711,0.291995022812111,0.0307638871660009,0.241520014018575,0.411934511894477,0.39724680432645,0.0307638871660009,0.345660765350384,0.412255447916448
"4",0.122535029472084,0.12253029654379,0.171457512556715,0.223868437767529,0.122558611205781,0.27891156462585,0.279501653361836,0.157683344076957,0.122563311038701,0.323189368770764,0.191604965685696
"5",0.21315066823327,0.197792273985161,0.213020812065281,0.284992343538641,0.166347360771619,0.228127282703461,0.149746017798724,0.394091118040975,0.158290983062222,0.314839195034794,0.242846632332285
"6",0.180821917808219,0.180995475113122,0.396856581532417,0.393509127789047,0.181333333333333,0.258823529411765,0.180281690140845,0.328813559322034,0.260210526315789,0.252631578947368,0.395209580838323
"7",0.138938368364802,0.139016625397948,0.180806675938804,0.257668711656442,0.0487264673311185,0.253552729992521,0.220512820512821,0.294446270128163,0,0.413143574717455,0.0486570650058389
"8",0.268521514073115,0.268521514073115,0.170965198783647,0.466963766711878,0.221838584376349,0.435609334485739,0.355359161442812,0.469849724177287,0.171200177639614,0.301467671558905,0.170410895122803
"9",0.263326146754888,0.263326146754888,0.279758639605047,0.32332115972274,0.141297062881924,0.366032452022074,0.212100773656021,0.294543841490463,0.122331494363157,0.229354489722322,0.325136017410229
"10",0.270059353704111,0.270124929121472,0.270059353704111,0.328157132281032,0.185672361885406,0.233415187358239,0.260050405414334,0.321848919323775,0.185702500497824,0.261176844278568,0.232607316557412
"11",0.0713783403656821,0.0713783403656821,0.071365483130189,0.199095022624434,0.137838292149941,0.134491204631485,0.136636636636637,0.199199199199199,0.137838292149941,0.342432950191571,0
