"","community","source","target","tp","fp","tn","fn","f1","g1","pf","pci","pii","recall","mcc","ifa","ifap","mdd","ifap2","ifa_pii","ifa_pci","ifap3","roi","roi2","roi3","cutoff"
"1","EASC_E_AEEEM","EASC","EASC_E_AEEEM-eclipse.csv","39","96","695","167","0.228739002932551","0.311517707836501","0.121365360303413","0.0989533819821026","0.135406218655968","0.189320388349515","0.0804123826873707","0","0","9.53153919389168","0","0","0","0",1.39816612729234,1.61564013451183,1.6355459901144,10
"2","EASC_E_AEEEM","EASC","EASC_E_AEEEM-equinox.csv","9","5","190","120","0.125874125874126","0.130211307824101","0.0256410256410256","0.090302018515708","0.0432098765432099","0.0697674418604651","0.106234591730222","3","5.8552507077827e-06","4.12752891633409","0.0049458131678499","0.00925925925925926","0.000632367076440532","0.0024197625312792",1.61461794019933,1.04511200039034,1.11689554154797,10
"3","EASC_E_AEEEM","EASC","EASC_E_AEEEM-lucene.csv","10","14","613","54","0.227272727272727","0.269438705990945","0.0223285486443381","0.0949524486226498","0.0347322720694645","0.15625","0.212033931907002","0","0","19.9417781832407","0","0","0","0",4.49869791666667,2.4096901958243,2.72082334017676,10
"4","EASC_E_AEEEM","EASC","EASC_E_AEEEM-mylyn.csv","16","42","1575","229","0.105610561056106","0.122405263426327","0.025974025974026","0.0982947047443338","0.0311493018259936","0.0653061224489796","0.0765337308064229","2","4.12850772982566e-08","17.0151118178912","0.00055627513151671","0.00107411385606874","3.84364069646769e-05","0.000203187296104497",2.09655172413793,1.00902504765253,1.18022464342154,10
"5","EASC_E_AEEEM","EASC","EASC_E_AEEEM-pde.csv","23","39","1249","186","0.169741697416974","0.197663977431063","0.0302795031055901","0.0999918340682672","0.0414161656646627","0.110047846889952","0.138752192460013","2","0","19.0573954174984","0.000668002672010688","0.00133600534402138","0","0",2.65712301281061,1.55645857515549,1.71007177184754,10
"6","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-ant-1.3.csv","2","7","98","18","0.137931034482759","0.180645161290323","0.0666666666666667","0.0966603888697313","0.072","0.1","0.047275719077598","6","0.00176471524443619","0.152545568639658","0.042382450462877","0.048","0.036764900925754","0.0420085139517716",1.38888888888889,1.18581488718418,1.19869717767716,10
"7","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-ant-1.4.csv","3","10","128","37","0.113207547169811","0.138778460426455","0.072463768115942","0.0871113571362672","0.0730337078651685","0.075","0.00406859863028591","7","0.000658151846588111","0.334922291456075","0.0280308519692206","0.0393258426966292","0.016735861241812","0.0256544703041811",1.02692307692308,0.936650779708106,0.940290825086633,10
"8","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-ant-1.5.csv","5","15","246","27","0.192307692307692","0.268061457992808","0.0574712643678161","0.0989120819787012","0.068259385665529","0.15625","0.122169384077853","4","5.25391896284817e-05","0.857320352638842","0.00875018638669604","0.0136518771331058","0.00384849564028628","0.00724839220989605",2.2890625,1.8693381376842,1.90157809828887,10
"9","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-ant-1.6.csv","9","14","245","83","0.156521739130435","0.177314945116803","0.0540540540540541","0.0940695477102944","0.0655270655270655","0.0978260869565217","0.0777928482733511","0","0","2.79546070387822","0","0","0","0",1.49291115311909,1.22591682833557,1.24600502662494,10
"10","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-ant-1.7.csv","18","28","551","148","0.169811320754717","0.194684359296482","0.0483592400690846","0.097947309648076","0.061744966442953","0.108433734939759","0.103864216641922","8","4.37449582729388e-05","0.79878276734342","0.00740600213636223","0.010738255033557","0.00407374923916742","0.00661399714793851",1.75615505500262,1.35803355796556,1.39433581172038,10
"11","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-arc.csv","1","7","200","26","0.0571428571428571","0.0713393971820938","0.0338164251207729","0.0914746984876524","0.0341880341880342","0.037037037037037","0.00566247421279725","6","0.00147176967418177","0.0978295163680962","0.0415200214670574","0.0256410256410256","0.0573990172930891","0.0383636504282605",1.08333333333333,0.589467318566485,0.662290732120588,10
"12","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-berek.csv","4","0","27","12","0.4","0.4","0","0.0913985148514851","0.0930232558139535","0.25","0.416025147168922","0","0","1.48233876174855","0","0","0","0",2.6875,2.71117665878534,2.71128187846803,10
"13","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-camel-1.0.csv","5","12","314","8","0.333333333333333","0.549719887955182","0.0368098159509202","0.0877494736217787","0.0501474926253687","0.384615384615385","0.306030428795596","0","0","108.576420040889","0","0","0","0",7.66968325791856,5.57830088772299,5.79802095266704,10
"14","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-camel-1.2.csv","17","14","378","199","0.137651821862348","0.145529486366519","0.0357142857142857","0.0970106482459051","0.0509868421052632","0.0787037037037037","0.0935325384323356","1","2.4806745529626e-08","16.3554766196344","0.000829909671693638","0.00164473684210526","1.50825012820126e-05","0.000157501573102068",1.54360812425328,1.06358159880895,1.11906782595373,10
"15","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-camel-1.4.csv","13","36","691","132","0.134020618556701","0.163854586578626","0.0495185694635488","0.0990823817292007","0.0561926605504587","0.0896551724137931","0.0648924036803162","2","9.35390693985064e-08","5.04761340345478","0.00116718050795456","0.00229357798165138","4.07830342577488e-05","0.000305841575653975",1.59549612948628,1.15479179522384,1.20153751123273,10
"16","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-camel-1.6.csv","11","45","732","177","0.0901639344262295","0.110178362513085","0.0579150579150579","0.0977223475299633","0.0580310880829016","0.0585106382978723","0.00100891333789691","2","7.33285165664014e-08","4.25342935303217","0.00105395993467346","0.00207253886010363","3.53810092432887e-05","0.000270792386463138",1.00826367781155,0.751323886598614,0.776975873602361,10
"17","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-ckjm.csv","0","0","5","5","0","0","0","0","0","0","0","1","0.0142273655547992","0","0.121136827773996","0.1","0.142273655547992","0.119278520928117",0,0,0,10
"18","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-e-learning.csv","0","1","58","5","0","0","0.0169491525423729","0.00439681231107447","0.015625","0","-0.0366765706779718","1","6.87001923605386e-05","0","0.0100109061555372","0.015625","0.00439681231107447","0.00828855791803005",0,0,0,10
"19","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-forrest-0.7.csv","0","1","23","5","0","0","0.0416666666666667","0.0501014198782961","0.0344827586206897","0","-0.0862581949177943","9","0.128733300692453","0","0.362576064908722","0.310344827586207","0.414807302231237","0.35879423168782",0,0,0,10
"20","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-ivy-1.1.csv","5","0","48","58","0.147058823529412","0.147058823529412","0","0.0961087498167961","0.045045045045045","0.0793650793650794","0.189575588785667","0","0","2.19546117835084","0","0","0","0",1.76190476190476,1.12451924431448,1.20621431464071,10
