"","CamargoCruz09-NB","Amasaki15-NB","Peters15-NB","EASC_E","EASC_NE","SC","CLA","FCM","ManualDown","ManualUp","Bellwether"
"1",0.199598796389167,0.199598796389167,0.199598796389167,0.199598796389167,0.199598796389167,0.199598796389167,0.199598796389167,0.199598796389167,0.199598796389167,0.199598796389167,0.199598796389167
"2",0.197530864197531,0.197530864197531,0.197530864197531,0.197530864197531,0.197530864197531,0.197530864197531,0.197530864197531,0.197530864197531,0.197530864197531,0.197530864197531,0.197530864197531
"3",0.199710564399421,0.199710564399421,0.199710564399421,0.199710564399421,0.199710564399421,0.199710564399421,0.199710564399421,0.199710564399421,0.199710564399421,0.199710564399421,0.199710564399421
"4",0.199785177228786,0.199785177228786,0.199785177228786,0.199785177228786,0.199785177228786,0.199785177228786,0.199785177228786,0.199785177228786,0.199785177228786,0.199785177228786,0.199785177228786
"5",0.199732798931196,0.199732798931196,0.199732798931196,0.199732798931196,0.199732798931196,0.199732798931196,0.199732798931196,0.199732798931196,0.199732798931196,0.199732798931196,0.199732798931196
"6",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"7",0.196629213483146,0.196629213483146,0.196629213483146,0.196629213483146,0.196629213483146,0.196629213483146,0.196629213483146,0.196629213483146,0.196629213483146,0.196629213483146,0.196629213483146
"8",0.197952218430034,0.197952218430034,0.197952218430034,0.197952218430034,0.197952218430034,0.197952218430034,0.197952218430034,0.197952218430034,0.197952218430034,0.197952218430034,0.197952218430034
"9",0.199430199430199,0.199430199430199,0.199430199430199,0.199430199430199,0.199430199430199,0.199430199430199,0.199430199430199,0.199430199430199,0.199430199430199,0.199430199430199,0.199430199430199
"10",0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
"11",0.196581196581197,0.196581196581197,0.196581196581197,0.196581196581197,0.196581196581197,0.196581196581197,0.196581196581197,0.196581196581197,0.196581196581197,0.196581196581197,0.196581196581197
