"","CamargoCruz09-NB","Amasaki15-NB","Peters15-NB","EASC_E","EASC_NE","SC","CLA","FCM","ManualDown","ManualUp","Bellwether"
"1",0,0.00501504513540622,0.00501504513540622,0,0,0.00601805416248746,0,0,0,0.0130391173520562,0
"2",0,0,0.00617283950617284,0.00925925925925926,0,0.00308641975308642,0,0,0,0.12962962962963,0.00925925925925926
"3",0.00144717800289436,0,0,0,0.00144717800289436,0.0159189580318379,0,0,0.00144717800289436,0.0767004341534009,0.00144717800289436
"4",0.00429645542427497,0.000537056928034372,0.00590762620837809,0.00107411385606874,0.00161117078410311,0.0112781954887218,0.00161117078410311,0.0037593984962406,0.00161117078410311,0.0209452201933405,0.00107411385606874
"5",0,0.000668002672010688,0.00467601870407482,0.00133600534402138,0,0,0,0,0,0.00334001336005344,0
"6",0.016,0.016,0,0.048,0,0.016,0.008,0,0,0.248,0.008
"7",0.0168539325842697,0.0168539325842697,0.00561797752808989,0.0393258426966292,0.0337078651685393,0.0617977528089888,0.0168539325842697,0,0.050561797752809,0.0112359550561798,0.0224719101123595
"8",0.00341296928327645,0.00341296928327645,0,0.0136518771331058,0.0068259385665529,0.00341296928327645,0.0102389078498294,0.0068259385665529,0.0068259385665529,0.136518771331058,0.037542662116041
"9",0,0,0,0,0.00284900284900285,0.00284900284900285,0.00284900284900285,0.00284900284900285,0.00284900284900285,0.156695156695157,0.0056980056980057
"10",0.00134228187919463,0.00134228187919463,0.00268456375838926,0.010738255033557,0,0,0,0.00268456375838926,0,0.0885906040268456,0.00671140939597315
"11",0.0128205128205128,0.0128205128205128,0.00854700854700855,0.0256410256410256,0.00427350427350427,0.0213675213675214,0.0769230769230769,0.0170940170940171,0.00427350427350427,0.106837606837607,0.047008547008547
"12",0,0,0,0,0,0,0,0,0,0.558139534883721,0
"13",0.00589970501474926,0.00589970501474926,0.00294985250737463,0,0.00589970501474926,0.023598820058997,0.0442477876106195,0.0825958702064897,0.00589970501474926,0.0648967551622419,0.056047197640118
"14",0,0,0.00164473684210526,0.00164473684210526,0,0.00328947368421053,0,0,0,0.0674342105263158,0.00328947368421053
"15",0,0,0,0.00229357798165138,0,0,0.00229357798165138,0.00114678899082569,0,0.0172018348623853,0.00458715596330275
"16",0,0,0,0.00207253886010363,0,0,0.0145077720207254,0.00103626943005181,0,0.0829015544041451,0.00207253886010363
"17",0,0,0,0.1,0,0,0,0,0,0.4,0
"18",0.015625,0.015625,0,0.015625,0,0,0.0625,0,0,0.71875,0.03125
"19",0.0689655172413793,0.0689655172413793,0,0.310344827586207,0.137931034482759,0.137931034482759,0.103448275862069,0.206896551724138,0.0689655172413793,0.448275862068966,0.0689655172413793
"20",0,0,0,0,0,0,0,0,0,0.027027027027027,0.00900900900900901
"21",0,0,0,0.024896265560166,0,0.045643153526971,0.004149377593361,0,0,0.0829875518672199,0.012448132780083
"22",0.00284090909090909,0.00284090909090909,0.00284090909090909,0.0397727272727273,0,0,0,0,0,0.107954545454545,0.00284090909090909
"23",0,0,0,0.00367647058823529,0.00367647058823529,0,0,0,0.00367647058823529,0.0183823529411765,0.00735294117647059
"24",0,0,0,0.0326797385620915,0.00326797385620915,0,0,0,0.00326797385620915,0.0620915032679739,0.0163398692810458
"25",0,0,0,0.0128205128205128,0.00320512820512821,0,0,0,0.00320512820512821,0.0288461538461538,0.00320512820512821
"26",0,0,0.00272479564032698,0.0272479564032698,0.00272479564032698,0,0.00817438692098093,0,0.00272479564032698,0.0871934604904632,0.0108991825613079
"27",0.0040650406504065,0.0040650406504065,0.0040650406504065,0.0772357723577236,0.0101626016260163,0.142276422764228,0.0203252032520325,0.15650406504065,0.0101626016260163,0.152439024390244,0.0365853658536585
"28",0,0,0.185185185185185,0.111111111111111,0,0.333333333333333,0.185185185185185,0.259259259259259,0,0.148148148148148,0.148148148148148
"29",0,0,0.00740740740740741,0,0,0,0.00740740740740741,0.00740740740740741,0,0.111111111111111,0
"30",0,0,0.036697247706422,0,0,0,0,0,0,0.0275229357798165,0
"31",0,0,0,0,0,0,0,0,0,0,0
"32",0,0,0,0.00512820512820513,0,0.00512820512820513,0.00512820512820513,0,0,0.00512820512820513,0
"33",0,0,0,0,0.00404858299595142,0,0,0,0.00404858299595142,0.0161943319838057,0
"34",0,0,0,0,0,0,0,0,0,0.00294117647058824,0
"35",0,0,0,0,0,0,0.037037037037037,0,0,0.444444444444444,0
"36",0,0,0,0,0,0,0,0,0,0,0
"37",0,0,0,0,0,0,0,0,0,0.235294117647059,0
"38",0,0,0,0,0,0.0303030303030303,0,0,0,0.272727272727273,0
"39",0,0,0,0.00421940928270042,0,0,0,0,0,0.0759493670886076,0.00843881856540084
"40",0,0,0.00318471337579618,0.0222929936305732,0,0,0.0222929936305732,0,0,0.0796178343949045,0
"41",0,0,0,0.0025974025974026,0,0.0025974025974026,0,0.0025974025974026,0,0.0571428571428571,0.0025974025974026
"42",0,0,0,0.00452488687782805,0,0.00226244343891403,0,0,0,0.0226244343891403,0
"43",0.0113636363636364,0.0170454545454545,0.0227272727272727,0.0170454545454545,0.0113636363636364,0.0113636363636364,0.0397727272727273,0.0965909090909091,0.0113636363636364,0.147727272727273,0.125
"44",0,0,0,0,0,0.0666666666666667,0,0,0,0.288888888888889,0
"45",0.0222222222222222,0.0222222222222222,0,0.0222222222222222,0.0666666666666667,0.0444444444444444,0.111111111111111,0.0444444444444444,0.0666666666666667,0.377777777777778,0
"46",0,0,0,0,0,0,0.05,0,0,0.05,0
"47",0.00636942675159236,0.00636942675159236,0.0828025477707006,0.0254777070063694,0,0,0.0191082802547771,0,0,0.0700636942675159,0.0445859872611465
"48",0,0,0.018018018018018,0.018018018018018,0,0.027027027027027,0,0,0,0.0225225225225225,0.0225225225225225
"49",0,0,0,0.00390625,0,0,0.0078125,0.00390625,0,0.0546875,0
"50",0,0,0,0,0,0.0615384615384615,0.0307692307692308,0,0,0.0923076923076923,0.0307692307692308
"51",0,0,0,0,0,0.04,0,0.08,0,0,0
"52",0,0,0,0,0,0.0714285714285714,0.0238095238095238,0,0,0.285714285714286,0
"53",0,0,0.00116550116550117,0.020979020979021,0,0,0,0.00582750582750583,0,0.118881118881119,0.00582750582750583
"54",0,0,0.00510204081632653,0,0.0153061224489796,0.0102040816326531,0,0.0102040816326531,0.0153061224489796,0,0
"55",0,0,0,0.00467289719626168,0,0.00934579439252336,0.00467289719626168,0,0,0.00934579439252336,0
"56",0,0,0,0.00436681222707424,0,0,0.00873362445414847,0,0,0.0960698689956332,0.00436681222707424
"57",0,0,0,0,0,0,0,0,0,0.0512820512820513,0.0512820512820513
"58",0,0,0,0,0,0,0,0,0,0.277777777777778,0
"59",0,0,0,0.0193637621023513,0,0,0.004149377593361,0.00968188105117566,0,0.04149377593361,0.00276625172890733
"60",0,0,0,0.0012453300124533,0,0,0,0.0012453300124533,0,0.0261519302615193,0.0024906600249066
"61",0,0,0,0.00677966101694915,0,0.00338983050847458,0,0,0,0.0259887005649717,0
"62",0,0,0,0,0,0,0,0,0,0,0
"63",0,0,0,0.0308641975308642,0.00617283950617284,0,0,0.00617283950617284,0.00617283950617284,0,0.0185185185185185
"64",0,0,0,0.00454545454545455,0,0,0.00454545454545455,0.00227272727272727,0,0.0181818181818182,0.00227272727272727
"65",0,0,0,0,0,0.108167770419426,0.00883002207505519,0,0,0.0441501103752759,0.00441501103752759
"66",0,0,0,0,0,0,0,0,0,0.00680272108843537,0
"67",0,0,0,0,0,0.0689655172413793,0,0,0,0.0344827586206897,0
"68",0.0174418604651163,0.145348837209302,0.00581395348837209,0.0465116279069767,0.00290697674418605,0.00581395348837209,0.101744186046512,0.142441860465116,0.00290697674418605,0.136627906976744,0.0145348837209302
"69",0.0188679245283019,0.0796414051912853,0.000729698738663609,0.000104242676951944,0,0.000104242676951944,0.0262691545918899,0.000104242676951944,0,0.0175127697279266,0.000208485353903888
"70",0.0109732824427481,0.0143129770992366,0.000954198473282443,0,0,0,0.0181297709923664,0,0,0.247614503816794,0
"71",0.005,0.055,0.01,0,0.005,0,0.04,0.02,0.005,0.045,0.07
"72",0.0189716503179907,0.00851568394955266,0.00344939096690741,0.00237145628974884,0,0.0259782257195214,0.0237145628974884,0.528080198339981,0,0.527864611404549,0.00732995580467824
"73",0,0.062992125984252,0,0,0,0,0.0236220472440945,0,0,0.0393700787401575,0
"74",0,0.0416666666666667,0.0189393939393939,0.0265151515151515,0,0.00757575757575758,0.0113636363636364,0.053030303030303,0,0.185606060606061,0
"75",0.0158102766798419,0.0935441370223979,0,0.0105401844532279,0,0,0.0579710144927536,0.00131752305665349,0,0.329380764163373,0.00263504611330698
"76",0.00883280757097792,0.0365930599369085,0.00315457413249211,0.00126182965299685,0.000630914826498423,0.0239747634069401,0.0473186119873817,0.00694006309148265,0.000630914826498423,0.552681388012618,0.00189274447949527
"77",0.024,0.0808888888888889,0.00711111111111111,0,0.0124444444444444,0.00444444444444444,0.0684444444444444,0.00977777777777778,0.0124444444444444,0.00888888888888889,0.112
"78",0.0100071479628306,0.0564689063616869,0,0.00285918513223731,0,0.00142959256611866,0.0543245175125089,0.0150107219442459,0,0.0814867762687634,0.0192994996426019
"79",0.00576436680195283,0.00370566437268396,0.00123522145756132,0.000235280277630728,0,0.0121169342979825,0.00823480971707547,5.88200694076819e-05,0,0.186930180577613,0
"80",0,0.0794701986754967,0,0,0,0,0,0.0860927152317881,0,0.0860927152317881,0
"81",0.0069204152249135,0.352941176470588,0.055363321799308,0.00346020761245675,0,0,0,0.0069204152249135,0,0.013840830449827,0
"82",0.0244444444444444,0.663333333333333,0.767777777777778,0.00777777777777778,0,0.00222222222222222,0.00333333333333333,0,0,0.0188888888888889,0
"83",0.0939226519337017,0.552486187845304,0.220994475138122,0.00552486187845304,0,0,0,0,0,0.0110497237569061,0
"84",0.0103092783505155,0.0206185567010309,0.0103092783505155,0.00515463917525773,0,0,0.0309278350515464,0,0,0.0463917525773196,0.0206185567010309
"85",0.0178571428571429,0.0178571428571429,0,0,0,0.0178571428571429,0,0,0,0.125,0
"86",0.0526315789473684,0.025062656641604,0,0.0075187969924812,0,0.012531328320802,0,0.0150375939849624,0,0.0225563909774436,0
