"","CamargoCruz09.NB","Amasaki15.NB","Peters15.NB","EASC_E","EASC_NE","SC","CLA","FCM","ManualDown","ManualUp","Bellwether"
"1",4.83980582524271,3.68747110494684,3.62985436893203,1.53881005725666,4.30204962243798,1.76546376015143,3.069145157471,1.31248971532006,4.30204962243798,0.498408187965374,3.51985878199471
"2",2.51162790697674,2.51162790697674,1.88372093023255,1.79401993355482,2.51162790697674,1.55481727574751,1.67441860465116,2.23255813953488,2.51162790697674,0.734331888056761,1.79401993355482
"3",5.3984375,6.3799715909091,5.08088235294117,3.95885416666667,1.34960937500001,0.971718749999997,2.66009963768116,4.66891891891892,1.34960937500001,0.716895120724346,2.73950559701492
"4",3.9225806451613,3.8,4.06511627906977,2.98227848101266,4.67692307692306,1.0216393442623,3.45454545454546,3.325,4.864,0.571202531645569,3.952
"5",3.3160552897395,3.05077086656033,2.93552435485136,2.7249323902642,2.83522727272727,3.22320574162678,1.3235385895569,3.10382775119617,2.686004784689,0.483753948150232,3.19565697460434
"6",1.5625,1.78571428571429,3.47222222222222,2.40384615384615,2.5,2.08333333333333,1.13636363636364,2.08333333333333,3.75,0.342465753424658,2.84090909090909
"7",1.21363636363636,1.335,1.48333333333333,1.48333333333333,0.635714285714286,0.861290322580643,1.58928571428571,1.83235294117647,0,0.834375000000001,0.317857142857143
"8",2.69301470588235,2.69301470588235,2.49715909090909,3.05208333333332,4.578125,4.578125,3.05208333333333,3.81510416666667,3.92410714285714,0.469551282051282,1.3734375
"9",2.67065217391304,2.67065217391304,3.01201372997713,1.90760869565216,2.67065217391304,1.06246560264172,1.55434782608695,2.34782608695652,2.28913043478261,0.398109640831758,2.45263975155279
"10",3.07070386810399,3.15369586453923,3.07070386810399,2.17797661233168,3.63310384394723,2.82099827882961,2.11695839963628,3.05562676236861,3.81475903614459,0.428310753386992,1.9359792109615
"11",1.73333333333333,1.73333333333333,1.44444444444445,2.16666666666666,4.33333333333333,0.298850574712644,0.641975308641978,2.36363636363636,4.33333333333333,0.682828282828282,0
"12",2.6875,2.6875,2.6875,2.68749999999999,2.6875,2.6875,2.6875,2.6875,2.6875,0.419921875,1.91964285714285
"13",3.47692307692308,3.47692307692308,4.88942307692308,7.11188811188812,4.34615384615385,1.62980769230769,2.17307692307693,0.507992007992009,2.60769230769231,0.508818011257036,0
"14",1.84722222222222,1.90681003584229,1.68888888888889,1.61851851851851,1.52469135802469,1.57629629629629,1.08641975308642,0.973984364987825,1.92592592592593,0.933484504913077,1.08262108262108
"15",3.26463054187193,3.00689655172414,2.55130616509927,1.54900731452456,2.0816976127321,2.12251521298175,1.67597512719051,0.680596251039601,2.00459770114942,0.717434966727163,1.60367816091954
"16",2.78647416413373,2.78647416413373,2.48871695680207,1.35078387458006,2.17164484451718,1.8535756501182,1.60884407748491,0.832834296181486,2.25851063829787,0.805805137112128,1.78538390379278
"17",NA,NA,0.5,0,NA,2,NA,2,NA,0.4,2
"18",6.4,6.4,9.6,1.42222222222222,6.4,0.984615384615385,2.56,8.53333333333333,6.4,0,4.26666666666667
"19",0,0,3.86666666666667,0,0,0,0,0,0,0.386666666666667,1.93333333333333
"20",1.76190476190476,1.76190476190476,1.76190476190476,1.76190476190476,1.76190476190476,1.34733893557423,1.40952380952381,1.76190476190476,1.76190476190476,0.813186813186812,1.05714285714286
"21",7.53125,7.53125,7.53125,3.34722222222222,7.53125,3.22767857142857,3.765625,0.364415322580646,7.53125,0.420740223463687,2.00833333333333
"22",6.60000000000001,6.60000000000001,6.60000000000001,1.925,6.2857142857143,7.04,1.91304347826087,0.57391304347826,6.2857142857143,0.33976833976834,3.38461538461538
"23",3.02222222222221,3.02222222222221,3.02222222222221,2.24729344729345,0,3.02222222222222,2.87111111111111,2.26666666666666,0,0.706688778330569,1.7
"24",4.08,4.08,4.08,1.95130434782608,0,4.08000000000001,2.96727272727272,3.06,0,0.572631578947369,1.81333333333334
"25",3.9493670886076,3.9493670886076,3.9493670886076,2.27848101265822,0,3.94936708860759,3.12658227848101,3.9493670886076,0,0.517384334752087,2.70219853431045
"26",7.64583333333333,7.64583333333333,6.11666666666665,2.03092447916667,2.54861111111111,4.77864583333333,4.11698717948718,0.17781007751938,2.54861111111111,0.389787581699346,1.91145833333333
"27",11.1818181818182,12.7792207792208,12.7792207792208,1.17703349282297,0,0.39935064935065,3.83376623376624,0.662626262626263,0,0.646347871781399,3.31313131313132
"28",4.50000000000001,2.25,0,0,4.50000000000001,0,0,0.40909090909091,4.50000000000001,0.346153846153847,0
"29",3.30882352941177,3.30882352941177,2.48161764705883,2.16577540106952,3.40336134453781,3.30882352941177,2.88770053475936,2.31617647058823,3.17647058823529,0.397058823529412,3.08823529411764
"30",2.94594594594594,2.94594594594594,1.96396396396396,2.5777027027027,2.52509652509652,2.94594594594594,2.94594594594594,1.96396396396396,2.35675675675676,0.427637314734089,2.20945945945946
"31",1.08465608465609,1.08465608465609,1.08465608465608,0.99426807760141,1.08465608465608,0.990338164251207,1.08465608465609,1.00718065003779,1.08465608465608,1.01467827274279,1.08465608465608
"32",2.14285714285715,2.14285714285715,1.81318681318681,1.55844155844156,2.14285714285714,1.38655462184874,1.51260504201681,0.557142857142858,2.14285714285714,0.765306122448981,1.66666666666667
"33",1.37222222222222,1.37222222222222,1.60092592592592,1.39366319444444,1.14351851851851,1.30124521072797,1.12380268199233,1.71527777777777,1.14351851851851,0.899474932249323,1.02916666666667
"34",1.67487684729064,1.67487684729064,1.67487684729064,1.41317733990147,1.67487684729064,0.8972554539057,1.54088669950738,1.67487684729064,1.67487684729064,0.879662209711472,1.18862227872239
"35",2.7,2.7,2.7,1.08,2.7,1.35,1.8,2.7,2.7,0.36,2.7
"36",NA,NA,NA,1.3,NA,NA,NA,NA,NA,0.945454545454546,NA
"37",NA,NA,NA,2.55,NA,NA,1.02,NA,NA,0.621951219512195,NA
"38",NA,NA,1.375,NA,NA,0.439999999999999,2.19999999999999,NA,NA,0.669565217391305,2.19999999999999
"39",1.68085106382979,1.49408983451537,1.26063829787234,1.41545352743562,1.40070921985816,1.12056737588652,1.34468085106383,0.66215344938749,1.40070921985816,0.780395136778115,1.12056737588652
"40",4.62899262899262,3.53603603603604,3.53603603603604,0.909266409266409,8.48648648648649,1.69729729729729,0.652806652806654,0.925798525798524,6.36486486486487,0.72135135135135,3.63706563706564
"41",1.06728830645161,1.16431451612903,1.20743727598566,1.1211917562724,1.24193548387097,0.851326742976067,1.31358560794045,0.887096774193547,1.24193548387097,0.889801337529504,1.21975806451613
"42",1.48042704626334,1.47464412811388,1.5729537366548,1.27334350110151,1.25836298932385,1.13345195729537,1.52379893238434,1.39818109924872,1.25836298932385,0.824184663384196,1.41565836298932
"43",0.592592592592592,0.724279835390946,0.766884531590414,2.44444444444444,1.62962962962963,0.65185185185185,0.977777777777774,0,1.86243386243386,0.981282357626442,0
"44",5,5,5,5,5,2,5,5,5,0.517241379310345,2.5
"45",1.66666666666666,1.66666666666666,3.33333333333333,1,1.25,2.27272727272728,0,1.66666666666666,0,0.666666666666666,3
"46",1.66666666666667,1.66666666666667,1.66666666666667,1.66666666666667,NA,1.66666666666667,0.833333333333333,1.66666666666667,NA,0.666666666666666,1.66666666666667
"47",1.78409090909091,1.9625,0.981250000000001,3.27083333333333,4.36111111111111,6.24431818181818,1.15441176470588,3.50446428571429,3.27083333333333,0.230882352941177,2.45312499999999
"48",1.97333333333333,1.97333333333333,1.43888888888889,2.09130434782608,2.69090909090909,0.616666666666669,1.23333333333333,1.34545454545454,2.22,0.664843749999999,1.85
"49",1.92612859097127,2.23255813953488,2.18294573643411,1.74498797113071,2.28980322003578,2.5798449612403,1.88004895960832,1.98449612403101,2.7061310782241,0.583675330597356,1.86046511627907
"50",7.22222222222221,7.22222222222221,7.22222222222221,3.6111111111111,7.22222222222221,1.03174603174603,0,7.22222222222221,7.22222222222221,0.601851851851851,0
