"","CamargoCruz09-NB","Amasaki15-NB","Peters15-NB","EASC_E","EASC_NE","SC","CLA","FCM","ManualDown","ManualUp","Bellwether"
"1",0.670908223317958,0.679118377924497,0.666776040272513,0.457332255283604,0.675022258749401,0.51844545870844,0.589003912465602,0.259567387687188,0.670908223317958,0.164789382164023,0.589003912465602
"2",0.529536840159009,0.529536840159009,0.512027167248373,0.529536840159009,0.529536840159009,0.420964184434408,0.485355648535565,0.29091207753275,0.512027167248373,0.0593569661995054,0.529536840159009
"3",0.661127232746346,0.62432594367885,0.62432594367885,0.636832473798037,0.636832473798037,0.343763729558213,0.636832473798037,0.451281141945208,0.514285714285714,0.167597765363128,0.585253725528392
"4",0.573768638735253,0.573768638735253,0.584687503064657,0.532212155600618,0.588289783020361,0.340808152366421,0.532212155600618,0.247897499576678,0.5810666892396,0.236123290609313,0.577427136988981
"5",0.5944984917797,0.598687164331789,0.611109396438282,0.577495826377296,0.5944984917797,0.615203214323634,0.514587268562172,0.480913006249441,0.590285340884339,0.139430226357342,0.581784332884292
"6",0.631578947368421,0.672941176470588,0.712258064516129,0.439148936170213,0.541538461538462,0.541538461538462,0.492121212121212,0.672941176470588,0.672941176470588,0,0.749767441860465
"7",0.441176470588235,0.441176470588235,0.412635735439289,0.35232436211115,0.383050847457627,0.252120277563608,0.521354933726068,0.383050847457627,0.35232436211115,0.286992172940738,0.32034632034632
"8",0.626609442060086,0.675955819881054,0.699328525242477,0.65173825912695,0.721916477824539,0.721916477824539,0.600495822238546,0.675955819881054,0.699328525242477,0.0600972160848431,0.600495822238546
"9",0.593473677585827,0.593473677585827,0.644718792866941,0.505747126436782,0.593473677585827,0.299892956540355,0.505747126436782,0.470664087685364,0.654684963848311,0.0422332780541736,0.593473677585827
"10",0.660508829252175,0.649938755057348,0.639252336448598,0.589613469290965,0.633864271155733,0.644610331442221,0.531093566269108,0.487663050639027,0.696640973057068,0.0579189135210705,0.617514493031827
"11",0.580293501048218,0.580293501048218,0.580293501048218,0.546741800317873,0.612261469752335,0.135410176531672,0.135410176531672,0.474198047419805,0.580293501048218,0.0707269155206287,0.580293501048218
"12",0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.38655462184874,0.666666666666667,0,0.533807829181495
"13",0.521532990912683,0.521532990912683,0.521532990912683,0.648780487804878,0.648780487804878,0.445479568071141,0.445479568071141,0.258096415327565,0.445479568071141,0.258096415327565,0.445479568071141
"14",0.395575909444396,0.395575909444396,0.395575909444396,0.360933705136278,0.378404583516968,0.372615138876564,0.343144457709615,0.28765311121999,0.360933705136278,0.274843330349149,0.372615138876564
"15",0.508192182023876,0.50123875757793,0.521908775215576,0.450659409671342,0.465465589383423,0.487134951730824,0.450659409671342,0.126652044316968,0.535380209255595,0.126652044316968,0.521908775215576
"16",0.460844882284188,0.455079261307407,0.449270641039563,0.413472357662591,0.425590789489938,0.43752136334782,0.40115918553296,0.187153347999876,0.449270641039563,0.187153347999876,0.48905325272292
"17",0.32,0.32,0.32,0.32,0.32,0.571428571428572,0.571428571428572,0.32,0.571428571428572,0,0.571428571428572
"18",0.702576112412178,0.702576112412178,0.702576112412178,0.539944903581267,0.702576112412178,0.321070234113712,0.321070234113712,0.702576112412178,0.702576112412178,0,0.702576112412178
"19",0.32258064516129,0.32258064516129,0.872037914691943,0,0.32258064516129,0.32258064516129,0.32258064516129,0,0.549019607843137,0,0.549019607843137
"20",0.435643564356436,0.435643564356436,0.414751773049645,0.414751773049645,0.414751773049645,0.372388737511353,0.414751773049645,0.262008733624454,0.435643564356436,0.238907849829352,0.435643564356436
"21",0.621848739495798,0.621848739495798,0.450829824126827,0.669466106778644,0.669466106778644,0.621848739495798,0.621848739495798,0.30379746835443,0.669466106778644,0.216053108026554,0.669466106778644
"22",0.647024367385192,0.647024367385192,0.647024367385192,0.647024367385192,0.626794258373206,0.685756075607561,0.539184952978056,0.287055335968379,0.722402597402597,0.136922503725782,0.70432480141218
"23",0.611238532110092,0.6,0.577232796486091,0.542300380228137,0.542300380228137,0.6,0.622384937238494,0.103260869565217,0.577232796486091,0.0431034482758621,0.577232796486091
"24",0.624084827063873,0.624084827063873,0.648453523668882,0.586397058823529,0.586397058823529,0.660427807486631,0.636340977068794,0.144796380090498,0.624084827063873,0.0759438103599649,0.547195622435021
"25",0.705651747794838,0.705651747794838,0.683528319405757,0.614377519658324,0.683528319405757,0.649505560044634,0.62621722846442,0.138092451726156,0.649505560044634,0.0489634189485601,0.565595463137996
"26",0.72574283460426,0.72574283460426,0.694801666364789,0.574634896233666,0.710436060754532,0.66248243559719,0.72574283460426,0.0790942433423696,0.710436060754532,0.0405749486652977,0.628637951105937
"27",0.581447624756481,0.581447624756481,0.581447624756481,0.407101423800316,0.581447624756481,0.163230605738576,0.651500348918353,0.500889823653131,0.651500348918353,0.500889823653131,0.713073005093379
"28",0.276422764227642,0.276422764227642,0,0.276422764227642,0.276422764227642,0,0,0,0.276422764227642,0.276422764227642,0.276422764227642
"29",0.669632025879499,0.669632025879499,0.669632025879499,0.467383154211447,0.615911035072712,0.695532375516631,0.643109540636042,0.559237403540626,0.615911035072712,0.109117013639627,0.643109540636042
"30",0.698303417752643,0.698303417752643,0.590470944643349,0.533255200703194,0.672056594239515,0.645362431800468,0.672056594239515,0.562180579216354,0.562180579216354,0.146341463414634,0.645362431800468
"31",0.345323741007194,0.345323741007194,0.356521739130435,0.345323741007194,0.345323741007194,0.33394495412844,0.356521739130435,0.322349102773246,0.322349102773246,0.31048951048951,0.345323741007194
"32",0.471218668971478,0.471218668971478,0.484487887802805,0.457846153846154,0.484487887802805,0.430769230769231,0.389230769230769,0.190718372536554,0.497658862876254,0.138461538461538,0.471218668971478
"33",0.416681027054972,0.416681027054972,0.444297520661157,0.369976505502659,0.388768898488121,0.3793922416418,0.369976505502659,0.253141559424678,0.398108187998818,0.232777603019818,0.398108187998818
"34",0.410418018352025,0.417036108478307,0.417036108478307,0.403784306990976,0.423639059521288,0.2950314063264,0.417036108478307,0.230883665575722,0.417036108478307,0.22357355414672,0.403784306990976
"35",0.447761194029851,0.447761194029851,0.666666666666667,0.32183908045977,0.56140350877193,0.447761194029851,0.447761194029851,0.666666666666667,0.666666666666667,0,0.447761194029851
"36",0.4,0.4,0.4,0.32258064516129,0.4,0.4,0.4,0.244897959183673,0.4,0.244897959183673,0.4
"37",0.63716814159292,0.63716814159292,0.63716814159292,0.44060475161987,0.63716814159292,0.63716814159292,0.44060475161987,0.320388349514563,0.63716814159292,0,0.63716814159292
