"","community","source","target","tp","fp","tn","fn","f1","g1","pf","pci","pii","recall","mcc","ifa","ifap","mdd","ifap2","ifa_pii","ifa_pci","ifap3","roi","roi2","roi3","cutoff"
"1","EASC_E_AEEEM","EASC","EASC_E_AEEEM-eclipse.csv","26","73","718","180","0.170491803278689","0.221612830466422","0.0922882427307206","0.059034612037223","0.0992978936810431","0.12621359223301","0.0459293624314902","0","0","12.3516745841072","0","0","0","0",2.13795920524435,1.59428528791924,1.64847647081273,0.1
"2","EASC_E_AEEEM","EASC","EASC_E_AEEEM-equinox.csv","26","6","189","103","0.322981366459627","0.333706835082001","0.0307692307692308","0.495016947437649","0.0987654320987654","0.201550387596899","0.280211333554599","3","5.8552507077827e-06","2.80680006411927","0.0049458131678499","0.00925925925925926","0.000632367076440532","0.0024197625312792",0.407158560207246,0.678869547305382,0.91153032145648,0.1
"3","EASC_E_AEEEM","EASC","EASC_E_AEEEM-lucene.csv","21","48","579","43","0.315789473684211","0.484200465921988","0.076555023923445","0.485843900306078","0.0998552821997106","0.328125","0.243255589462339","0","0","7.33352155616255","0","0","0","0",0.675371245359433,1.12045572130112,1.48972265296162,0.1
"4","EASC_E_AEEEM","EASC","EASC_E_AEEEM-mylyn.csv","61","125","1492","184","0.283062645011601","0.392143514219791","0.0773036487322202","0.429424350745026","0.0998925886143931","0.248979591836735","0.193532548131208","2","4.12850772982566e-08","5.90092661368572","0.00055627513151671","0.00107411385606874","3.84364069646769e-05","0.000203187296104497",0.579798493971686,0.940758072613549,1.20213649817457,0.1
"5","EASC_E_AEEEM","EASC","EASC_E_AEEEM-pde.csv","55","94","1194","154","0.307262569832402","0.409943006248712","0.0729813664596273","0.365357395612173","0.0995323981295925","0.263157894736842","0.220165826143506","2","0","8.23951859131528","0.000668002672010688","0.00133600534402138","0","0",0.720275264432266,1.13213023077473,1.37998770776032,0.1
"6","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-ant-1.3.csv","4","8","97","16","0.25","0.328813559322034","0.0761904761904762","0.157006817156954","0.096","0.2","0.154075595815869","6","0.00176471524443619","0.29834351529144","0.042382450462877","0.048","0.036764900925754","0.0420085139517716",1.27383003885791,1.5809850678919,1.62905266365271,0.1
"7","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-ant-1.4.csv","5","12","126","35","0.175438596491228","0.219895287958115","0.0869565217391304","0.157191622843436","0.0955056179775281","0.125","0.05402718714649","7","0.000658151846588111","0.419491625132962","0.0280308519692206","0.0393258426966292","0.016735861241812","0.0256544703041811",0.795207770865124,0.989326195995646,1.02018951243352,0.1
"8","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-ant-1.5.csv","10","19","242","22","0.327868852459016","0.467452192389415","0.0727969348659004","0.19012717267683","0.0989761092150171","0.3125","0.25036168622364","4","5.25391896284817e-05","0.785201792771147","0.00875018638669604","0.0136518771331058","0.00384849564028628","0.00724839220989605",1.64363670694864,2.16185716021657,2.27804730340509,0.1
"9","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-ant-1.6.csv","18","17","242","74","0.283464566929134","0.323553442769071","0.0656370656370656","0.190011126220794","0.0997150997150997","0.195652173913043","0.190835889808409","0","0","2.1302481901477","0","0","0","0",1.02968798619558,1.35060036958017,1.42139471974244,0.1
"10","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-ant-1.7.csv","39","35","544","127","0.325","0.375886964610001","0.0604490500863558","0.228618807302076","0.0993288590604027","0.234939759036145","0.242766363622515","8","4.37449582729388e-05","0.814457867215427","0.00740600213636223","0.010738255033557","0.00407374923916742","0.00661399714793851",1.02764843281558,1.43278811306721,1.55905996022541,0.1
"11","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-arc.csv","7","16","191","20","0.28","0.404783530124129","0.0772946859903382","0.438038414906515","0.0982905982905983","0.259259259259259","0.195275946929216","6","0.00147176967418177","0.384233528844296","0.0415200214670574","0.0256410256410256","0.0573990172930891","0.0383636504282605",0.591864207422514,0.966791849330647,1.24945951068996,0.1
"12","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-berek.csv","4","0","27","12","0.4","0.4","0","0.0913985148514851","0.0930232558139535","0.25","0.416025147168922","0","0","1.48233876174855","0","0","0","0",2.73527420446852,2.71117665878534,2.71128187846803,0.1
"13","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-camel-1.0.csv","6","27","299","7","0.260869565217391","0.614068115693993","0.0828220858895705","0.24400225378844","0.0973451327433628","0.461538461538462","0.245344811119944","0","0","56.3671167497825","0","0","0","0",1.89153360008976,2.70421558651928,2.9947036941591,0.1
"14","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-camel-1.2.csv","26","34","358","190","0.188405797101449","0.212705667276051","0.086734693877551","0.24160658803656","0.0986842105263158","0.12037037037037","0.0539764318025218","1","2.4806745529626e-08","9.32961563373213","0.000829909671693638","0.00164473684210526","1.50825012820126e-05","0.000157501573102068",0.498208146344733,0.707455922280126,0.779545331705251,0.1
"15","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-camel-1.4.csv","22","65","662","123","0.189655172413793","0.260108586940992","0.0894085281980743","0.308941680261011","0.0997706422018349","0.151724137931034","0.0774200773061975","2","9.35390693985064e-08","3.25116293170684","0.00116718050795456","0.00229357798165138","4.07830342577488e-05","0.000305841575653975",0.491109318117416,0.742449540139943,0.864201553407519,0.1
"16","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-camel-1.6.csv","28","68","709","160","0.197183098591549","0.256075537897941","0.0875160875160875","0.339569236212463","0.0994818652849741","0.148936170212766","0.081274503693034","2","7.33285165664014e-08","2.84291550923807","0.00105395993467346","0.00207253886010363","3.53810092432887e-05","0.000270792386463138",0.438603248851374,0.67844571943813,0.810333984914826,0.1
"17","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-ckjm.csv","0","1","4","5","0","0","0.2","0.142273655547992","0.1","0","-0.333333333333333","1","0.0142273655547992","0","0.121136827773996","0.1","0.142273655547992","0.119278520928117",0,0,0,0.1
"18","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-e-learning.csv","1","5","54","4","0.181818181818182","0.328267477203647","0.0847457627118644","0.115141522396263","0.09375","0.2","0.106115368628609","1","6.87001923605386e-05","2.11690196849937","0.0100109061555372","0.015625","0.00439681231107447","0.00828855791803005",1.73699284009546,1.91486947584789,1.92498953907209,0.1
"19","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-forrest-0.7.csv","0","2","22","5","0","0","0.0833333333333333","0.158012170385396","0.0689655172413793","0","-0.124225998749988","9","0.128733300692453","0","0.362576064908722","0.310344827586207","0.414807302231237","0.35879423168782",0,0,0,0.1
"20","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-ivy-1.1.csv","11","0","48","52","0.297297297297297","0.297297297297297","0","0.478601788069764","0.0990990990990991","0.174603174603175","0.289498745782298","0","0","1.58765599044828","0","0","0","0",0.364819311075628,0.604476048007654,0.801733672374415,0.1
"21","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-ivy-1.4.csv","5","19","206","11","0.25","0.465957928070572","0.0844444444444444","0.378031913099214","0.0995850622406639","0.3125","0.189607895951626","6","0.000963750792102367","0.256722052743693","0.0318034611881388","0.024896265560166","0.0387106568161117","0.0310443359101522",0.82664978582902,1.30857995479587,1.6106036911053,0.1
"22","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-ivy-2.0.csv","9","26","286","31","0.24","0.361313868613139","0.0833333333333333","0.233761350818626","0.0994318181818182","0.225","0.150248904699425","14","0.00182620390922867","0.178990235696987","0.0428443556380955","0.0397727272727273","0.0459159840034636","0.0427341070952543",0.96252010527855,1.350567904348,1.47582027881893,0.1
"23","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-jedit-3.2.csv","18","9","173","72","0.307692307692308","0.330468003820439","0.0494505494505494","0.0901360148351606","0.0992647058823529","0.2","0.236903348501788","1","1.68301300176037e-06","2.84958799299336","0.00206712506235706","0.00367647058823529","0.000457779536478822","0.00129730990968248",2.21886889902729,2.11192438172709,2.11438168973627,0.1
"24","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-jedit-4.0.csv","12","18","213","63","0.228571428571429","0.272683629380701","0.0779220779220779","0.0841349972030966","0.0980392156862745","0.16","0.118726538589972","10","0.000406908479986264","0.521929885903883","0.0225655690248356","0.0326797385620915","0.0124513994875797","0.0201719726349771",1.90170565542149,1.7565603546443,1.76169907465715,0.1
"25","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-jedit-4.1.csv","13","18","215","66","0.236363636363636","0.279304486859199","0.0772532188841202","0.0700777988986655","0.0993589743589744","0.164556962025316","0.126908398529232","4","3.37498720770978e-05","1.28187524409268","0.00772650142126322","0.0128205128205128","0.00263249002201363","0.00580946400945025",2.34820391923653,1.94239962035982,1.97207071936628,0.1
"26","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-jedit-4.2.csv","6","30","289","42","0.142857142857143","0.219688331432915","0.0940438871473354","0.0710791350046578","0.0980926430517711","0.125","0.0350911122765565","10","0.000249039517638551","0.322979339837846","0.0181938533503023","0.0272479564032698","0.00913975029733483","0.0157809859526758",1.75860328058028,1.4777878607897,1.49699630275485,0.1
"27","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-jedit-4.3.csv","1","48","433","10","0.0333333333333333","0.165141113653699","0.0997920997920998","0.0969396579414221","0.0995934959349594","0.0909090909090909","-0.00438560056397006","38","0.00506971513679696","0.0136812361326891","0.0714376210118105","0.0772357723577236","0.0656394696658974","0.0712019321142127",0.937790506378975,0.925127278690824,0.925211633151888,0.1
"28","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-kalkulator.csv","0","2","19","6","0","0","0.0952380952380952","0.0835405271009448","0.0740740740740741","0","-0.151185789203691","3","0.0152494612962042","0","0.124178131388474","0.111111111111111","0.137245151665838","0.123488709185108",0,0,0,0.1
"29","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-log4j-1.0.csv","8","5","96","26","0.340425531914894","0.37721021611002","0.0495049504950495","0.236391479883057","0.0962962962962963","0.235294117647059","0.273381386525725","0","0","2.55775717830618","0","0","0","0",0.995357860458673,1.41450413567471,1.55951791577639,0.1
"30","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-log4j-1.1.csv","9","1","71","28","0.382978723404255","0.390229007633588","0.0138888888888889","0.210051158591634","0.0917431192660551","0.243243243243243","0.376232668328639","0","0","2.31730403617985","0","0","0","0",1.15801905056919,1.61198048531552,1.75223154138294,0.1
"31","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-log4j-1.2.csv","19","1","15","170","0.181818181818182","0.181586492513539","0.0625","0.292712942839936","0.0975609756097561","0.100529100529101","0.0343800168264292","0","0","2.68519924727339","0","0","0","0",0.343439205502004,0.515172015226837,0.594884655004095,0.1
"32","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-lucene-2.0.csv","13","6","98","78","0.236363636363636","0.248101265822785","0.0576923076923077","0.350798482093446","0.0974358974358974","0.142857142857143","0.143273061662766","1","4.76372916882048e-06","1.24790109689204","0.00302856615806256","0.00512820512820513","0.000928927187919994","0.00218259688646815",0.40723421037805,0.637421623067585,0.772704804219606,0.1
"33","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-lucene-2.2.csv","18","6","97","126","0.214285714285714","0.22070534698521","0.058252427184466","0.359865347406836","0.097165991902834","0.125","0.11111617518851","0","0","3.49994140882408","0","0","0","0",0.347352144074835,0.547008440116199,0.668471435699591,0.1
"34","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-lucene-2.4.csv","28","6","131","175","0.236286919831224","0.241085806303198","0.0437956204379562","0.223548741481057","0.1","0.137931034482759","0.153907990524279","0","0","4.80330643256963","0","0","0","0",0.617006535438031,0.852613636210571,0.922520187939487,0.1
"35","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-nieruchomosci.csv","2","0","17","8","0.333333333333333","0.333333333333333","0","0.187421119057636","0.0740740740740741","0.2","0.368781778291715","0","0","2.09320824207556","0","0","0","0",1.06711560044893,1.52966482943542,1.69741336191634,0.1
"36","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-pbeans1.csv","2","0","6","18","0.181818181818182","0.181818181818182","0","0.330222541277818","0.0769230769230769","0.1","0.158113883008419","0","0","1.66455449405342","0","0","0","0",0.302826086956521,0.491224738912247,0.627434389433252,0.1
"37","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-pbeans2.csv","3","2","39","7","0.4","0.456140350877193","0.0487804878048781","0.681917355371901","0.0980392156862745","0.3","0.335414148648306","0","0","0.484810573136291","0","0","0","0",0.439936009307737,0.769273600946747,1.16026039684274,0.1
"38","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-pdftranslator.csv","3","0","18","12","0.333333333333333","0.333333333333333","0","0.355333966445078","0.0909090909090909","0.2","0.346410161513775","0","0","0.92952465921617","0","0","0","0",0.562850779510022,0.896372488956243,1.1127765790679,0.1
"39","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-poi-1.5.csv","19","4","92","122","0.231707317073171","0.236280075696134","0.0416666666666667","0.314967164609944","0.0970464135021097","0.134751773049645","0.154367036793697","1","3.80620740663602e-07","2.4583356346191","0.00215480819911885","0.00421940928270042","9.02071155372736e-05","0.000616944682012578",0.427828003012701,0.654113263291518,0.770747461206704,0.1
"40","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-poi-2.0.csv","4","27","250","33","0.117647058823529","0.193087468623286","0.0974729241877256","0.232948020306748","0.0987261146496815","0.108108108108108","0.0114950717579473","7","0.000413218705391162","0.142873045628725","0.0204144020647741","0.0222929936305732","0.018535810498975","0.0203277816150991",0.46408682918082,0.651893510612817,0.712873929441483,0.1
"41","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-poi-2.5.csv","28","10","127","220","0.195804195804196","0.201290614740179","0.072992700729927","0.215908995999365","0.0987012987012987","0.112903225806452","0.0640644393496347","1","1.08468257903241e-07","1.78371367574623","0.00131958143834767","0.0025974025974026","4.17602792927479e-05","0.000329345195658357",0.522920433601498,0.717733829491332,0.773409581361398,0.1
"42","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-poi-3.0.csv","36","8","153","245","0.221538461538462","0.225788599889319","0.0496894409937888","0.21464195411631","0.0995475113122172","0.128113879003559","0.126051970431172","2","1.01465061013565e-06","2.2772407805204","0.00237456233133402","0.00452488687782805","0.000224237784839979","0.00100729866977757",0.59687249648378,0.815519889114186,0.876442987455327,0.1
"43","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-redaktor.csv","6","11","138","21","0.272727272727273","0.358441558441558","0.0738255033557047","0.244483805668016","0.0965909090909091","0.222222222222222","0.181040729943226","3","0.000150959238130291","0.911769827468669","0.0129508649245491","0.0170454545454545","0.00885627530364373","0.0122865470385414",0.908944547942685,1.30307063295085,1.44608663007168,0.1
"44","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-serapion.csv","4","0","36","5","0.615384615384615","0.615384615384615","0","0.47415516420752","0.0888888888888889","0.444444444444444","0.624695047554424","0","0","0.750548637358103","0","0","0","0",0.937339668518146,1.5787199669378,2.16487836669655,0.1
"45","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-skarbonka.csv","1","3","33","8","0.153846153846154","0.198198198198198","0.0833333333333333","0.17798922083971","0.0888888888888889","0.111111111111111","0.0390434404721515","1","0.00020552857068926","1.0557562603284","0.0157355039516195","0.0222222222222222","0.0092487856810167","0.0143362676694201",0.624257528556593,0.832673097273547,0.88335831387707,0.1
"46","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-sklebagd.csv","2","0","8","10","0.285714285714286","0.285714285714286","0","0.204228285773797","0.1","0.166666666666667","0.272165526975909","0","0","1.19581496241175","0","0","0","0",0.816080231174573,1.09566844675704,1.16624770894707,0.1
"47","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-synapse-1.0.csv","5","10","131","11","0.32258064516129","0.467690110674759","0.0709219858156028","0.241651044921197","0.0955414012738854","0.3125","0.248620624440022","4","0.000777438882822979","0.519253466780041","0.0279960915785857","0.0254777070063694","0.0305144761508019","0.0278825910349626",1.29318704209165,1.8535409290824,2.05664758369248,0.1
"48","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-synapse-1.1.csv","12","10","152","48","0.292682926829268","0.329718004338395","0.0617283950617284","0.181386222873623","0.0990990990990991","0.2","0.205513236156921","4","8.98728618458182e-05","1.08796362955306","0.0115029809252305","0.018018018018018","0.00498794383244291","0.00948012984329952",1.10261957513359,1.42609958049392,1.49173951442803,0.1
"49","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-synapse-1.2.csv","14","11","159","72","0.252252252252252","0.277314065030522","0.0647058823529412","0.152168224299065","0.09765625","0.162790697674419","0.156062827381206","1","2.92056074766355e-07","4.59526745114443","0.00199050817757009","0.00390625","7.47663551401869e-05","0.000540422126458896",1.06980743466177,1.30324059026773,1.33541907816928,0.1
"50","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-systemdata.csv","4","2","54","5","0.533333333333333","0.608450704225352","0.0357142857142857","0.393562593096302","0.0923076923076923","0.444444444444444","0.487697266182459","0","0","1.35091703981201","0","0","0","0",1.12928528330865,1.82947777543092,2.33180177378499,0.1
"51","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-szybkafucha.csv","1","1","10","13","0.125","0.132450331125828","0.0909090909090909","0.150785340314136","0.08","0.0714285714285714","-0.0356436342391318","0","0","4.90066807313643","0","0","0","0",0.473710317460318,0.619004407570651,0.650350398315838,0.1
"52","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-termoproject.csv","1","3","26","12","0.117647058823529","0.141689373297003","0.103448275862069","0.311081441922563","0.0952380952380952","0.0769230769230769","-0.0417741412546717","0","0","0.402662973830894","0","0","0","0",0.247276328821393,0.378633414777993,0.446904003857018,0.1
"53","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-tomcat.csv","22","63","718","55","0.271604938271605","0.435944140862174","0.0806658130601793","0.205810944744141","0.0990675990675991","0.285714285714286","0.196168019914312","18","0.000269604079710707","0.210551359414639","0.0169150743892823","0.020979020979021","0.0128511277995437","0.0164196248346516",1.38823659776441,1.87428267100824,2.00093003659989,0.1
"54","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-velocity-1.4.csv","11","8","41","136","0.132530120481928","0.137374352726165","0.163265306122449","0.323903080463326","0.0969387755102041","0.0748299319727891","-0.129425333069391","0","0","9.27209981642598","0","0","0","0",0.231025687887095,0.355620197519021,0.422298021212346,0.1
"55","EASC_E_ALLJURECZKO","EASC","EASC_E_ALLJURECZKO-velocity-1.5.csv","16","5","67","126","0.196319018404908","0.201012563285205","0.0694444444444444","0.508929075478444","0.0981308411214953","0.112676056338028","0.0686631221378208","1","0","4.87104942370406","0.00233644859813084","0.00467289719626168","0","0",0.221398347563659,0.371218897037747,0.504196986929808,0.1
