"Recall","Recall_one","ROI","ROI_one","IFAP","IFAP_one","MDD","MDD_one","IFAP2","IFAP2_one","ROI2","ROI2_one","IFA","IFA_one","IFA_PII","IFA_PII_one","IFA_PCI","IFA_PCI_one","IFAP3","IFAP3_one","ROI3","ROI3_one"
0.0697674418604651,0.0775193798449612,2.25348837209302,2.27625088090204,0,0,1.43536312217759,1.12463673530439,0,0,0.6554864884936,0.673823706710642,0,0,0,0,0,0,0,0,0.929657102833843,0.948749158221774
0.174603174603175,0.0317460317460317,4.81904761904763,1.21693121693122,0,0,4.58907165431349,0.255741631523011,0,0,1.54448030456606,0.284899906446394,0,0,0,0,0,0,0,0,2.10514073899969,0.443095933056218
0.0938775510204082,0.114285714285714,3.29634193299962,2.69222423146473,0,9.3203932435361e-05,1.02798558773736,0.656791585646308,0,0.014270174886235,0.865653641146306,0.943279360234445,0,7,0,0.00376141859215476,0,0.0247789311803153,0,0.00965421837516435,1.28156192959413,1.24074558882521
0.143540669856459,0.15311004784689,2.94160057678442,2.51706188548294,2.67508884115625e-06,1.88803038959157e-06,0.879631833231065,0.874631359753486,0.00233519105211535,0.00174647133034497,1.15795875320749,1.17712294468344,1,1,0.000668449197860963,0.000668449197860963,0.00400193290636974,0.00282449346282899,0.00163556988268806,0.00137405618138108,1.45619052485839,1.39052864575235
0.0679611650485437,0.101941747572816,3.07678729037953,3.50117174422499,0,0,10.1634678419642,0.389004630731251,0,0,0.616314407339444,0.895340920599366,0,0,0,0,0,0,0,0,1.02648159816269,1.34058260723284
0.174603174603175,0.0317460317460317,4.81904761904763,1.21693121693122,2.73920070123538e-06,0,1.1220704490912,0.255741631523011,0.00166966192308563,0,1.5026107420989,0.284899906446394,1,0,0.00144927536231884,0,0.00189004848385241,0,0.00165505308109298,0,2.07106033686986,0.443095933056218
0.0775510204081633,0.114285714285714,2.67263794406652,2.69222423146473,0,9.3203932435361e-05,0.689304663021409,0.656791585646308,0,0.014270174886235,0.679610110416543,0.943279360234445,0,7,0,0.00376141859215476,0,0.0247789311803153,0,0.00965421837516435,1.0200306763404,1.24074558882521
0.138755980861244,0.15311004784689,2.6275816122585,2.51706188548294,0,1.88803038959157e-06,0.861859210596744,0.874631359753486,0,0.00174647133034497,1.098187632631,1.17712294468344,0,1,0,0.000668449197860963,0,0.00282449346282899,0,0.00137405618138108,1.35053471187614,1.39052864575235
0.0825242718446602,0.101941747572816,3.04422869471413,3.50117174422499,3.60477873141811e-06,0,0.420289780463199,0.389004630731251,0.00229718784037473,0,0.734444850688647,0.895340920599366,1,0,0.00100401606425703,0,0.00359035961649243,0,0.00189862548477,0,1.12750163010056,1.34058260723284
0.062015503875969,0.0775193798449612,2.22566752799311,2.27625088090204,2.23273094252504e-05,0,1.29576854673208,1.12463673530439,0.00515384808827701,0,0.574214627828501,0.673823706710642,1,0,0.00309597523219814,0,0.00721172094435588,0,0.00472517824269629,0,0.85653037715156,0.948749158221774
