"","CamargoCruz09.NB","Amasaki15.NB","Peters15.NB","EASC_E","EASC_NE","SC","CLA","FCM","ManualDown","ManualUp","Bellwether"
"1",0,0.0120758389669724,0.0124022841816467,0,0,0.00476689853066749,0,0,0,0,0
"2",0,0,0,0.0024197625312792,0,0.00311137930349238,0,0,0,0,0.0125361449017187
"3",0.00545351890489199,0,0,0,0.00752557020659774,0.0141770291730577,0,0,0.00752557020659774,0.0104401685298882,0.00228915838301382
"4",0.0198354931033334,0.00508272929825936,0.0224553372815568,0.000203187296104497,0.0112974694718579,0.00966528885531262,0.00427176827155096,0.00520049671218686,0.0112974694718579,0,0.00276489062105427
"5",0,0.00194006605807956,0.00770765963461233,0,0,0,0,0,0,0,0
"6",0.0262939370179228,0.0262939370179228,0,0.0420085139517716,0,0.0259282177187506,0.011672062177059,0,0,0.0872424000834317,0.00915542746345115
"7",0.0351813541702265,0.0351813541702265,0.00412318017037204,0.0256544703041811,0.0759076046372368,0.0549704975757357,0.0268605566330767,0,0.110960716291401,0.000455329078495731,0.0353166336371151
"8",0.0031619818736987,0.0031619818736987,0,0.00724839220989605,0.0229145855184218,0.00594032957184318,0.0153685101172935,0.00957439937523811,0.0229145855184218,0.0212896343656209,0.0549654386445705
"9",0,0,0,0,0.0103256044070484,0.0014450206466926,0.00541142316441694,0.00396211704650273,0.0103256044070484,0.0257444790231744,0.00668054377292084
"10",0.000914494763716559,0.000914494763716559,0.00254900233816119,0.00661399714793851,0,0,0,0.00384489566352765,0,0.00876639029214391,0.0121148985999805
"11",0.0365620357905891,0.0365620357905891,0.0283631671251197,0.0383636504282605,0.0168811434827268,0.0122468686714177,0.105616534795275,0.0303510373115297,0.0168811434827268,0.00994254857509062,0.0849106414632202
"12",0,0,0,0,0,0,0,0,0,0.20840335763854,0
"13",0.0160370171451389,0.0160370171451389,0.00904389962741644,0,0.0183994741328578,0.0507755612455643,0.0666559672237671,0.0953398405249008,0.0183994741328578,0.00588569185992427,0.104235576151571
"14",0,0,0.00498561520984976,0.000157501573102068,0,0.00733693654049757,0,0,0,0.00552379371459869,0.00491546235321315
"15",0,0,0,0.000305841575653975,0,0,0.00551151637819983,0.00393900915668868,0,0,0.00835625007440449
"16",0,0,0,0.000270792386463138,0,0,0.0274644094358551,0.0035436574978398,0,0.00663303173065234,0.00282066376008459
"17",0,0,0,0.119278520928117,0,0,0,0,0,0.211963494037603,0
"18",0.0356504356028081,0.0356504356028081,0,0.00828855791803005,0,0,0.0787413002212855,0,0,0.47326504428644,0.0658536228521939
"19",0.114793683206585,0.114793683206585,0,0.35879423168782,0.20444798557761,0.173988749788049,0.148575102546603,0.244374348348015,0.114793683206585,0.259046302927145,0.0935045076804552
"20",0,0,0,0,0,0,0,0,0,0.00172362221953081,0.00846351359646733
"21",0,0,0,0.0310443359101522,0,0.0866968645295944,0.0138834490822876,0,0,0.00757569235830105,0.0161616695017549
"22",0.00935018890674149,0.00935018890674149,0.00935018890674149,0.0427341070952543,0,0,0,0,0,0.00954038171386278,0.00650671770399871
"23",0,0,0,0.00129730990968248,0.0258084054075362,0,0,0,0.0258084054075362,0.00106818807515593,0.00646231715090922
"24",0,0,0,0.0201719726349771,0.0231189903903151,0,0,0,0.0231189903903151,0.00539985084396957,0.015120119711567
"25",0,0,0,0.00580946400945025,0.0222237589188482,0,0,0,0.0222237589188482,0.00194128723728386,0.00287575639747206
"26",0,0,0.00196552927674106,0.0157809859526758,0.0139557039969563,0,0.0138356489937108,0,0.0139557039969563,0.00884081980172431,0.0116268550639084
"27",0.0172889396166607,0.0172889396166607,0.0172889396166607,0.0712019321142127,0.0447140382424621,0.121807214979551,0.0453629904598869,0.131590429196889,0.0447140382424621,0.0172496812194476,0.0617338624388906
"28",0,0,0.185580733059694,0.123488709185108,0,0.408755494399634,0.236229100825214,0.199752134747097,0,0.0496780433144257,0.19153879446491
"29",0,0,0.00788785362156547,0,0,0,0.0152325089367157,0.00996709221971901,0,0.0162162440875831,0
"30",0,0,0.0260961724057941,0,0,0,0,0,0,0.00203501310310151,0
"31",0,0,0,0,0,0,0,0,0,0,0
"32",0,0,0,0.00218259688646815,0,0.00327776289789036,0.00728073873282087,0,0,0.000318364476288008,0
"33",0,0,0,0,0.0155258341889777,0,0,0,0.0155258341889777,0.00123631068484647,0
