"","CamargoCruz09-NB","Amasaki15-NB","Peters15-NB","EASC_E","EASC_NE","SC","CLA","FCM","ManualDown","ManualUp","Bellwether"
"1",0.781955323469684,0.924165941398317,0.868496574501796,0.795215460489612,0.795215460489612,0.76487023275535,0.864037847849858,0.199580460154873,0.929829729307536,0.199232331347214,0.926674254089398
"2",0.800273182577022,0.749051449385339,0.73521525775282,0.495016947437649,0.495016947437649,0.858476248292609,0.875550159356503,0.414655739363586,0.950220063742601,0.199549754641574,0.668639651945161
"3",0.707354066462615,0.511587232181898,0.690957039790118,0.325330673371229,0.325330673371229,0.763650524704854,0.491992785308264,0.291552798425885,0.918260822037604,0.199688456493223,0.668383799737648
"4",0.697402980102753,0.51670702489398,0.619165673726153,0.295832212271464,0.295832212271464,0.741412666077308,0.754513074784436,0.224974696032082,0.908963370104163,0.19961947957105,0.429968866510359
"5",0.599290924927868,0.716383581033263,0.736567042299526,0.30307855626327,0.30307855626327,0.714430562360499,0.774620284174424,0.348603625673689,0.874026893135173,0.199725080298329,0.598372257607926
"6",0.722963473832197,0.793628478208971,0.745987957240245,0.323695588742407,0.323695588742407,0.840685429321733,0.731982280697101,0.56455078384042,0.861136900183029,0.194461391548847,0.911695270431576
"7",0.744791954977396,0.775071501060983,0.842051849801642,0.364922963373005,0.364922963373005,0.818175108404834,0.759202878494326,0.556213672848049,0.886853030722391,0.199963096226589,0.882073992065689
"8",0.752248785139063,0.78456466047078,0.794570749135525,0.4568451526187,0.4568451526187,0.801992027295599,0.77204268958149,0.563075120337289,0.902075890036417,0.198180293404712,0.865727710317415
"9",0.758825918796249,0.8053794394504,0.806836444554333,0.480643907952599,0.480643907952599,0.807048372569451,0.750843296893488,0.516062377479116,0.900411493562687,0.197931935785811,0.884614026102467
"10",0.768941735800588,0.807752584434444,0.786890195683743,0.445950932888576,0.445950932888576,0.793436950343393,0.808217471112325,0.463094228216225,0.895726397415805,0.199196752502959,0.877614987563083
"11",0.844106949141727,0.749952140897199,0.820560270563461,0.418990491991577,0.418990491991577,0.931561482994065,0.797906961904154,0.505264501308149,0.944547252887499,0.19670091251356,0.861112883670474
"12",0.844337871287129,0.855476485148515,0.838304455445545,0.818688118811881,0.818688118811881,0.897308168316832,0.903805693069307,0.593409653465347,0.937438118811881,0.197679455445545,0.936602722772277
"13",0.709409566738827,0.632810414875004,0.826725186085822,0.233118828030011,0.233118828030011,0.841701017170309,0.719699890276089,0.109516325138638,0.874291984223481,0.199638207645088,0.743928116010794
"14",0.768046212783928,0.682784833036711,0.796356067690266,0.23156164218274,0.23156164218274,0.869400621399053,0.749117673675002,0.121429217821484,0.901662091641278,0.199571656963591,0.788483002021055
