sloc,wmc,dit,cbo,rfc,lcom,ca,npm,lcom3,dam,moa,mfa,cam,amc,max_cc,avg_cc,bug
8177,152,1,66,245,7900,48,50,0.761589404,0.785714286,10,0,0.145695364,52.61184211,12,2.6118,1
226,5,2,16,32,8,0,5,0.75,1,1,0.636363636,0.44,43.2,1,0.8,1
264,8,1,25,37,2,1,8,0.428571429,1,2,0,0.392857143,31.75,1,0.875,1
487,15,2,19,50,39,3,12,0.811688312,1,1,0.333333333,0.237037037,30.73333333,3,1.2667,1
1402,49,1,33,132,674,3,38,0.794507576,0.590909091,7,0,0.181632653,27.16326531,6,1.4286,1
998,14,2,22,66,27,8,13,0.764423077,1,1,0.7,0.253968254,69.14285714,18,2.2143,1
53,0,1,5,0,0,5,0,2,0,0,0,0,0,0,0,1
615,13,1,14,51,16,1,6,0.675925926,1,3,0,0.369230769,45.61538462,12,3.0769,1
244,5,2,14,30,0,4,5,0.4,1,1,0.903225806,0.433333333,46.8,4,1.2,1
219,8,2,17,42,0,5,8,0.523809524,1,1,0.823529412,0.28125,26,1,0.75,1
382,30,1,68,49,359,59,30,0.902821317,0.909090909,7,0,0.176666667,11.36666667,4,1.3333,1
229,7,2,16,35,9,4,5,0.566666667,0.8,3,0.848484848,0.326530612,31,1,0.7143,1
158,8,2,10,33,26,0,6,1.057142857,0,0,0.647058824,0.357142857,18.125,3,1.125,1
245,23,1,9,52,0,1,22,0.672727273,0.2,2,0,0.186956522,9.434782609,4,1.1739,1
12396,90,1,5,123,575,1,10,0.804221995,0.272727273,1,0,0.338951311,136.3666667,201,12.8222,1
316,6,2,20,37,0,5,6,0.533333333,1,1,0.875,0.416666667,51.16666667,1,0.6667,1
300,14,1,5,26,43,2,7,0.703296703,1,1,0,0.346153846,19.92857143,5,2.2143,1
33,33,1,64,33,528,56,33,2,0,0,0,0.222222222,0,1,1,1
603,9,1,15,78,0,0,5,0.738636364,0.727272727,3,0,0.422222222,64.77777778,8,1.8889,1
261,5,2,6,29,0,0,5,0.25,1,0,0.733333333,0.45,50.8,3,1.6,1
145,21,1,74,28,208,72,17,0,1,1,0,0.40952381,5.857142857,2,0.9524,1
209,4,2,26,25,0,13,4,0.333333333,1,1,0.842105263,0.5,51,1,0.75,1
680,11,1,2,37,49,1,4,0.933333333,0.25,0,0,0.233766234,59.72727273,60,9.7273,1
161,21,1,12,40,52,4,21,0.683333333,0,3,0,0.214285714,6.523809524,2,1.0476,1
90,6,1,2,16,3,0,5,0.866666667,0.333333333,0,0,0.466666667,13.5,2,1.3333,1
93,9,1,7,17,34,1,4,0.6875,1,2,0,0.351851852,9.111111111,1,0.8889,1
276,10,2,13,39,43,2,7,0.777777778,1,0,0.466666667,0.24691358,26.5,5,1.5,1
316,9,1,12,50,0,1,6,0.645833333,0.666666667,1,0,0.377777778,33.44444444,3,1.6667,1
431,28,1,18,68,0,3,28,0,1,1,0,0.25,14.35714286,2,0.9286,1
83,4,2,16,16,4,11,4,1.333333333,0,0,0.8,0.375,19.5,1,0.5,1
102,3,3,6,21,3,1,2,2,0,0,0.875,0.722222222,33,3,1,1
161,5,1,8,31,2,5,3,1.083333333,0.333333333,2,0,0.36,28.8,9,2.4,1
220,4,1,5,17,6,2,4,2,0,0,0,0.3125,54,14,4,1
272,4,3,11,30,6,0,4,2,0,0,0.727272727,0.4375,67,1,0.75,1
211,1,1,3,1,0,3,0,2,0,0,0,0,168,0,0,1
118,4,2,5,21,0,1,2,0.333333333,1,1,0.571428571,0.541666667,28.25,2,1,1
991,24,1,2,36,0,1,21,0.504347826,0.666666667,0,0,0.3125,39.66666667,7,1.5,1
249,5,2,16,33,0,4,5,0.5,1,1,0.903225806,0.466666667,48.4,1,0.6,1
200,39,1,18,76,0,3,38,0.026315789,1,1,0,0.111111111,4.102564103,1,0.9487,1
285,7,3,11,31,9,0,5,0.5,1,0,0.571428571,0.428571429,39.42857143,1,0.8571,1
120,17,1,26,20,96,23,17,0.902777778,1,2,0,0.235294118,5.529411765,3,1.0588,1
206,4,3,4,21,4,1,3,0.555555556,0.333333333,0,0.769230769,0.458333333,49,21,5.75,1
5,5,1,4,5,10,3,5,2,0,0,0,0.9,0,1,1,1
523,11,2,8,43,27,0,6,0.728571429,1,0,0.523809524,0.285714286,45.90909091,5,1.9091,1
413,8,2,8,54,4,0,5,0.571428571,1,0,0.611111111,0.375,50.25,9,2.875,1
316,12,1,21,35,66,6,9,2,0,0,0,0.295454545,25.33333333,3,1.6667,1
109,4,2,3,17,0,1,2,0.555555556,0.333333333,0,0.571428571,0.45,25.5,6,2,1
210,5,2,11,26,10,4,5,2,0,0,0.903225806,0.4,41,1,0.6,1
161,11,1,3,19,31,1,9,0.8,0.5,0,0,0.4,13.27272727,5,1.8182,1
10,10,1,5,10,45,3,10,2,0,0,0,0.266666667,0,1,1,1
136,6,1,5,25,0,1,6,0.4,1,1,0,0.458333333,21,5,1.8333,1
24,24,1,44,24,276,37,24,2,0,0,0,0.244047619,0,1,1,1
51,6,1,2,13,0,0,6,0.4,1,0,0,0.833333333,7.166666667,1,0.8333,1
118,5,2,8,23,4,2,3,0.25,1,1,0.571428571,0.457142857,22.4,2,0.8,1
5,5,1,4,5,10,2,5,2,0,0,0,0.6,0,1,1,1
33,2,2,4,8,0,1,2,0,1,0,0.977272727,0.625,15,2,1,1
580,11,1,13,40,0,2,10,0.663636364,1,3,0,0.246753247,50.72727273,3,1.1818,1
204,5,2,11,26,10,4,5,2,0,0,0.903225806,0.4,39.8,1,0.6,1
90,4,1,5,17,0,0,4,0.333333333,0,2,0,0.5,20.75,3,1.5,1
61,3,1,5,12,0,0,3,0.875,0.75,1,0,0.555555556,18,4,1.6667,1
365,15,1,18,27,29,10,15,0.69047619,0.833333333,0,0,0.177777778,22.93333333,7,1.8,1
