sloc,wmc,dit,cbo,rfc,lcom,ca,npm,lcom3,dam,moa,mfa,cam,amc,max_cc,avg_cc,bug
1843,102,1,38,302,0,5,88,0.925742574,0.4375,3,0,0.135567403,16.91176471,18,1.7353,1
3878,134,1,65,390,7059,5,101,0.940893901,0.722222222,19,0,0.077238551,27.67164179,43,2.3507,1
1294,36,1,28,144,104,5,27,0.846428571,0.4375,5,0,0.124074074,34.5,18,2.7778,1
2273,65,1,44,248,100,4,52,0.926470588,0.470588235,4,0,0.129166667,33.70769231,32,2.3077,1
754,7,1,20,59,9,4,5,0.722222222,1,0,0,0.166666667,106.2857143,8,2,1
174,11,2,10,24,0,6,8,0.35,1,0,0.578947368,0.363636364,14.63636364,3,1,1
3649,88,1,115,308,2862,60,50,0.921695402,1,6,0,0.136886102,40.28409091,38,2.3182,1
1116,60,2,15,98,1374,5,55,0.957181088,0.473684211,0,0.161764706,0.162962963,16.96666667,7,1.4833,1
595,26,2,214,54,111,212,25,0.552,0.8,0,0.264705882,0.288461538,21.5,7,1.6923,1
434,22,2,15,54,69,6,17,0.698412698,1,0,0.366666667,0.238095238,18.59090909,4,1.3636,1
118,7,1,4,26,0,1,5,0.083333333,1,2,0,0.428571429,15.57142857,4,1.4286,1
181,25,2,8,45,0,3,23,0.694444444,0.666666667,2,0.314285714,0.182222222,6.12,2,1.12,1
710,29,2,6,61,282,1,26,0.669642857,0,0,0.282051282,0.232758621,23.34482759,7,2.2069,1
300,18,2,9,36,51,5,16,0.852941176,0.625,0,0.407407407,0.259259259,15.22222222,2,0.9444,1
531,19,2,19,89,155,2,16,0.854166667,0.875,0,0.392857143,0.236842105,26.52631579,10,1.7368,1
257,7,1,12,29,1,7,1,0,1,1,0,0.514285714,35.57142857,2,0.7143,1
514,17,2,11,42,108,3,15,0.796875,0,1,0.407407407,0.243697479,29,14,3.3529,1
515,27,1,9,54,107,4,18,0.711538462,0.833333333,4,0,0.148148148,17.85185185,7,1.963,1
810,37,2,16,79,436,7,34,0.857142857,0.928571429,3,0.239130435,0.137592138,20.51351351,7,1.8649,1
172,13,2,6,24,64,3,10,0.85,0.8,0,0.5,0.307692308,11.84615385,2,1.0769,1
128,6,1,9,15,15,1,5,2,0,0,0,0.533333333,20.33333333,1,0.8333,1
307,22,1,12,47,0,7,16,0.583333333,0.75,3,0,0.196969697,12.77272727,9,1.5,1
1234,20,3,36,129,124,3,10,1.045397855,0.023696682,2,0.558139535,0.161538462,50.15,11,2.55,1
43,3,1,3,5,3,3,2,2,0,0,0,0.5,13.33333333,1,0.6667,1
241,11,1,2,24,53,1,6,1.033333333,1,0,0,0.157142857,20.63636364,4,1.6364,1
63,12,1,155,21,66,154,10,2,0,0,0,0.283333333,4.25,1,0.8333,1
386,23,2,12,60,65,2,17,0.912587413,0.384615385,3,0.35483871,0.220779221,15.2173913,6,1.3913,1
209,15,2,10,32,53,5,12,0.714285714,0.75,0,0.458333333,0.20952381,12.66666667,2,1.2667,1
286,21,2,8,33,148,4,19,0.944117647,0.352941176,0,0.366666667,0.304761905,11.80952381,2,0.9524,1
25,3,3,6,5,1,3,2,1.357142857,0,0,0.9,0.5,5,1,0.6667,1
1699,36,1,18,90,252,11,29,0.742857143,0.888888889,3,0,0.16,45.94444444,25,4.1667,1
461,17,1,36,95,106,9,13,0.354166667,1,2,0,0.14479638,25.94117647,2,1.1176,1
366,11,2,15,46,25,9,11,0.957142857,0.142857143,0,0.655172414,0.222222222,31.63636364,3,1.8182,1
2031,56,1,35,146,728,3,7,0.715584416,0.642857143,1,0,0.173737374,35.01785714,14,3.2857,1
613,12,3,13,70,0,6,7,0.090909091,0,1,0.821428571,0.316666667,50,7,2.0833,1
154,6,2,10,25,3,5,6,1.04,0.4,0,0.791666667,0.4,23.83333333,1,0.8333,1
107,6,1,5,13,0,2,4,0.5,1,2,0,0.458333333,16.5,3,1.1667,1
1460,7,1,6,16,9,5,3,1.164242424,0.003636364,0,0,0.19047619,168.2857143,2,1.2857,1
1000,8,1,133,166,24,1,5,0.714285714,0.5,0,0,0.234375,123.75,126,17.125,1
123,12,2,6,22,44,2,10,0.757575758,0.666666667,0,0.523809524,0.316666667,9,2,0.9167,1
285,16,2,9,39,62,4,14,0.853333333,0.4,0,0.44,0.223214286,16.5,3,1.3125,1
476,29,2,7,49,298,2,27,0.767857143,0.833333333,0,0.289473684,0.172413793,15.20689655,8,2.1379,1
139,2,1,8,37,1,2,2,2,0,0,0,0.5,68.5,2,1,1
397,43,1,7,90,0,5,41,1.001035197,0.043478261,1,0,0.302325581,7.162790698,5,1.2093,1
