sloc,wmc,dit,cbo,rfc,lcom,ca,npm,lcom3,dam,moa,mfa,cam,amc,max_cc,avg_cc,bug
1747,141,2,102,286,9792,59,130,0.895238095,0.888888889,3,0.073333333,0.057142857,11.32624113,6,1.156,1
434,22,3,22,67,145,6,16,0.861904762,0.7,5,0.486486486,0.155844156,18.27272727,13,1.5455,1
278,26,3,18,56,263,11,24,0.776,1,2,0.867052023,0.146853147,9.5,3,1.0769,1
603,22,4,14,66,151,3,11,0.852813853,1,1,0.62962963,0.164502165,25.90909091,15,2.6818,1
303,27,4,18,60,291,3,24,0.820512821,1,3,0.872928177,0.116049383,10,2,0.8889,1
741,17,1,31,91,100,5,7,0.7265625,1,3,0,0.275,42.11764706,10,2.8235,1
207,24,2,27,55,30,13,20,0.652173913,1,1,0.568627451,0.128472222,7.5,2,0.9583,1
28,3,1,5,9,1,2,3,0.5,1,1,0,0.555555556,8,1,0.6667,1
1182,62,2,50,135,1723,12,48,0.930327869,1,8,0.183098592,0.075260805,17.74193548,7,1.3548,1
297,19,2,12,47,83,2,12,0.855555556,0.8,4,0.433333333,0.1875,14.10526316,2,1.0526,1
25,25,1,149,25,300,141,25,2,0,0,0,0.18,0,1,1,1
555,45,3,22,81,814,7,39,0.909090909,1,1,0.402985075,0.146694215,11,7,1.1778,1
301,24,2,53,61,256,38,16,0.804347826,1,1,0.382352941,0.316770186,11.375,3,1,1
923,38,1,109,111,697,105,36,0.918918919,1,0,0,0.090733591,23.26315789,8,3.1579,1
162,17,1,8,32,82,3,13,0.84375,1,1,0,0.183006536,8.176470588,3,1.1765,1
30,3,3,4,8,3,1,2,1.5,0,0,0.971428571,0.5,8.333333333,1,0.3333,1
328,31,1,10,49,379,8,29,0.855555556,1,0,0,0.3,9.290322581,8,1.3548,1
1188,64,2,28,127,1836,12,50,0.883876358,1,2,0.273809524,0.096119929,17.265625,6,1.2031,1
340,13,2,18,53,42,7,8,0.666666667,1,1,0.565217391,0.213675214,24.76923077,2,0.8462,1
273,32,2,20,55,438,3,32,0.792626728,1,6,0.09375,0.10546875,7.3125,2,1,1
26,26,1,389,26,325,387,26,2,0,0,0,0.157692308,0,1,1,1
529,47,2,20,75,999,7,39,0.691304348,1,3,0.224137931,0.232269504,10.14893617,7,1.2128,1
292,27,1,12,71,349,9,24,0.807692308,1,0,0,0.082840237,9.777777778,1,0.9259,1
120,10,4,4,19,7,1,9,0.666666667,1,0,0.789473684,0.425,10.6,1,0.8,1
94,9,4,9,23,0,3,9,0.25,1,0,0.969325153,0.277777778,9.333333333,1,0.5556,1
193,30,1,41,61,435,18,29,2,0,0,0,0.133333333,5.433333333,1,0.9667,1
799,14,1,10,71,41,4,7,0.512820513,1,0,0,0.316239316,55.85714286,14,3.3571,1
251,31,1,16,59,437,1,28,0.855555556,1,2,0,0.133995037,7,2,1,1
47,2,3,5,14,1,1,2,2,0,0,0.954545455,0.75,22.5,1,0.5,1
345,44,2,12,72,834,4,44,0.5,1,0,0.338461538,0.261363636,6.795454545,1,0.9773,1
236,26,1,9,47,0,4,24,0.08,1,1,0,0.258241758,8.038461538,2,1,1
87,10,4,8,22,27,1,10,0.611111111,1,1,0.951807229,0.32,7.5,2,0.9,1
275,20,1,9,40,122,3,16,0.84962406,1,0,0,0.33,12.4,9,1.45,1
209,15,4,15,37,1,3,14,0.535714286,1,1,0.916167665,0.20952381,12.8,2,1.0667,1
79,12,3,5,20,62,1,11,0.636363636,1,0,0.943396226,0.354166667,5.416666667,2,0.8333,1
29,29,1,14,29,406,8,29,2,0,0,0,0.37164751,0,1,1,1
115,12,4,12,29,52,4,12,0.818181818,1,1,0.946107784,0.214285714,8.333333333,2,0.8333,1
47,4,4,9,12,6,4,4,2,0,0,0.928571429,0.416666667,10.75,4,1.25,1
91,12,4,14,24,52,7,10,0.818181818,1,1,0.932926829,0.226190476,6.333333333,2,1.0833,1
