sloc,wmc,dit,cbo,rfc,lcom,ca,npm,lcom3,dam,moa,mfa,cam,amc,max_cc,avg_cc,bug
29,26,1,448,26,325,446,26,1.04,0,0,0,0.157692308,0,1,1,1
1510,75,2,56,171,2573,15,61,0.9306698,1,8,0.164705882,0.069256757,18.82666667,7,1.36,1
498,42,1,28,78,809,16,33,0.909756098,1,7,0,0.118466899,10.61904762,4,1.5714,1
371,22,1,45,59,231,29,21,2,0,0,0,0.333333333,15.86363636,5,1.5,1
326,38,2,21,68,627,3,38,0.824324324,1,7,0.102564103,0.105263158,7.368421053,2,1.0263,1
793,30,4,16,87,297,3,17,0.880636605,1,1,0.555555556,0.166144201,25,17,2.7333,1
713,29,3,28,85,296,9,13,0.914835165,0.692307692,6,0.413043478,0.167582418,23.13793103,12,2.1379,1
35,35,1,172,35,595,162,35,2,0,0,0,0.147619048,0,1,1,1
617,59,3,24,97,1527,7,53,0.944357367,0.954545455,3,0.341463415,0.13362069,9.084745763,11,1.2034,1
294,8,2,13,33,0,1,3,0.464285714,1,2,0.7,0.371428571,35.25,2,0.875,1
265,27,2,26,61,105,12,22,0.666666667,1,1,0.537037037,0.113756614,8.703703704,4,1.0741,1
217,15,3,15,38,37,3,10,0.589285714,1,4,0.647058824,0.314285714,13.2,5,1.4,1
377,18,2,20,64,93,7,9,0.745098039,1,1,0.5,0.2,19.61111111,3,0.9444,1
180,21,2,9,37,116,3,12,0.888888889,0.777777778,3,0.411764706,0.178571429,7.142857143,4,1.1905,1
110,10,1,7,24,29,2,9,0.911111111,1,1,0,0.444444444,9.5,4,1.6,1
395,12,1,29,61,0,2,11,0.454545455,1,2,0,0.25,31.5,9,2,1
231,13,2,18,42,66,3,8,0.541666667,1,0,0.56,0.34375,16.61538462,2,1.0769,1
251,31,1,16,59,437,1,28,0.855555556,1,2,0,0.133995037,7,2,1,1
239,12,3,15,48,54,4,5,0.636363636,1,0,0.736842105,0.242424242,18.83333333,8,1.75,1
614,53,2,24,87,1296,9,44,0.684615385,1,3,0.215384615,0.240566038,10.49056604,9,1.2642,1
156,7,3,12,35,15,3,3,0.944444444,0.333333333,1,0.848484848,0.328571429,20.85714286,3,1.2857,1
181,10,2,15,29,11,3,6,0.666666667,1,4,0.666666667,0.355555556,16.6,3,1.1,1
105,7,3,16,27,19,4,7,2,0,0,0.814814815,0.371428571,14,4,1.4286,1
206,22,2,20,38,181,15,17,0.714285714,1,0,0.4,0.272727273,8.272727273,4,1.5,1
281,28,1,41,49,354,29,21,0.851851852,1,3,0,0.157142857,8.857142857,5,1.3214,1
305,17,2,25,53,104,8,13,0.866071429,0.714285714,1,0.538461538,0.18125,16.52941176,2,0.7647,1
302,22,1,23,53,181,3,22,0.871428571,1,6,0,0.123376623,12.27272727,6,1.4091,1
239,15,1,37,34,63,34,7,0.846938776,1,0,0,0.377777778,14.46666667,5,1.4667,1
342,36,1,52,81,630,24,33,2,0,0,0,0.138888889,8.5,12,1.2778,1
106,3,2,10,21,3,4,2,2,0,0,0.75,0.666666667,34.33333333,11,4,1
1285,67,2,29,131,2017,13,53,0.882575758,1,2,0.272727273,0.096801347,17.88059701,6,1.194,1
185,14,2,8,35,27,2,12,0.673076923,1,2,0.56,0.323076923,11.92857143,7,1.2143,1
152,2,1,8,13,1,0,1,2,0,0,0,0.5,75,17,8.5,1
61,9,1,10,18,28,3,7,0.8125,1,1,0,0.232142857,5.555555556,1,0.7778,1
77,4,1,6,13,6,2,3,2,0,0,0,0.5,18.25,4,2.75,1
1163,49,1,157,133,1164,153,46,0.895833333,1,0,0,0.075231481,22.71428571,8,3.102,1
30,3,3,4,8,3,1,2,1.5,0,0,0.972222222,0.5,8.333333333,1,0.3333,1
930,20,1,33,96,122,6,8,0.726315789,1,4,0,0.244019139,45,9,3.25,1
52,4,3,6,14,0,4,4,0,1,0,0.88,0.4375,11.75,2,1,1
52,10,1,11,20,45,1,9,2,0,0,0,0.15,4.2,1,0.9,1
222,13,2,13,44,54,1,4,0.708333333,1,1,0.583333333,0.305555556,15.76923077,3,1.1538,1
33,3,1,6,10,3,1,2,2,0,0,0,0.416666667,10,2,1,1
31,2,1,6,6,0,1,2,0,1,0,0,0.625,14,1,0.5,1
78,4,2,7,17,0,1,4,0.5,1,1,0.571428571,0.4,18,2,1,1
4,4,1,7,4,6,6,4,2,0,0,0,0.583333333,0,1,1,1
68,4,1,7,16,4,1,2,0.333333333,1,0,0,0.5,15.75,1,0.5,1
519,14,1,22,63,47,2,9,0.756410256,1,1,0,0.358974359,35.64285714,17,3.2143,1
135,19,1,11,27,143,4,19,0.923611111,1,3,0,0.169590643,5.684210526,3,1.0526,1
731,51,1,15,113,1263,11,50,0.924,0.6,0,0,0.104444444,13.23529412,2,1,1
597,24,2,10,84,126,3,14,0.879795396,0.705882353,0,0.388888889,0.193236715,23.16666667,8,1.375,1
