sloc,wmc,dit,cbo,rfc,lcom,ca,npm,lcom3,dam,moa,mfa,cam,amc,max_cc,avg_cc,bug
9106,248,4,70,482,16336,53,193,0.879170739,0.775862069,10,0.724215247,0.076315789,35.48387097,29,3.2581,1
4593,150,1,117,337,10339,93,116,0.936533411,0.760869565,13,0,0.080909091,29.31333333,30,3.44,1
5109,114,1,184,374,5427,157,79,0.923830594,1,8,0,0.051769912,43.57017544,68,4.0614,1
1532,57,6,132,209,1298,118,42,0.948891626,0.482758621,9,0.920114123,0.083102493,25.36842105,19,2.5439,1
1598,18,1,14,71,27,6,5,0.705882353,1,2,0,0.155555556,87.38888889,33,7.2222,1
1871,65,5,52,205,1652,26,27,0.941761364,0.878787879,5,0.910739191,0.115384615,27.27692308,12,2.2462,1
1223,28,1,7,39,46,3,21,0.902777778,1,3,0,0.254464286,42.10714286,16,3.0714,1
528,21,1,17,78,102,11,8,0.861538462,1,3,0,0.238095238,23.52380952,5,1.5714,1
697,28,5,27,78,230,17,20,0.925925926,0.642857143,5,0.961708395,0.206349206,23.39285714,11,2.2143,1
530,13,7,17,86,48,5,7,0.869047619,1,1,0.981954887,0.241758242,39.23076923,10,2.0769,1
1578,37,1,69,102,660,64,33,0.944444444,1,0,0,0.122850123,41.62162162,17,4.2162,1
1529,10,1,10,47,21,4,7,0.97008547,0.5,2,0,0.2875,149.3,32,8.6,1
797,25,5,18,123,122,11,11,0.818452381,1,3,0.964549483,0.195555556,30.32,12,2.28,1
721,28,1,25,104,312,7,22,0.875,1,2,0,0.114478114,24.46428571,8,2.25,1
300,13,1,9,38,48,4,11,0.25,1,1,0,0.305555556,22,8,2.5385,1
618,19,5,33,76,119,26,11,0.904761905,0.857142857,3,0.973174367,0.203007519,30.78947368,6,1.4211,1
957,12,1,10,42,66,7,12,1.090909091,0.428571429,0,0,0.239583333,78.16666667,27,8.4167,1
1115,17,2,11,72,98,1,8,0.879807692,1,5,0.448275862,0.264705882,63.05882353,35,6.2353,1
563,5,1,10,47,0,1,1,0.710526316,1,2,0,0.416666667,107.8,1,0.6,1
112,13,1,13,26,0,12,12,0.458333333,1,0,0,0.384615385,7.461538462,2,1,1
781,19,5,30,126,53,17,12,0.537037037,1,5,0.973174367,0.210526316,39.78947368,22,3.0526,1
485,13,1,8,31,14,6,11,0.666666667,1,3,0,0.230769231,35.69230769,11,3.3077,1
112,4,5,5,26,0,2,1,0.666666667,1,0,0.995426829,0.416666667,26.25,1,0.75,1
732,14,7,28,108,69,3,8,0.869230769,1,2,0.98048048,0.174603175,50.57142857,9,2.1429,1
54,3,1,9,19,3,0,2,1,1,0,0,0.333333333,16.66666667,3,1.3333,1
268,13,1,19,33,40,15,13,0.733333333,1,3,0,0.338461538,19.23076923,5,2.1538,1
747,18,1,12,95,43,4,9,0.661764706,1,0,0,0.104575163,40.05555556,17,3.0556,1
1085,54,4,22,144,1059,13,47,0.963481436,0.677419355,4,0.924177396,0.103009259,18.51851852,7,1.5741,1
397,6,5,11,33,7,5,2,0.85,1,3,0.993055556,0.3,64.5,2,1,1
150,6,2,4,22,13,1,5,0.88,0.8,0,0.807692308,0.541666667,23.16666667,4,1.6667,1
981,43,4,15,111,759,6,37,0.956190476,0.88,3,0.938953488,0.121645796,21.23255814,31,1.8837,1
1670,41,1,86,152,802,74,35,0.94375,0.375,1,0,0.119642857,39.53658537,16,3.122,1
412,17,5,16,73,76,5,4,0.78125,1,2,0.976083707,0.341176471,22.76470588,9,1.4118,1
853,22,1,29,94,139,10,17,0.785714286,1,3,0,0.227272727,37.5,14,2.0909,1
49,12,1,28,18,54,27,12,0.727272727,1,0,0,0.3125,3,1,0.9167,1
336,6,2,8,54,7,3,3,0.75,1,0,0.924242424,0.305555556,54.33333333,12,3.6667,1
158,5,1,11,27,0,4,0,0.5,0,0,0,0.466666667,30,5,1.8,1
448,12,6,10,65,34,3,1,0.784090909,1,0,0.983655275,0.5,35.66666667,8,2.0833,1
361,14,5,19,67,55,10,8,0.820512821,0.833333333,1,0.98048048,0.257142857,24.35714286,10,1.8571,1
573,12,6,7,39,28,3,1,0.397727273,1,2,0.983655275,0.5,45.41666667,2,1.1667,1
337,5,6,5,28,0,2,1,0.708333333,1,0,0.993993994,0.5,64,3,1.6,1
143,8,5,3,33,28,1,7,2,0,0,0.992974239,0.5,16.875,3,1.125,1
347,7,1,6,20,0,1,4,0.703703704,1,1,0,0.371428571,47.28571429,8,3,1
197,5,2,5,29,2,1,4,0.5625,1,0,0.935483871,0.466666667,37.6,8,2.2,1
973,14,2,14,95,21,8,8,0.692307692,1,1,0.853333333,0.58974359,68.07142857,11,2.0714,1
541,11,3,8,54,0,2,10,0.625,1,0,0.666666667,0.303030303,47.81818182,21,5.0909,1
371,3,6,5,24,1,1,1,0.5,1,0,0.996987952,1,118.6666667,3,1.3333,1
49,6,1,31,14,7,31,6,0.6,1,1,0,0.583333333,6.833333333,1,0.8333,1
1788,39,7,28,155,517,7,8,0.828007519,0.892857143,5,0.947750363,0.210526316,44.12820513,14,2.1282,1
1726,21,1,14,53,0,9,21,0.492857143,1,3,0,0.25170068,80.85714286,31,8.5714,1
370,26,1,41,73,217,34,18,0.872727273,1,3,0,0.108571429,12.80769231,8,1.5,1
864,14,7,15,81,49,3,3,0.884615385,1,3,0.98048048,0.285714286,59.42857143,12,1.7143,1
154,15,3,53,23,43,53,11,0.5,0,1,0.566666667,0.577777778,9.133333333,3,1.3333,1
74,8,6,5,25,24,3,8,0.857142857,1,2,0.989263804,0.625,8,1,0.875,1
90,11,1,17,20,33,16,8,0.8,0,0,0,0.386363636,6.818181818,1,0.7273,1
52,2,1,6,7,0,5,2,1.761904762,0,3,0,0.625,14.5,1,0.5,1
679,17,1,2,37,100,2,16,0.7,0.8,0,0,0.323529412,38.35294118,12,2,1
230,3,6,4,24,1,1,3,0.5,1,1,0.996987952,1,73,3,1.6667,1
21,1,1,6,2,0,6,0,2,0,1,0,1,15,0,0,1
62,4,1,3,13,4,1,3,0.666666667,1,0,0,0.333333333,14.25,4,2.25,1
539,17,5,15,90,108,3,3,0.75,1,3,0.974276527,0.22875817,30.41176471,15,2.5294,1
103,3,1,6,20,3,1,1,2,0,0,0,0.555555556,33.33333333,14,5.3333,1
488,13,1,11,61,44,4,6,0.833333333,1,0,0,0.180555556,36.15384615,6,2.6154,1
530,25,6,9,75,258,4,8,0.818181818,1,3,0.96731055,0.152727273,19.76,8,1.64,1
342,19,6,14,64,125,13,8,0.916666667,1,1,0.97309417,0.203947368,16.47368421,3,1.0526,1
239,5,6,6,34,4,2,1,0.464285714,1,2,0.993993994,0.5,45.4,4,1.8,1
307,3,6,3,17,1,1,3,0.5,1,0,0.996987952,1,98,5,2,1
5,1,3,4,2,0,2,1,2,0,0,1,1,4,0,0,1
159,3,6,4,21,1,1,1,0.5,1,1,0.996987952,1,50,1,0.6667,1
304,14,2,7,35,37,4,11,0.760683761,1,1,0.824324324,0.224489796,20.07142857,8,1.7143,1
1520,33,1,36,121,228,10,30,0.646875,1,2,0,0.136363636,44.75757576,27,3.7879,1
28,4,1,11,5,0,11,4,0.666666667,1,0,0,0.5,5.25,1,0.75,1
614,28,6,19,89,206,16,15,0.772486772,1,1,0.970588235,0.219387755,20.67857143,12,2.25,1
212,20,1,11,30,152,7,20,0.935222672,1,5,0,0.155,8.95,3,1.2,1
82,5,1,9,14,0,8,0,0,1,0,0,0.466666667,15.2,4,2,1
128,6,8,10,22,15,1,4,2,0,0,0.994206257,0.333333333,20.33333333,5,2.1667,0
85,2,2,2,6,1,1,2,2,0,0,0.875,0.625,41.5,5,2.5,0
16,2,2,1,4,1,0,2,2,0,0,0.75,0.75,7,2,1,0
206,2,8,11,33,1,3,2,2,0,0,0.998835856,0.75,102,16,8,0
7,7,1,36,7,21,36,7,2,0,0,0,0.523809524,0,1,1,0
119,8,6,5,31,20,2,1,0.761904762,0.666666667,1,0.991017964,0.5,13.5,1,0.75,0
533,5,7,4,50,2,1,4,0.611111111,1,0,0.99391172,0.4,103.8,7,3,0
6,6,1,1,6,15,1,6,2,0,0,0,0.75,0,1,1,0
54,2,2,9,6,1,3,1,1,0,0,0.947368421,0.666666667,24.5,1,0.5,0
36,4,1,4,11,6,2,4,0.666666667,1,1,0,0.5,7.75,2,1,0
559,11,6,12,63,27,8,1,0.775,1,0,0.984871407,0.363636364,49.09090909,9,1.6364,0
50,2,2,8,8,1,1,1,2,0,0,0.947368421,0.625,24,1,0.5,0
516,14,6,11,77,51,5,1,0.817307692,1,1,0.980740741,0.5,35.28571429,3,1.4286,0
110,3,7,5,27,3,1,3,1,1,0,0.996946565,0.666666667,35.33333333,1,0.6667,0
87,3,2,5,11,0,1,0,0,0,1,0.777777778,0.444444444,27.33333333,7,3,0
368,9,1,4,18,0,4,8,1.015625,0.104166667,17,0,0.40625,34.55555556,2,1,0
