sloc,wmc,dit,cbo,rfc,lcom,ca,npm,lcom3,dam,moa,mfa,cam,amc,max_cc,avg_cc,bug
7612,211,4,59,430,11469,40,169,0.883277962,0.906976744,10,0.755555556,0.084391534,34.87203791,25,3.0521,1
5047,126,3,102,316,6941,79,90,0.95255814,0.790697674,7,0.324324324,0.068783069,38.71428571,25,3.5317,1
4367,99,1,162,325,4043,137,67,0.915102041,1,7,0,0.059417706,42.85858586,56,4.0707,1
1425,54,5,41,175,1183,21,25,0.930333817,0.846153846,5,0.926241135,0.122895623,24.90740741,11,2.1296,1
498,19,5,13,77,71,8,8,0.813131313,1,3,0.973174367,0.198830409,24.63157895,9,2.0526,1
1143,45,4,15,122,462,8,39,0.899521531,1,3,0.936231884,0.136752137,23.97777778,12,2.0889,1
1228,31,1,34,108,197,9,28,0.64,1,2,0,0.112903226,38.29032258,23,3.129,1
1272,11,2,10,96,21,2,3,0.828571429,0.5,3,0.333333333,0.236363636,113.3636364,17,4.9091,1
1492,39,1,70,144,725,58,34,0.955263158,0.4,1,0,0.135964912,37,16,2.6923,1
628,30,4,10,73,337,7,25,0.927203065,1,3,0.957037037,0.127777778,19.33333333,20,1.9,1
551,18,5,16,62,31,5,16,0.794117647,0.583333333,5,0.976083707,0.317647059,28.94444444,7,1.9444,1
1603,30,7,22,137,315,7,4,0.830140485,0.888888889,5,0.958883994,0.233333333,51.53333333,11,2.0333,1
534,24,1,29,89,228,11,16,0.900621118,1,0,0,0.155279503,20.95833333,6,1.875,1
1186,15,7,12,91,47,2,3,0.808035714,1,3,0.979010495,0.283333333,77,7,1.3333,1
981,21,2,12,94,198,5,19,0.94,0.6,0,0.525,0.375,45.47619048,16,3.1905,1
443,16,2,13,47,48,8,14,0.780952381,1,2,0.166666667,0.241071429,26.25,14,2.625,1
762,18,6,21,124,117,7,6,0.77124183,1,0,0.975794251,0.1875,40.83333333,7,1.5556,1
179,4,1,5,16,2,5,2,1.083333333,0.875,0,0,0.333333333,41.75,20,8.75,1
828,19,5,31,132,57,16,12,0.595238095,1,6,0.973174367,0.210526316,42.21052632,21,3.2105,1
1437,55,6,109,200,1197,99,40,0.892361111,0.875,8,0.922746781,0.0784689,24.83636364,13,2.5091,1
500,7,2,7,27,0,1,3,0.616666667,0.6,2,0.454545455,0.285714286,69,5,3.1429,1
904,9,1,8,39,36,5,9,2,0,0,0,0.301587302,99.44444444,20,6,1
501,12,3,6,52,8,2,10,0.672727273,1,0,0.666666667,0.303030303,40.33333333,17,4.3333,1
239,22,1,23,36,175,20,22,0.993197279,0.142857143,0,0,0.392045455,9.545454545,4,1.3182,1
477,10,7,15,74,17,4,5,0.814814815,1,1,0.986404834,0.25,46.1,9,2.3,1
533,14,5,20,72,37,17,8,0.857142857,0.928571429,3,0.98048048,0.257142857,36.07142857,6,1.7857,1
313,4,5,5,32,0,1,2,0.575757576,0.909090909,0,0.995601173,0.375,74.5,11,4,1
889,14,2,11,88,35,6,8,0.673076923,1,1,0.842105263,0.619047619,62.21428571,10,2.0714,1
736,15,1,26,75,73,9,12,0.785714286,1,3,0,0.247619048,47.66666667,13,4.4,1
305,6,2,6,50,9,3,3,0.8,1,0,0.924242424,0.305555556,49.16666667,8,2,1
950,28,1,45,60,378,43,24,2,0,0,0,0.183673469,32.92857143,14,3.7143,1
687,12,7,9,72,40,3,2,0.943181818,0.875,1,0.983433735,0.222222222,54.91666667,5,1.25,1
145,4,1,11,25,0,2,3,0.611111111,0.833333333,3,0,0.583333333,33.75,3,1,1
330,3,6,4,23,1,1,1,0.5,1,0,0.996987952,1,105.3333333,3,1.3333,1
313,14,7,7,54,65,3,4,0.846153846,1,1,0.98048048,0.285714286,20.85714286,3,1.0714,1
175,2,8,10,30,1,2,2,2,0,0,0.998835856,0.75,86.5,15,7.5,1
595,11,6,11,64,27,6,1,0.775,1,0,0.984871407,0.363636364,52.36363636,12,1.9091,1
398,13,5,14,65,14,4,4,0.633333333,1,2,0.981954887,0.323076923,29.23076923,8,1.6154,1
645,12,6,6,38,28,3,1,0.392344498,1,2,0.983655275,0.5,51.16666667,5,1.4167,1
416,7,1,5,16,0,1,4,0.666666667,1,1,0,0.265306122,57.14285714,14,4.1429,1
252,6,2,14,40,3,3,2,0.72,1,3,0.5,0.305555556,40.16666667,10,2.3333,1
230,10,2,5,28,13,3,9,0.722222222,0.75,1,0.724137931,0.472222222,21.6,3,1.2,1
123,8,6,5,31,20,2,1,0.761904762,0.666666667,1,0.991017964,0.5,14,2,0.875,1
263,3,6,3,17,1,1,3,0.5,1,0,0.996987952,1,84,5,2,1
191,5,6,5,33,2,2,3,0.458333333,1,1,0.996240602,0.4375,36,8,2.6,1
1106,19,2,11,75,123,1,8,0.888888889,1,5,0.419354839,0.233918129,55.89473684,33,5.5789,1
2,2,1,4,2,1,4,2,2,0,0,0,0.666666667,0,1,1,1
231,11,2,5,31,31,1,7,0.8,1,0,0.565217391,0.4,19.27272727,8,2.2727,1
127,2,8,9,25,1,2,2,2,0,0,0.998835856,0.75,62.5,9,4.5,1
589,21,6,17,83,64,13,9,0.691666667,1,1,0.978986403,0.224489796,26.76190476,13,2.7619,1
176,3,7,4,33,3,1,3,1,1,0,0.996946565,0.666666667,57.33333333,1,0.6667,1
708,14,7,24,106,69,3,8,0.869230769,1,2,0.98048048,0.174603175,48.85714286,9,2.2143,1
57,6,1,8,10,0,7,3,0.65,1,1,0,0.416666667,7.833333333,2,1,1
300,23,1,39,64,159,33,16,0.858585859,1,3,0,0.103896104,11.65217391,9,1.4783,1
