sloc,wmc,dit,cbo,rfc,lcom,ca,npm,lcom3,dam,moa,mfa,cam,amc,max_cc,avg_cc,bug
2220,64,6,154,268,1652,134,46,0.959299959,0.487179487,10,0.911016949,0.07734375,33.078125,36,3.1406,1
9932,259,4,83,522,16973,68,214,0.919835118,0.666666667,10,0.715393134,0.072057787,37.1042471,30,3.6873,1
5866,164,1,138,378,12328,109,126,0.94432226,0.679245283,11,0,0.08271474,34.44512195,57,3.4817,1
5494,130,1,258,450,7403,223,91,0.927292168,0.965517241,10,0,0.051550388,41.03846154,71,4,1
398,9,2,20,52,16,4,2,0.770833333,1,4,0.428571429,0.24691358,42.55555556,7,2.2222,1
1911,58,1,123,174,1621,109,52,0.944444444,0.333333333,1,0,0.097007224,31.74137931,16,2.931,1
1572,12,1,14,59,18,5,6,0.741258741,1,4,0,0.1875,128.9166667,45,9.3333,1
725,36,1,40,88,534,32,30,0.979365079,0.277777778,0,0,0.221978022,18.63888889,7,1.5556,1
278,13,1,17,30,26,12,13,0.733333333,1,3,0,0.338461538,20,5,2.2308,1
2291,53,1,100,145,1370,96,49,0.988461538,0,0,0,0.076923077,42.13207547,22,4.8113,1
1738,43,1,42,148,583,11,30,0.781746032,0.916666667,4,0,0.098901099,39.13953488,26,2.7907,1
1660,41,5,41,143,560,28,28,0.904411765,0.529411765,5,0.943641618,0.1,39.07317073,11,2.7805,1
177,13,6,9,38,62,5,9,0.8125,1,2,0.98173516,0.307692308,12.30769231,2,1,1
896,15,1,11,50,105,7,14,1.071428571,0.375,0,0,0.304761905,58.2,31,7.4,1
1927,32,1,40,161,236,27,17,0.806451613,0.882352941,4,0,0.192708333,58.6875,18,3.5,1
352,20,6,21,65,146,13,7,0.861244019,1,5,0.971385542,0.191666667,16.05,5,1.4,1
2076,42,1,22,105,325,13,14,0.75,0.625,6,0,0.201219512,48.04761905,23,4.3333,1
497,25,5,29,87,192,15,10,0.847222222,0.888888889,3,0.964549483,0.146666667,18.52,6,1.6,1
545,6,1,13,45,11,5,5,0.8,0.5,0,0,0.277777778,89.5,20,5.8333,1
607,9,1,10,55,14,3,4,0.675,0.2,1,0,0.138888889,65.88888889,12,5.7778,1
591,18,2,14,80,153,6,18,1.058823529,0,0,0.696428571,0.409722222,31.77777778,8,2.7778,1
1100,40,4,14,106,606,5,36,0.929230769,0.88,3,0.943065693,0.125,25.875,31,2.1,1
364,11,1,7,22,43,4,9,0.751851852,0,4,0,0.533333333,29.63636364,5,1.4545,1
308,9,5,11,58,20,10,2,0.875,0.666666667,2,0.987897126,0.296296296,32.55555556,1,0.8889,1
334,12,6,12,62,38,4,1,0.8,1,1,0.983823529,0.25,26.41666667,4,1.6667,1
183,6,1,10,16,11,9,4,1.128571429,0,2,0,0.32,24.83333333,2,0.8333,1
261,3,1,7,12,1,6,3,1.166666667,0.666666667,0,0,0.333333333,84,85,28.6667,1
499,20,5,18,84,118,5,5,0.821052632,1,3,0.97172619,0.33,23.45,12,1.65,1
569,12,7,23,97,32,8,5,0.805194805,1,3,0.983508246,0.263888889,45.83333333,11,2.5,1
219,10,5,5,42,43,2,9,0.666666667,1,0,0.990654206,0.375,20.8,4,1.6,1
783,19,1,20,88,123,7,15,0.642857143,0.714285714,1,0,0.25,39.84210526,17,4.2632,1
923,51,4,25,131,927,18,48,0.971666667,0.138888889,5,0.92816092,0.130718954,16.39215686,7,1.6078,1
873,16,5,18,120,88,8,12,0.813333333,0.8,2,0.982618772,0.171875,53.25,29,4.75,1
569,20,6,20,107,142,12,8,0.822966507,1,1,0.974320242,0.216666667,26.9,8,1.45,1
1311,26,1,20,65,73,9,0,0.675555556,1,4,0,0.274038462,49.07692308,29,3.9615,1
79,4,2,7,20,0,1,3,0,1,0,0.7,0.5,18.5,3,1.25,1
1885,61,5,65,218,1430,36,34,0.943421053,0.552631579,8,0.918424754,0.128787879,29.27868852,22,2.4262,1
519,15,2,9,59,7,7,8,0.775510204,0.857142857,1,0.842105263,0.375,33.13333333,5,1.8667,1
1785,74,1,53,147,2353,41,48,0.913894325,0.666666667,5,0,0.106979778,22.83783784,6,1.6486,1
611,10,2,11,38,0,7,10,0.656565657,0.090909091,1,0.272727273,0.266666667,59,12,5.1,1
219,5,7,5,40,6,3,3,0.75,1,0,0.993939394,0.3,42.4,1,0.8,1
463,24,5,24,96,88,15,15,0.788819876,1,3,0.965976331,0.158333333,18,9,1.5417,1
1169,18,2,12,72,97,2,11,0.880514706,1,4,0.433333333,0.261904762,62.16666667,39,6,1
418,13,2,9,40,28,2,10,0.666666667,0.333333333,1,0.571428571,0.333333333,30.92307692,5,2.2308,1
235,12,1,15,38,20,10,1,0.666666667,1,0,0,0.202380952,18.33333333,8,2.0833,1
11,2,1,6,4,1,4,2,1,1,1,0,0.666666667,4,1,0.5,1
491,18,1,32,51,75,31,16,0.955882353,0.916666667,0,0,0.058823529,25.61111111,8,2.4444,1
700,23,1,20,93,105,9,10,0.857575758,0.8,3,0,0.217391304,28.7826087,8,2.087,1
372,5,7,8,52,2,1,4,0.5,1,1,0.993939394,0.466666667,72.4,5,2,0
508,7,6,6,36,3,2,1,0.788888889,1,0,0.991111111,0.5,69.42857143,6,1.8571,0
17,17,1,5,17,136,4,17,2,0,0,0,0.394957983,0,1,1,0
155,8,1,18,27,0,16,8,0.523809524,0.333333333,0,0,0.35,18,3,1.5,0
227,2,2,16,27,1,1,1,2,0,0,0.947368421,0.625,112.5,1,0.5,0
2,2,1,4,2,1,4,2,2,0,0,0,1,0,1,1,0
227,3,1,13,34,1,2,3,0.5,1,0,0,0.555555556,74.33333333,18,6.3333,0
386,8,2,9,56,12,3,4,0.771428571,1,0,0.897058824,0.3125,46.625,15,2.875,0
71,3,2,4,9,1,1,0,0.5,1,0,0.777777778,0.444444444,22.33333333,6,2.3333,0
2050,23,1,34,118,239,1,6,0.96,0,5,0,0.157004831,87.04347826,18,5.3913,0
54,4,1,2,15,0,1,3,0.333333333,1,0,0,0.75,12.25,4,1.5,0
130,5,1,4,17,0,4,4,0.375,0.5,0,0,0.533333333,24.6,4,2,0
218,12,1,3,25,0,2,0,0.436363636,1,0,0,0.395833333,16.75,3,1.3333,0
16,2,1,2,3,1,2,0,1,0,0,0,0.75,6,0,0,0
4,4,1,5,4,6,5,4,2,0,0,0,1,0,1,1,0
176,5,3,4,18,8,0,5,0.375,1,2,0.818181818,0.366666667,33,7,2.6,0
13,13,1,13,13,78,13,13,2,0,0,0,0.430769231,0,1,1,0
383,11,1,2,17,0,2,8,0.25,1,0,0,0.436363636,33.45454545,4,1.8182,0
639,18,5,17,98,123,4,3,0.784313725,1,3,0.972712681,0.194444444,34.16666667,15,2.7778,0
349,11,6,8,53,25,2,1,0.716666667,1,0,0.985272459,0.5,30.18181818,6,1.9091,0
5,1,2,12,2,0,10,1,2,0,0,1,1,4,0,0,0
777,19,1,13,99,61,4,9,0.722222222,0.777777778,0,0,0.111111111,39.42105263,14,2.8947,0
1283,31,1,3,44,139,3,25,0.470588235,0.705882353,0,0,0.301075269,39.83870968,7,1.4516,0
91,9,1,8,12,28,4,6,0.75,1,3,0,0.37037037,8.777777778,3,1.3333,0
157,3,1,11,29,3,2,3,2,0,0,0,0.666666667,51.33333333,10,3.6667,0
318,5,6,8,45,0,5,1,0.805555556,1,1,0.994056464,0.5,60.8,6,2.6,0
4,3,1,29,3,3,29,3,1.5,0,0,0,0.833333333,0,1,1,0
168,13,1,13,34,52,10,10,0.8125,0.5,0,0,0.178571429,11.61538462,4,1.4615,0
