sloc,wmc,dit,cbo,rfc,lcom,ca,npm,lcom3,dam,moa,mfa,cam,amc,max_cc,avg_cc,bug
8474,166,1,44,392,6747,16,88,0.886537506,0.737704918,12,0,0.07003367,49.68072289,7,1.3795,1
2234,64,3,39,183,1464,13,28,0.903737839,0.580645161,13,0.605095541,0.139194139,33.421875,30,1.6719,1
722,76,1,128,131,2812,104,62,0.946666667,0.571428571,1,0,0.100833333,8.407894737,12,1.1579,1
205,15,2,24,41,0,4,14,0.357142857,0.5,1,0.676470588,0.18974359,12.53333333,1,0.7333,1
729,38,4,30,97,553,22,28,0.93799682,0.411764706,1,0.686956522,0.162162162,17.73684211,6,1.2895,1
596,25,2,20,82,160,5,8,0.881944444,0.833333333,5,0.768421053,0.197916667,22.36,3,1.08,1
446,27,2,20,64,167,13,22,0.761538462,1,0,0.333333333,0.102564103,15.33333333,12,1.5926,1
2835,76,1,53,185,1998,18,0,0.941202186,0.409836066,12,0,0.069866667,35.5,23,2.0132,1
1037,29,2,18,97,114,8,24,0.846428571,0.8,0,0.413043478,0.267857143,34.4137931,3,1.0345,1
143,9,2,10,26,0,3,8,0.3125,0,2,0.6,0.222222222,14.66666667,5,1.3333,1
1498,13,1,15,96,60,0,8,0.763888889,0.5,1,0,0.1875,113.7692308,3,1.0769,1
1118,37,3,22,95,0,4,21,0.71031746,1,1,0.730769231,0.126689189,29.02702703,6,1.2973,1
72,7,1,28,17,19,26,5,0.833333333,0,0,0,0.388888889,9,1,0.7143,1
286,15,1,9,22,0,8,14,0.900793651,0.222222222,3,0,0.380952381,16.86666667,7,0.8,1
565,23,1,31,57,203,25,18,0.934343434,0.222222222,0,0,0.22173913,23.17391304,3,1.4783,1
20,13,1,17,14,78,11,12,1.041666667,0,1,0,0.427083333,0.384615385,1,0.9231,1
454,20,2,9,46,102,2,16,0.578947368,1,2,0.413793103,0.128125,21.55,7,1.8,1
57,6,2,7,14,15,3,5,2,0,0,0.705882353,0.333333333,8.5,3,1.1667,1
93,8,2,8,19,8,3,7,0.428571429,1,1,0.631578947,0.25,10.5,5,1.5,1
74,7,2,11,20,9,5,6,0.5,0,1,0.666666667,0.265306122,9.428571429,4,1.2857,1
500,21,3,16,56,104,5,10,0.65625,1,3,0.32,0.2375,22.42857143,5,1.0952,1
865,35,2,16,103,317,3,28,0.81372549,0.888888889,0,0.688679245,0.152380952,23.45714286,3,1.0571,1
11,11,1,18,11,55,6,11,2,0,0,0,0.263636364,0,1,1,1
112,6,3,3,18,7,1,4,0.85,0.5,0,0.7,0.4,17,1,0.5,1
482,17,2,8,28,0,2,17,2,0,0,0.709677419,0.307189542,27.35294118,4,0.8824,1
292,12,3,10,43,0,4,11,0.454545455,1,0,0.607142857,0.226190476,23.16666667,7,1.6667,1
136,7,2,10,27,1,2,6,0.333333333,1,1,0.666666667,0.342857143,18.28571429,5,1.5714,1
297,6,3,16,33,3,1,6,0.4,1,1,0.88372093,0.351851852,48.16666667,1,0.8333,1
1021,20,1,12,77,64,3,5,0.71291866,0.818181818,3,0,0.205263158,49.5,2,1,1
5,2,1,16,3,1,15,2,2,0,0,0,1,1.5,1,0.5,1
84,6,2,10,20,0,3,6,0,1,1,0.285714286,0.416666667,12.83333333,2,1,1
567,8,1,2,27,18,1,6,0.428571429,1,0,0,0.314285714,68.875,8,2.5,1
30,3,3,3,11,3,1,2,1.5,0,0,0.958333333,0.555555556,8.666666667,1,0.6667,1
801,33,2,16,69,0,0,24,0.7109375,1,1,0.701923077,0.170798898,23.03030303,4,1.1212,1
359,13,3,10,48,0,3,13,0.583333333,1,0,0.586206897,0.211538462,26.30769231,7,1.6923,1
249,13,1,54,39,72,51,12,0.833333333,1,0,0,0.230769231,18.07692308,9,1.8462,1
577,16,2,22,53,0,2,14,0.466666667,1,1,0.605263158,0.23125,34.875,6,1.25,1
44,6,2,40,10,13,36,4,0.8,1,1,0.375,0.458333333,6.166666667,1,0.8333,1
318,14,2,7,38,0,2,11,0.384615385,1,0,0.5,0.171428571,21.57142857,6,1.5714,1
55,3,3,5,11,3,0,3,1,1,0,0.958333333,0.666666667,17,1,0.6667,1
382,15,2,10,43,0,4,11,0.614285714,1,0,0.461538462,0.191666667,24.13333333,9,2.1333,1
162,6,2,4,18,0,1,6,0.4,1,1,0.285714286,0.416666667,25.66666667,2,1,1
100,8,2,16,22,0,11,6,0.142857143,1,1,0.631578947,0.232142857,11.375,4,1.375,1
185,7,3,4,21,13,2,3,0.875,0.75,0,0.583333333,0.366666667,24.28571429,1,0.7143,1
817,21,2,10,47,108,3,15,0.920833333,0.333333333,1,0.24,0.26875,37.33333333,2,1,1
357,7,1,13,46,0,2,7,0.69047619,1,2,0,0.30952381,49,1,0.8571,1
480,12,2,9,39,0,1,11,0.454545455,1,2,0.545454545,0.229166667,38.66666667,13,2.6667,1
199,14,1,23,29,67,10,12,0.897435897,0.333333333,12,0,0.403846154,12.35714286,1,0.8571,1
725,17,1,7,53,38,3,9,0.767857143,0.857142857,3,0,0.197916667,40.82352941,6,1.5294,1
1901,23,1,31,128,39,4,0,0.812937063,0.884615385,10,0,0.169421488,80.52173913,6,1.087,1
22,4,2,10,6,0,9,2,0.333333333,1,0,0.714285714,0.75,4.25,1,0.5,1
44,2,1,1,5,1,1,0,1,0,0,0,1,17,0,0,1
224,14,3,7,32,0,1,12,0.423076923,1,2,0.566666667,0.214285714,14.85714286,6,1.2857,1
409,9,3,10,31,0,1,7,0.545454545,1,2,0.5,0.285714286,43.22222222,2,1,1
1041,25,1,19,77,170,3,0,0.810897436,0.846153846,5,0,0.208333333,40.12,5,1.2,1
94,17,1,53,26,124,51,16,0.875,1,1,0,0.18125,4.411764706,1,0.8824,1
245,12,3,5,32,10,3,9,0.977272727,0.1875,1,0.4375,0.287878788,18.08333333,1,0.75,1
413,17,2,13,48,12,4,13,0.625,1,0,0.428571429,0.158823529,23.05882353,7,2.0588,1
461,12,3,8,29,26,1,7,0.609090909,1,3,0.444444444,0.305555556,36.58333333,2,1.0833,1
31,6,1,15,10,9,14,4,0.6,1,0,0,0.5,4,1,0.8333,1
345,13,3,9,34,0,2,6,0.666666667,1,4,0.4,0.21978022,24.84615385,3,1.1538,1
242,19,2,10,36,0,0,18,0.537037037,0.666666667,0,0.384615385,0.25,11.42105263,1,0.4211,1
1122,51,1,25,77,43,23,45,0.655384615,0.230769231,1,0,0.285714286,20.74509804,12,1.7255,1
286,10,3,13,41,7,1,9,0.638888889,0.5,0,0.72,0.285714286,27.2,6,1.4,1
323,17,2,6,34,34,1,7,0.722222222,0.777777778,1,0.444444444,0.173611111,17.47058824,3,1,1
31,6,3,4,10,15,1,6,2,0,0,0.615384615,0.666666667,4.166666667,1,0.8333,1
55,4,3,8,12,4,1,3,0.666666667,1,0,0.857142857,0.5,12.5,2,1,1
15,7,1,6,9,21,2,1,2,0,0,0,0.428571429,1.142857143,1,0.8571,1
127,4,1,0,18,0,0,3,1.166666667,0.5,0,0,0.333333333,29.25,6,2.5,1
386,16,2,9,41,2,1,15,0.577777778,0.333333333,0,0.633333333,0.3625,22.9375,2,0.8125,1
17,6,2,20,8,15,14,5,2,0,0,0.705882353,0.5,1.833333333,1,0.8333,1
3477,81,1,34,168,2716,1,44,0.908333333,0.571428571,12,0,0.093421053,41.40740741,23,2.1852,1
438,20,2,22,62,172,2,5,0.855263158,0.75,3,0.4,0.245614035,20.7,7,1.25,1
340,3,2,21,37,0,8,2,0.333333333,0.333333333,6,0.5,0.466666667,110.3333333,1,0.6667,1
180,10,1,6,25,0,3,10,0.703703704,1,2,0,0.325,16.4,3,1.1,1
190,7,3,7,25,0,2,5,0.520833333,1,2,0.571428571,0.30952381,25,1,0.8571,1
112,5,1,5,18,4,4,4,0.821428571,1,2,0,0.35,20,2,1.2,1
149,6,2,9,28,0,1,6,0,1,1,0.705882353,0.333333333,23.66666667,4,1.5,1
498,13,2,14,43,10,4,5,0.729166667,0,3,0.352941176,0.208333333,36.69230769,9,1.8462,1
54,6,3,3,8,3,1,5,1.2,0,0,0.833333333,0.5,7.666666667,1,0.8333,1
6,6,1,48,6,15,45,6,2,0,0,0,0.416666667,0,1,1,1
1531,55,2,12,69,0,9,54,0.240740741,1,0,0.018867925,0.287878788,26.8,8,1.9455,1
7,4,1,14,5,6,14,4,2,0,0,0,0.625,0.75,1,0.75,1
138,24,1,41,29,270,30,23,0.913043478,1,1,0,0.275,4.708333333,1,0.9583,1
20,3,2,9,6,0,8,2,0,1,1,0.714285714,0.666666667,5.333333333,1,0.6667,1
186,7,2,5,27,9,2,4,0.333333333,1,0,0.5,0.571428571,25.42857143,2,0.7143,1
102,8,2,4,15,0,1,6,0.821428571,0.75,2,0.142857143,0.238095238,10.75,3,1,1
145,13,1,79,22,0,79,10,0.125,0,0,0,0.294871795,10,6,1.2308,1
109,7,1,4,17,5,1,5,0.666666667,1,2,0,0.392857143,14.14285714,2,1.2857,1
193,20,1,57,36,176,52,19,0.894736842,0.5,1,0,0.291666667,8.55,1,0.95,1
389,5,4,8,20,0,2,0,0.625,1,2,0.833333333,0.325,76,5,2,1
155,8,3,2,23,26,0,6,0.928571429,0,0,0.913793103,0.5,18.125,1,0.625,1
182,14,3,7,31,0,1,12,0.461538462,1,1,0.566666667,0.196428571,11.85714286,6,1.2857,1
314,18,1,40,22,147,40,17,0.921568627,1,0,0,0.25,16.27777778,1,0.9444,1
121,13,1,16,19,70,15,11,0.729166667,1,0,0,0.769230769,8,2,1,1
64,2,4,8,9,1,2,0,2,0,0,0.952380952,0.583333333,31,1,0.5,1
1568,36,1,23,77,92,18,8,0.776870748,0.523809524,1,0,0.182857143,41.97222222,4,1.3056,1
719,26,1,13,58,0,0,22,0.344,1,4,0,0.184615385,26.26923077,2,1.1538,1
343,19,1,29,25,167,26,18,0.962962963,1,1,0,0.25,16.89473684,1,0.8947,1
126,8,1,1,25,22,1,6,0.428571429,1,0,0,0.178571429,14.625,5,1.375,1
509,21,1,6,54,98,3,9,0.765,1,5,0,0.204081633,22.76190476,3,1.2857,1
751,15,2,17,58,37,4,4,0.779220779,0,6,0.35,0.19047619,48.33333333,5,1.5333,1
629,19,1,14,45,79,2,6,0.709401709,1,7,0,0.25,31.42105263,4,1.1053,1
5,5,1,17,5,10,17,5,2,0,0,0,0.6,0,1,1,1
1311,7,2,2,10,5,1,5,0.583333333,1,0,0.428571429,0.416666667,185.1428571,5,2.1429,1
83,4,1,7,6,0,7,2,0.875,0.125,7,0,0.555555556,17.75,5,1.5,1
