sloc,wmc,dit,cbo,rfc,lcom,ca,npm,lcom3,dam,moa,mfa,cam,amc,max_cc,avg_cc,bug
604,10,1,38,108,39,1,3,0.833333333,0.5,0,0,0.19047619,59.2,6,2.2,1
596,27,2,29,92,213,2,18,0.887362637,0.714285714,0,0.193548387,0.196153846,20.55555556,11,2.3704,1
275,7,1,12,36,3,1,5,0.666666667,0.666666667,1,0,0.261904762,37.85714286,22,3.7143,1
139,4,2,4,22,2,1,2,0.555555556,1,0,0.5,0.625,33,4,1.75,1
473,15,2,17,68,43,2,9,0.825396825,0.777777778,0,0.315789474,0.223214286,29.93333333,10,1.8,1
459,15,2,18,58,43,2,10,0.873015873,0.666666667,0,0.315789474,0.224489796,29,23,2.6667,1
216,5,2,11,28,6,0,3,0.833333333,0.666666667,0,0.25,0.416666667,41.6,14,3.2,1
295,15,2,13,48,63,3,13,0.830357143,0.875,2,0.235294118,0.255102041,18.13333333,12,2,1
336,6,1,15,38,7,1,3,0.733333333,0.666666667,0,0,0.35,54.5,18,4,1
257,6,1,8,47,13,0,3,0.8,0.5,0,0,0.2,41.5,6,1.5,1
216,9,1,17,39,30,1,7,0.90625,0.75,2,0,0.25,22.55555556,6,1.3333,1
5,5,1,13,5,10,11,5,2,0,0,0,0.45,0,1,1,1
479,15,2,10,44,47,2,12,0.885714286,0.7,0,0.315789474,0.3,30.26666667,27,2.6,1
465,9,1,11,58,28,1,4,0.75,0.666666667,1,0,0.25,50.33333333,30,4.5556,1
867,60,1,45,147,490,17,56,0.898305085,0.909090909,2,0,0.103954802,13.26666667,10,1.4667,1
527,7,1,34,96,9,2,3,0.833333333,0.75,0,0,0.361111111,73.71428571,20,4.2857,1
585,6,1,12,65,3,1,2,0.7,0.5,0,0,0.3,96.16666667,39,7,0
30,4,3,5,9,4,0,3,0.666666667,1,0,0.6,0.666666667,6.25,1,0.5,0
423,5,2,11,41,6,0,3,0.846153846,0.923076923,0,0.25,0.416666667,81,17,3.8,0
154,6,1,6,22,0,4,5,0,1,0,0,0.5,24.5,7,3,0
1,1,1,9,1,0,8,1,2,0,0,0,1,0,1,1,0
454,18,2,13,60,65,3,9,0.903743316,0.454545455,0,0.272727273,0.25210084,23.61111111,7,1.8889,0
9,2,3,7,4,1,5,2,2,0,0,0.933333333,0.75,3.5,1,0.5,0
220,8,1,10,41,20,1,5,0.857142857,0.666666667,0,0,0.357142857,26.125,14,2.375,0
104,7,1,1,8,0,1,7,0.722222222,1,0,0,0.428571429,13,5,1.4286,0
1,1,1,12,1,0,10,1,2,0,0,0,1,0,1,1,0
89,5,3,7,17,8,2,3,0.833333333,0.666666667,0,0.823529412,0.5,16.2,6,1.6,0
27,4,2,4,8,4,0,3,0.666666667,1,0,0.333333333,0.666666667,5.5,1,0.5,0
183,8,1,25,35,20,11,4,0.685714286,0.8,0,0,0.333333333,21.25,5,1.75,0
230,6,1,15,32,9,1,2,1,0.777777778,1,0,0.32,35.83333333,14,2.8333,0
4,1,1,0,2,0,0,1,2,0,0,0,1,3,0,0,0
47,9,2,6,10,22,3,9,0.791666667,0.666666667,1,0.333333333,0.277777778,3.888888889,1,0.8889,0
350,23,2,15,59,203,3,21,0.924242424,0.916666667,2,0.16,0.210227273,13.69565217,13,1.6957,0
