sloc,wmc,dit,cbo,rfc,lcom,ca,npm,lcom3,dam,moa,mfa,cam,amc,max_cc,avg_cc,bug
10701,81,1,37,257,1504,3,9,0.788671875,0.96875,10,0,0.135526316,130.7160494,25,1.5432,1
6959,95,1,59,297,2425,13,55,0.944105337,0.967213115,41,0,0.085473684,70.96842105,17,1.6211,1
2565,61,3,25,109,1294,16,48,0.89047619,0.952380952,1,0.602739726,0.226229508,40.70491803,12,2.5246,1
5748,63,2,25,228,729,5,42,0.874193548,0.9,6,0.678947368,0.152073733,89.76190476,6,1.6825,1
1475,65,4,51,167,1798,47,49,0.931490385,0.923076923,2,0.568345324,0.1375,21.49230769,23,2,1
14,3,1,0,5,1,0,2,0.5,0,0,0,0.5,3.333333333,1,0.3333,1
875,10,1,24,47,19,4,7,0.733333333,0.6,0,0,0.25,86,4,2,1
85,4,3,5,17,0,1,1,0.666666667,0.5,0,0.946428571,0.5,19.75,1,0.75,1
2006,42,1,3,66,375,2,29,0.780487805,1,0,0,0.226480836,46.47619048,33,3.1429,1
481,3,3,0,4,1,0,2,0.5,0,0,0.974358974,1,159,1,0.3333,1
1257,53,1,21,126,740,2,22,0.908216783,1,11,0,0.106971154,22.30188679,3,1.0189,1
103,4,4,6,20,0,1,1,0.666666667,0.5,0,0.962025316,0.5,24.25,4,1.5,1
117,4,4,5,19,0,1,1,0.666666667,0.5,0,0.955223881,0.5,27.75,7,2.25,1
296,5,1,3,14,0,2,4,1.203488372,0.046511628,0,0,0.5,49.6,9,2.2,1
427,4,1,3,12,2,3,2,0.666666667,1,0,0,0.5,105.25,1,0.5,1
195,10,2,8,31,33,1,7,0.857142857,0.714285714,2,0.333333333,0.244444444,17.8,4,1.1,1
176,4,3,7,28,0,1,1,0.666666667,0.5,0,0.947368421,0.5,42.5,8,2.5,1
150,6,1,4,18,13,3,5,0.8,0,1,0,0.533333333,23.83333333,20,4.3333,1
112,8,2,2,17,8,1,6,0.666666667,1,1,0.76,0.375,12.625,1,0.75,1
25,4,2,1,9,6,0,4,2,0,0,0.884615385,0.583333333,5.25,1,0.75,1
325,20,1,0,47,152,0,16,0.915789474,0.9,0,0,0.355263158,14.75,10,1.4,1
962,45,2,13,63,862,3,16,0.896780303,0.875,6,0.463414634,0.119298246,19.84444444,5,1.5556,1
253,11,2,8,38,35,1,7,0.833333333,0.666666667,2,0.307692308,0.232323232,21.18181818,6,1.2727,1
17,17,1,0,17,136,0,17,2,0,0,0,0.455882353,0,1,1,1
60,4,3,5,14,0,1,1,0.666666667,0.5,0,0.952380952,0.5,13.5,2,1,1
1224,30,1,10,38,0,8,29,0.816696915,1,2,0,0.333333333,39.16666667,6,2.8667,1
39,4,2,1,12,6,0,4,2,0,0,0.8125,0.583333333,8.75,1,0.75,1
760,11,2,7,49,25,1,5,2,0,0,0.545454545,0.324675325,68.09090909,13,3.1818,1
99,11,1,0,21,55,0,10,2,0,0,0,0.246753247,8,1,0.9091,1
84,4,3,6,13,0,1,1,0.666666667,0.5,0,0.94,0.5,19.5,2,1,1
118,5,3,4,22,0,1,1,0.75,0.5,0,0.921568627,0.466666667,22.2,7,2,1
3171,50,1,15,105,711,2,3,0.850863422,0.076923077,0,0,0.194285714,61.64,55,2.48,1
75,4,3,6,17,0,1,1,0.666666667,0.5,0,0.96,0.5,17.25,3,1.25,1
44,3,5,4,9,0,1,1,0.75,0.5,0,0.969230769,0.555555556,13,2,1,1
994,12,2,6,75,16,2,9,2,0,0,0.875,0.25,81.83333333,30,8.0833,1
33,3,4,4,7,0,1,1,0.75,0.5,0,0.966101695,0.555555556,9.333333333,1,0.6667,1
3,3,1,0,3,3,0,3,2,0,0,0,1,0,1,1,1
109,8,2,3,22,0,1,6,0.619047619,1,1,0.7,0.3,12.25,1,0.75,1
40,3,3,4,8,0,1,1,0.75,0.5,0,0.960784314,0.555555556,11.66666667,1,0.6667,1
1,1,1,16,1,0,16,1,2,0,0,0,1,0,1,1,1
59,3,3,5,12,0,1,1,0.75,0.5,0,0.961538462,0.555555556,18,1,0.6667,1
44,3,4,4,9,0,1,1,0.75,0.5,0,0.967741935,0.555555556,13,2,1,1
167,3,1,10,13,0,5,2,0.166666667,1,2,0,0.5,53.66666667,1,0.3333,1
547,20,1,1,29,58,1,14,0.547368421,0.2,3,0,0.31,26.1,10,3.95,1
115,10,4,6,29,43,3,9,0.944444444,0.5,0,0.897727273,0.325,10.3,6,1.5,1
665,29,4,17,75,80,12,24,0.738095238,0.666666667,1,0.745283019,0.337931034,21.82758621,11,2.7931,1
192,6,3,3,21,3,2,4,0.9,0.5,0,0.947368421,0.611111111,30.33333333,3,1.3333,1
583,4,3,6,9,0,1,0,0.380952381,1,0,0.926829268,0.40625,143,1,0.75,1
240,6,3,3,21,3,2,4,0.96,0.4,0,0.9375,0.611111111,38.16666667,3,1.3333,1
1114,5,1,2,14,0,1,4,1.24380805,0.009287926,0,0,0.5,157.2,9,2.2,1
134,7,2,8,21,17,1,6,0.791666667,0.75,3,0.444444444,0.333333333,17.57142857,1,0.7143,1
116,9,1,14,14,28,14,8,0.982142857,0.571428571,2,0,0.288888889,11.11111111,3,1.1111,1
723,26,1,0,40,0,0,24,0.08,0,0,0,0.528846154,26.73076923,5,2.6538,1
2145,3,3,0,4,1,0,2,0.5,0,0,0.974358974,1,713.6666667,1,0.3333,1
1409,49,2,10,124,608,2,41,0.9,1,6,0.737142857,0.131944444,27.55102041,3,1.0408,1
7189,71,1,17,193,1133,1,23,0.924860853,1,15,0,0.147959184,99.16901408,3,1.0423,1
34,5,1,8,8,0,4,5,0.5,1,2,0,0.4,5.4,1,0.8,1
2172,49,1,16,87,866,15,2,0.995138889,0.366666667,20,0,0.1875,42.10204082,24,2.2857,1
1899,56,1,10,124,864,3,37,0.778181818,0.933333333,4,0,0.135989011,32.64285714,13,2.9464,1
42,6,1,13,9,0,9,6,0.666666667,1,3,0,0.333333333,5.5,1,0.8333,1
498,13,1,17,43,30,7,10,0.861111111,1,4,0,0.2,35.92307692,6,1.4615,1
454,5,1,18,37,2,8,4,0.791666667,1,2,0,0.36,88.6,1,0.8,1
13,5,1,19,6,10,17,5,1.25,1,0,0,0.533333333,1.4,1,0.8,1
93,10,4,5,15,37,4,10,0.933333333,0.8,0,0.897727273,0.4,7.8,2,1.6,1
1,1,1,4,1,0,4,1,2,0,0,0,1,0,1,1,1
721,9,2,6,34,30,1,7,0.669117647,1,2,0.363636364,0.285714286,77.22222222,1,0.7778,1
2575,47,1,23,111,677,7,18,0.944317315,0.070175439,15,0,0.150724638,52.57446809,2,1.0426,1
132,1,1,0,2,0,0,1,2,0,0,0,1,3,0,0,1
804,39,2,10,72,277,1,2,1,1,0,0.571428571,0.184210526,19.46153846,12,1.5641,1
2890,34,2,14,74,0,1,21,0.672727273,1,2,0.179487179,0.160839161,83.55882353,2,1.0588,0
579,46,1,13,61,833,11,46,0.903703704,1,1,0,0.220496894,11.19565217,12,1.6522,0
4,4,1,0,4,6,0,4,2,0,0,0,0.75,0,1,1,0
4,4,1,0,4,6,0,4,2,0,0,0,0.5,0,1,1,0
1225,41,2,11,75,280,2,35,0.903947368,1,10,0.487179487,0.306620209,28.41463415,3,1.1951,0
254,17,1,0,37,136,0,16,2,0,0,0,0.308823529,13.94117647,1,0.9412,0
2,2,1,2,2,1,1,2,2,0,0,0,0.75,0,1,1,0
2,2,1,0,2,1,0,2,2,0,0,0,0.75,0,1,1,0
4,4,1,2,4,6,1,4,2,0,0,0,0.75,0,1,1,0
