sloc,wmc,dit,cbo,rfc,lcom,ca,npm,lcom3,dam,moa,mfa,cam,amc,max_cc,avg_cc,bug
14,3,1,0,5,1,0,2,0.5,0,0,0,0.5,3.333333333,1,0.3333,1
8696,66,1,27,209,1255,4,8,0.769230769,0.962962963,9,0,0.154871795,130.3484848,25,1.697,1
1120,25,3,13,67,34,3,14,0.638888889,0.833333333,3,0.684931507,0.205,43.56,11,2.28,1
1,1,1,0,1,0,0,1,2,0,0,0,1,0,1,1,1
1120,25,2,14,68,34,5,14,0.638888889,0.833333333,3,0.656716418,0.205,43.56,11,2.28,1
8,8,1,0,8,28,0,8,2,0,0,0,0.46875,0,1,1,1
16,16,1,0,16,120,0,16,2,0,0,0,0.645833333,0,1,1,1
1,1,1,0,1,0,0,1,2,0,0,0,1,0,1,1,1
8,8,1,0,8,28,0,8,2,0,0,0,0.666666667,0,1,1,1
13,10,1,0,10,45,0,10,1.111111111,0,0,0,0.4,0,1,1,1
24,1,4,0,2,0,0,1,2,0,0,1,1,7,0,0,1
3,3,1,0,3,3,0,3,2,0,0,0,0.666666667,0,1,1,1
2,2,1,0,2,1,0,2,2,0,0,0,0.75,0,1,1,1
592,10,2,8,43,25,1,5,2,0,0,0.571428571,0.328571429,58.2,13,2.8,1
62,6,2,7,8,0,6,6,0.981818182,0,1,0.642857143,0.375,7.5,1,0.8333,1
2,2,1,0,2,1,0,2,2,0,0,0,1,0,1,1,1
3,3,1,0,3,3,0,3,2,0,0,0,0.777777778,0,1,1,1
0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1
5,5,1,0,5,10,0,5,2,0,0,0,0.6,0,1,1,1
2564,41,1,4,85,0,1,26,0.796875,0,7,0,0.222222222,61.14634146,11,3.0244,1
0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1
1444,13,1,13,52,30,1,7,0.757575758,1,7,0,0.307692308,108.3846154,3,1.0769,1
6176,86,1,46,255,1993,8,51,0.943103448,0.965517241,38,0,0.101328904,69.46511628,17,1.5581,1
17,17,1,0,17,136,0,17,2,0,0,0,0.455882353,0,1,1,1
7,7,1,0,7,21,0,7,2,0,0,0,1,0,1,1,1
10,1,4,0,2,0,0,1,2,0,0,1,1,7,0,0,1
37,25,1,0,25,300,0,25,1.041666667,0,0,0,0.33,0,1,1,1
3,3,1,0,3,3,0,3,2,0,0,0,1,0,1,1,1
1,1,1,0,1,0,0,1,2,0,0,0,1,0,1,1,1
17,1,1,0,1,0,0,1,2,0,0,0,1,0,1,1,1
2,2,1,0,2,1,0,2,2,0,0,0,1,0,1,1,1
333,14,3,10,41,17,3,11,0.717948718,0.666666667,1,0.806451613,0.480769231,22.57142857,6,1.5714,1
6,6,1,0,6,15,0,6,2,0,0,0,1,0,1,1,1
0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1
13,13,1,0,13,78,0,13,2,0,0,0,0.538461538,0,1,1,1
1344,62,4,53,161,1649,48,49,0.926229508,0.916666667,2,0.580882353,0.155107188,20.48387097,23,1.9516,1
3,3,1,0,3,3,0,3,2,0,0,0,0.666666667,0,1,1,1
1123,66,1,25,106,1829,21,36,0.967521368,0.833333333,1,0,0.116550117,15.74242424,31,2.2727,1
0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1
