sloc,wmc,dit,cbo,rfc,lcom,ca,npm,lcom3,dam,moa,mfa,cam,amc,max_cc,avg_cc,bug
1512,49,2,24,126,926,18,31,0.883333333,0.7,1,0.441558442,0.163461538,29.44897959,12,1.9796,1
2046,37,1,51,146,654,46,33,0.941358025,0.777777778,0,0,0.283333333,54.05405405,29,2.8108,1
2236,38,4,31,169,453,3,22,0.869565217,1,2,0.684210526,0.144144144,57.23684211,5,1.2632,1
2412,85,3,35,227,2766,7,78,0.944444444,0.96969697,10,0.308333333,0.136904762,26.98823529,13,1.6706,1
2015,100,1,202,247,4576,193,87,0.979500891,0.588235294,4,0,0.090869565,18.81,7,1.4,1
1137,31,3,20,97,307,3,24,0.884126984,1,2,0.552238806,0.209677419,35,18,1.871,1
817,28,3,26,89,246,17,16,0.771604938,1,0,0.578125,0.241071429,27.96428571,16,2.4286,1
487,35,1,12,79,333,2,31,0.751633987,1,6,0,0.167857143,12.65714286,7,1.7143,1
458,19,5,14,45,25,4,16,0.488888889,0.8,0,0.85046729,0.298245614,22.57894737,4,1.8421,1
1585,33,1,29,100,420,19,22,0.902777778,0.333333333,0,0,0.28125,46.21212121,17,2.1818,1
559,16,3,3,41,84,1,16,0.674074074,1,2,0.580645161,0.25,33.375,1,0.8125,1
949,30,4,19,93,317,1,23,0.912972085,1,5,0.728971963,0.238095238,29.93333333,3,1.1,1
1000,48,3,22,151,498,0,38,0.860883797,1,4,0.44047619,0.122222222,19.5625,2,1.125,1
698,20,3,11,71,124,7,15,0.782894737,0.625,0,0.625,0.3,33.5,6,2,1
819,20,3,14,69,130,1,16,0.846889952,1,4,0.660714286,0.25,39.4,25,3.05,1
1004,30,1,34,111,363,14,22,0.845735027,0.789473684,6,0,0.108374384,31.83333333,11,1.9333,1
463,15,3,8,49,33,1,9,0.428571429,1,1,0.725490196,0.25,29.8,7,1.9333,1
661,18,5,21,71,43,5,17,0.727272727,1,5,0.690909091,0.177777778,35.11111111,17,3,1
1007,23,5,15,99,165,2,10,0.814935065,1,6,0.850340136,0.158385093,42.17391304,5,1.3913,1
890,41,4,28,98,0,0,38,0.855555556,1,0,0.661016949,0.080593849,20.48780488,16,1.6341,1
362,11,1,17,26,31,16,7,0.892307692,0.615384615,1,0,0.3,30.72727273,5,2.1818,1
918,75,4,27,121,2541,11,68,0.96476834,1,6,0.513157895,0.205714286,10.86666667,8,1.4667,1
522,21,1,13,52,90,2,15,0.8375,1,1,0,0.226190476,23.0952381,14,1.7619,1
677,22,3,12,68,133,7,16,0.571428571,1,0,0.588235294,0.266233766,29.59090909,9,2.9545,1
1066,24,3,17,118,72,2,17,0.851449275,0.916666667,1,0.616666667,0.185185185,42.91666667,6,1.7083,1
224,12,3,11,38,2,2,8,0.409090909,1,0,0.731707317,0.197916667,17.5,4,1.8333,1
895,20,4,13,97,116,1,16,0.868421053,1,0,0.7625,0.19,42.85,1,0.95,1
1739,53,1,37,119,1112,28,28,0.842657343,1,2,0,0.244505495,31.39622642,23,2.8113,1
918,50,3,55,123,919,25,47,0.78425656,1,1,0.384615385,0.064444444,17.22,6,1.88,1
585,8,3,15,77,6,1,5,0.825396825,1,1,0.840909091,0.35,71,10,3.875,1
468,17,3,19,67,112,6,14,0.770833333,1,1,0.652173913,0.183006536,26.17647059,16,2.7059,1
543,10,3,14,61,19,1,8,0.80952381,1,0,0.804347826,0.266666667,52.6,5,1.4,1
615,31,2,8,77,317,5,22,0.858333333,0.916666667,0,0.469387755,0.14,18.4516129,5,1.5161,1
518,10,3,7,57,19,0,9,0.833333333,0.875,0,0.804347826,0.34,50,2,1,1
125,4,4,8,26,0,0,3,0.333333333,1,1,0.944444444,0.4,30,5,1.75,1
437,15,3,3,37,41,1,14,0.696428571,0.75,1,0.454545455,0.311111111,27.33333333,1,0.8,1
616,15,1,8,71,55,4,9,0.793650794,1,0,0,0.219047619,39.46666667,3,0.8667,1
962,20,4,11,91,108,1,15,0.776315789,1,0,0.804123711,0.2125,46.3,3,1.1,1
502,15,3,16,78,69,0,10,0.826530612,1,0,0.725490196,0.233333333,32,6,1.4,1
441,23,1,32,57,147,28,19,0.805194805,1,1,0,0.313043478,17.86956522,8,1.8696,1
