sloc,wmc,dit,cbo,rfc,lcom,ca,npm,lcom3,dam,moa,mfa,cam,amc,max_cc,avg_cc,bug
514,23,3,18,69,163,4,14,0.846153846,1,2,0.637931034,0.198863636,20.7826087,3,1.0435,1
502,13,3,10,78,8,1,9,0.75,0.714285714,1,0.755102041,0.384615385,37.07692308,8,2,1
493,6,4,8,34,0,0,6,0.6,1,0,0.939759036,0.555555556,80.5,1,0.8333,1
48,4,3,5,12,0,0,4,0.333333333,1,0,0.925,0.75,10.75,1,0.75,1
720,20,3,16,74,92,1,14,0.824561404,1,2,0.660714286,0.225,34.25,13,1.95,1
730,15,4,18,55,37,2,9,0.728571429,1,4,0.846153846,0.193333333,47,12,2.4667,1
1156,26,3,15,108,233,1,22,0.902608696,1,2,0.596774194,0.16025641,42.57692308,7,1.2692,1
404,14,3,7,33,65,0,14,0.91025641,1,1,0.74,0.595238095,27,2,1,1
659,21,1,27,78,158,11,15,0.735714286,0.928571429,5,0,0.145,29.71428571,7,1.6667,1
279,14,1,9,34,47,4,12,0.824175824,1,0,0,0.307692308,18.42857143,6,1.8571,1
1,1,1,9,1,0,8,1,2,0,0,0,1,0,1,1,1
28,2,3,3,8,1,0,2,2,0,0,0.967741935,0.75,13,2,1,1
34,4,1,3,7,2,1,4,0.666666667,1,0,0,0.75,7,1,0.75,1
33,2,3,3,8,1,1,2,2,0,0,0.96969697,1,15.5,1,0.5,1
152,3,2,8,22,3,1,2,1,0,0,0.866666667,0.5,48.66666667,1,0.6667,1
748,10,3,7,60,41,0,3,0.9,0.6,0,0.804347826,0.285714286,72.8,7,2.1,1
677,20,4,7,71,102,2,14,0.821052632,1,2,0.804123711,0.3,32.35,5,1.25,1
23,2,3,3,7,1,1,2,2,0,0,0.96969697,1,10.5,1,0.5,1
96,3,2,7,19,3,1,2,1,0,0,0.866666667,0.5,30.66666667,1,0.6667,1
275,16,5,13,55,26,0,14,0.577777778,1,1,0.87704918,0.390625,16,5,1.375,1
23,2,3,3,7,1,1,2,2,0,0,0.96969697,1,10.5,1,0.5,1
201,8,3,9,32,6,0,6,0.685714286,1,0,0.860465116,0.30952381,23.5,6,1.5,1
298,9,1,7,34,0,0,8,0.75,0.25,0,0,0.592592593,31.66666667,5,2.7778,1
398,15,3,15,54,59,0,15,0.880952381,1,1,0.725490196,0.373333333,24.73333333,3,1.3333,1
