sloc,wmc,dit,cbo,rfc,lcom,ca,npm,lcom3,dam,moa,mfa,cam,amc,max_cc,avg_cc,bug
1740,34,4,25,138,421,3,17,0.863636364,1,0,0.709090909,0.142045455,49.64705882,4,1.1471,1
2199,81,3,35,213,2518,7,74,0.94,0.966666667,10,0.318965517,0.1375,25.77777778,13,1.6543,1
669,21,3,8,73,74,0,17,0.886363636,0.727272727,2,0.649122807,0.232142857,30.33333333,3,1.0476,1
166,9,6,9,34,28,0,6,0.8125,1,0,0.950617284,0.4,17.22222222,2,1,1
109,4,2,4,15,0,1,4,0.333333333,1,0,0.75,0.5,25.75,1,0.75,1
1238,18,4,12,82,83,1,11,0.960151803,1,1,0.821052632,0.181818182,66.05555556,8,1.8333,1
334,9,3,4,41,14,0,8,0.791666667,1,0,0.822222222,0.355555556,35.44444444,11,2,1
231,6,3,7,24,9,4,5,0.8,0.5,0,0.880952381,0.266666667,37.16666667,1,0.8333,1
899,19,1,23,92,81,8,4,0.712560386,1,9,0,0.23015873,45.10526316,30,4.2632,1
150,7,6,9,32,13,0,4,0.75,1,0,0.9625,0.4,20.14285714,2,1,1
141,9,2,5,20,0,3,9,0.5,1,0,0.6,0.416666667,14.22222222,1,0.6667,1
668,23,3,14,73,151,1,23,0.921717172,0.777777778,2,0.627118644,0.207729469,27.26086957,26,2.3913,1
671,11,4,17,83,11,0,9,0.916666667,0.25,2,0.886363636,0.25,58.90909091,2,1,1
673,31,3,20,103,209,0,25,0.82,1,2,0.552238806,0.161290323,20.38709677,2,1.0323,1
607,27,3,19,80,249,4,18,0.869230769,1,2,0.587301587,0.166666667,20.92592593,3,1.1481,1
881,26,4,18,89,219,1,18,0.896842105,1,4,0.757281553,0.221153846,32.15384615,3,1.1538,1
168,11,5,13,30,5,4,9,0.65,1,0,0.91,0.327272727,13.90909091,3,1.2727,1
849,19,3,16,117,35,1,11,0.823232323,0.909090909,1,0.672727273,0.305263158,43.10526316,12,2.2105,1
778,18,4,13,90,87,1,14,0.849264706,1,0,0.782051282,0.188888889,41.33333333,1,0.9444,1
719,21,3,10,82,184,1,10,0.683333333,1,2,0.6,0.226190476,33.0952381,4,1.9048,1
1720,19,1,12,103,133,1,3,0.81372549,0.882352941,0,0,0.141414141,88.63157895,11,2.5263,1
106,5,2,1,20,0,1,4,0.75,0.333333333,0,0.921568627,0.466666667,19.6,2,1,1
111,13,1,9,20,46,7,8,0.666666667,1,0,0,0.615384615,7.230769231,1,0.7692,1
329,10,1,10,47,11,1,10,0.75,1,3,0,0.2125,31.1,6,1.5,1
1348,29,1,28,120,396,25,25,0.928571429,0.8,0,0,0.278571429,45.31034483,29,2.6207,1
855,40,3,17,99,664,2,31,0.918192918,0.952380952,2,0.486842105,0.194444444,19.85,8,1.6,1
614,15,1,12,69,39,0,12,0.932539683,1,1,0,0.342857143,38.73333333,10,2.7333,1
708,24,1,31,85,218,12,18,0.776811594,0.933333333,6,0,0.138339921,27.875,7,1.75,1
20,2,5,1,7,0,1,2,0,1,0,0.928571429,0.75,8.5,1,0.5,1
457,9,3,11,53,16,1,7,0.75,1,0,0.822222222,0.271604938,49.22222222,5,1.3333,1
837,22,4,9,92,129,2,16,0.84981685,1,3,0.787878788,0.309090909,36.45454545,5,1.2273,1
88,6,3,8,19,0,0,6,0.533333333,1,0,0.880952381,0.833333333,13.16666667,1,0.8333,1
277,8,4,7,37,4,0,7,0.714285714,1,0,0.917647059,0.46875,32.875,5,1.375,0
200,4,3,8,39,0,0,4,0.333333333,1,0,0.925,0.5,48.5,1,0.75,0
504,15,3,16,77,69,0,10,0.826530612,1,0,0.725490196,0.233333333,32.13333333,6,1.4,0
437,15,3,3,37,41,1,14,0.696428571,0.75,1,0.454545455,0.311111111,27.33333333,1,0.8,0
1,1,1,5,1,0,4,1,2,0,0,0,1,0,1,1,0
460,18,3,10,56,119,0,15,0.882352941,1,0,0.685185185,0.377777778,23.83333333,13,2,0
23,2,3,3,7,1,1,2,2,0,0,0.96969697,1,10.5,1,0.5,0
4,4,1,5,4,6,4,4,2,0,0,0,0.5,0,1,1,0
757,16,4,19,56,48,2,10,0.745454545,1,4,0.836956522,0.19375,45.625,14,2.5,0
144,7,3,7,21,0,0,7,0.625,1,0,0.860465116,0.342857143,19,5,1.4286,0
5,5,1,11,5,10,11,5,2,0,0,0,0.533333333,0,1,1,0
146,3,3,6,21,0,1,3,0,1,0,0.948717949,0.666666667,47.33333333,1,0.6667,0
1,1,1,9,1,0,8,1,2,0,0,0,1,0,1,1,0
107,7,5,5,17,0,1,5,0.777777778,1,0,0.848484848,0.476190476,13.85714286,5,1.2857,0
47,3,1,7,9,0,5,3,0,1,0,0,0.666666667,14.33333333,1,0.6667,0
511,6,4,10,33,0,0,6,0.6,1,0,0.939759036,0.555555556,83.5,1,0.8333,0
246,10,4,16,36,3,4,10,0.583333333,1,2,0.795454545,0.266666667,23.2,7,2.3,0
812,20,3,14,67,130,1,16,0.846889952,1,4,0.660714286,0.25,39.05,25,3.05,0
1,1,1,15,1,0,14,1,2,0,0,0,1,0,1,1,0
1047,28,3,44,96,286,32,22,0.592592593,0.5,1,0.545454545,0.126984127,36.32142857,15,2.5357,0
164,8,5,6,26,0,1,5,0.571428571,1,0,0.823529412,0.375,19.125,4,1.125,0
46,4,3,6,16,0,0,4,0.333333333,1,0,0.925,0.625,10.25,1,0.75,0
43,6,1,1,8,0,0,6,0,1,1,0,0.666666667,6,1,0.8333,0
147,3,2,9,26,3,1,2,2,0,0,0.92,1,48,10,3.6667,0
198,8,5,9,23,0,4,8,0.761904762,0.5,0,0.844444444,0.35,23,6,2.25,0
124,3,4,4,20,3,0,1,1.5,1,0,0.960784314,1,40,8,3,0
3,3,1,3,3,3,2,3,2,0,0,0,0.666666667,0,1,1,0
7,2,3,0,3,1,0,2,2,0,0,0.909090909,0.75,2.5,1,0.5,0
196,3,1,3,17,0,2,3,0.25,1,0,0,0.666666667,63,2,1,0
452,15,3,10,47,73,2,12,0.865079365,1,1,0.725490196,0.225,28.53333333,12,1.8,0
1,1,1,8,1,0,6,1,2,0,0,0,1,0,1,1,0
163,3,4,5,24,3,0,1,1.5,1,0,0.960784314,1,53,11,4,0
476,13,1,15,66,78,10,12,1.083333333,0,0,0,0.207692308,35.46153846,2,1,0
91,4,1,6,21,6,2,2,2,0,0,0,0.75,21.75,4,1.5,0
401,27,1,10,60,145,1,26,0.648351648,1,4,0,0.314814815,13.59259259,6,1.5185,0
285,7,5,5,19,1,1,5,0.523809524,1,0,0.848484848,0.476190476,38.71428571,4,1.1429,0
1,1,1,2,1,0,1,1,2,0,0,0,1,0,1,1,0
250,5,2,5,37,4,0,2,0.5,1,0,0.8,0.5,48.8,11,2.8,0
581,12,3,11,64,0,0,9,0.618181818,1,0,0.770833333,0.238095238,47,20,3.4167,0
97,11,2,12,15,13,9,11,0.75,1,3,0.2,0.220779221,7.272727273,1,0.7273,0
799,21,5,15,83,142,2,8,0.78,1,5,0.862068966,0.186507937,36.57142857,9,1.5238,0
715,21,4,11,56,24,0,19,0.7875,1,0,0.795918367,0.285714286,32.66666667,16,2.1905,0
104,3,4,8,22,0,0,2,0,1,1,0.962264151,0.5,33.33333333,5,2,0
216,6,3,9,32,0,0,6,0.6,1,2,0.880952381,0.333333333,34.5,1,0.8333,0
376,20,1,4,42,130,0,18,0.736842105,1,1,0,0.284210526,17.45,3,1.15,0
70,4,3,4,15,0,0,4,0.833333333,0.5,0,0.909090909,0.583333333,16,3,1.5,0
167,8,5,6,26,0,1,5,0.571428571,1,0,0.823529412,0.375,19.5,4,1.125,0
302,36,3,35,84,0,11,35,0.485714286,1,1,0.513888889,0.0875,7.333333333,6,1.1944,0
919,27,3,18,87,217,1,20,0.870445344,1,2,0.587301587,0.212962963,32.33333333,13,1.7037,0
30,5,1,1,6,0,1,5,0.5,1,0,0,0.7,4.6,1,0.8,0
