sloc,wmc,dit,cbo,rfc,lcom,ca,npm,lcom3,dam,moa,mfa,cam,amc,max_cc,avg_cc,bug
3579,52,1,19,189,1208,10,22,0.901960784,1,1,0,0.127966976,67.65384615,10,1.4038,1
3752,91,1,35,266,3549,12,45,0.870634921,1,2,0,0.118981481,40.07692308,8,1.1648,1
47,6,1,7,10,0,7,4,0,1,0,0,0.333333333,6.666666667,3,1.1667,1
16,16,1,7,16,120,4,16,2,0,0,0,0.192708333,0,1,1,1
209,10,1,2,30,11,2,4,0.73015873,1,0,0,0.361111111,19.2,1,0.8,1
345,14,1,4,41,33,2,11,0.576923077,1,1,0,0.428571429,23.5,2,1,1
257,20,3,4,28,70,1,20,0.5,1,2,0.794117647,0.47,11.65,2,0.8,1
15,2,1,3,3,1,3,1,1,0,2,0,1,5.5,1,0.5,1
110,8,1,9,24,0,8,8,0.142857143,1,1,0,0.325,12.5,4,1.25,1
837,16,1,8,74,74,0,15,0.866666667,1,0,0,0.258928571,51.0625,28,2.9375,1
2106,21,1,11,123,156,1,16,0.932142857,1,2,0,0.211111111,98.61904762,35,2.6667,0
46,5,1,1,10,0,1,5,0,1,0,0,0.533333333,8,3,1.2,0
0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
3,3,1,2,3,3,2,3,2,0,0,0,1,0,1,1,0
1,1,1,5,1,0,5,1,2,0,0,0,1,0,1,1,0
6,6,1,2,6,15,1,6,2,0,0,0,1,0,1,1,0
28,4,1,2,9,0,1,4,0,1,0,0,0.625,5.75,1,0.75,0
324,6,1,3,32,13,0,4,1.114285714,1,0,0,0.4,51.83333333,1,0.6667,0
79,3,3,3,13,3,1,2,2,0,0,0.923076923,0.555555556,25.33333333,1,0.6667,0
22,3,1,1,6,0,1,2,0,1,0,0,0.666666667,6,2,1,0
30,2,1,3,3,0,3,2,0.333333333,0,0,0,0.75,12.5,1,0.5,0
193,4,1,4,28,0,1,4,0.444444444,1,0,0,0.5,46.5,1,0.75,0
12,1,1,3,2,0,3,1,2,0,0,0,1,9,0,0,0
244,7,1,7,32,9,0,7,0.611111111,1,0,0,0.469387755,33.42857143,1,0.7143,0
4,4,1,1,4,6,1,4,2,0,0,0,1,0,1,1,0
40,3,1,3,4,3,3,2,1,0,6,0,0.75,10.33333333,1,0.6667,0
352,12,2,4,45,64,0,4,0.909090909,1,0,0.825396825,0.296296296,28.25,6,1.5,0
3,3,1,5,3,3,5,3,2,0,0,0,0.5,0,1,1,0
0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0
21,3,3,1,4,0,1,3,0.5,1,0,0.894736842,0.555555556,5.333333333,1,0.6667,0
65,9,1,4,13,20,1,8,0.791666667,1,2,0,0.277777778,5.888888889,2,1,0
1,1,1,3,1,0,2,1,2,0,0,0,1,0,1,1,0
18,3,3,11,6,3,11,3,2,0,0,1,0.777777778,5,0,0,0
21,3,3,1,4,0,1,3,0.5,1,0,0.894736842,0.666666667,5.333333333,1,0.6667,0
144,14,1,11,16,63,11,13,0.435897436,1,0,0,0.367346939,8.857142857,3,0.6429,0
170,14,1,2,28,79,2,13,0.807692308,1,0,0,0.285714286,10.85714286,1,0.8571,0
236,6,1,2,33,15,1,4,2,0,0,0,0.30952381,38.33333333,1,0.8333,0
479,20,2,4,67,182,0,4,0.921052632,1,0,0.742857143,0.23245614,22.85,3,1.3,0
15,15,1,9,15,105,6,15,2,0,0,0,0.3,0,1,1,0
301,15,2,2,37,105,0,5,2,0,0,0.787878788,0.266666667,19.06666667,2,1,0
85,4,1,4,16,4,4,3,0.666666667,1,0,0,0.333333333,19.75,2,0.75,0
1,1,1,3,1,0,3,1,2,0,0,0,1,0,1,1,0
190,6,2,2,27,13,0,3,0.8,1,0,0.912280702,0.404761905,30.5,4,1.3333,0
189,5,1,0,25,8,0,4,0.75,1,0,0,0.4375,36.6,1,0.6,0
20,4,1,3,5,0,3,4,0,1,0,0,0.75,3.75,1,0.75,0
230,10,2,2,33,45,0,3,2,0,0,0.852459016,0.263636364,22,3,1.2,0
116,10,1,4,16,17,4,10,0.527777778,1,0,0,0.333333333,10.2,5,1.1,0
28,2,1,0,6,0,0,2,0,1,0,0,0.75,12,1,0.5,0
3,3,1,2,3,3,2,3,2,0,0,0,0.666666667,0,1,1,0
114,9,1,4,17,10,4,9,0.458333333,1,0,0,0.314814815,11.33333333,4,1.1111,0
18,3,4,3,6,3,2,3,2,0,0,1,0.777777778,5,0,0,0
