sloc,wmc,dit,cbo,rfc,lcom,ca,npm,lcom3,dam,moa,mfa,cam,amc,max_cc,avg_cc,bug
3398,130,2,117,391,7393,66,122,0.942357384,0.743589744,16,0.092198582,0.053123575,24.83846154,4,1.3231,1
1704,33,2,23,149,280,4,19,0.890625,1,5,0.295454545,0.140151515,50.03030303,20,2.8182,1
2909,71,2,23,181,1581,4,43,0.878881988,0.739130435,4,0.557692308,0.151020408,39.64788732,12,1.662,1
2363,59,1,31,173,1695,17,54,1.001915709,0.333333333,0,0,0.114224138,38.59322034,49,4.4915,1
1703,34,3,14,143,369,5,24,0.903263403,0.576923077,0,0.384615385,0.142857143,48.32352941,17,2.0882,1
2480,28,3,12,104,222,1,17,0.855967078,0.888888889,5,0.866666667,0.196296296,87.25,3,1.1429,1
368,6,1,17,51,15,0,3,1.2,1,0,0,0.5,60.16666667,1,0.8333,1
1105,43,2,12,140,573,1,41,0.755102041,0.785714286,2,0.236363636,0.153100775,24.37209302,2,1.0465,1
1079,21,3,61,108,68,4,20,0.765,1,4,0.78021978,0.210884354,49.9047619,12,3.1429,1
1928,55,2,65,186,1287,27,44,0.948888889,0.92,6,0.5,0.101604278,33.6,9,2.1273,1
183,6,3,18,40,3,1,5,0.4,1,1,0.918032787,0.305555556,29.33333333,5,1.6667,1
683,44,3,8,95,716,3,40,0.930232558,1,0,0.730263158,0.15034965,14.5,1,0.9318,1
2049,71,6,62,215,2365,16,63,0.958128079,1,5,0.748148148,0.151428571,27.45070423,10,2,1
1315,70,2,46,152,2107,25,33,0.93812709,0.730769231,5,0.2,0.108695652,17.41428571,7,1.3,1
1307,85,2,94,127,3140,83,74,0.912698413,0.75,3,0.564766839,0.092041522,14.23529412,9,1.5529,1
656,32,4,17,84,354,6,28,0.88172043,1,2,0.86695279,0.180555556,19.21875,10,1.8438,1
287,8,1,15,31,28,13,6,2,0,0,0,0.5,34.875,7,3.5,1
460,30,1,4,64,223,2,28,0.634482759,0.6,0,0,0.2,14.16666667,5,1.0667,1
485,22,3,25,73,121,10,21,0.852380952,1,4,0.740740741,0.140495868,20.59090909,8,2.0455,1
161,9,5,9,31,36,2,6,2,0,0,0.963800905,0.314814815,16.88888889,16,3,1
1077,78,2,173,145,2203,156,76,0.93452381,0.791666667,13,0.2,0.06993007,12.5,5,1.2949,1
198,10,4,16,31,15,4,10,0.666666667,1,1,0.960176991,0.25,18.5,1,0.9,1
149,5,1,6,27,10,2,5,2,0,0,0,0.3,28.8,1,0.8,1
1436,18,3,59,109,93,2,13,0.847058824,0.8,4,0.767123288,0.232323232,78.22222222,9,3.0556,1
390,13,4,15,51,30,2,9,0.583333333,1,2,0.943925234,0.230769231,28.84615385,8,1.6923,1
1136,74,3,47,119,2539,37,70,0.966051221,0.913043478,4,0.728624535,0.073443008,14.04054054,16,1.8378,1
161,25,3,6,49,0,4,25,0.520833333,0.5,1,0.890909091,0.253333333,5.36,2,1,1
201,6,3,21,39,0,0,5,0.4,1,2,0.918032787,0.361111111,32.16666667,3,1.6667,1
1178,45,2,60,112,932,23,15,0.568181818,0.6,1,0.328125,0.175925926,25.06666667,12,1.2222,1
226,6,5,26,27,15,1,4,2,0,0,0.97706422,0.533333333,36.66666667,6,1.6667,1
152,3,4,18,31,1,1,3,2,0,0,0.974358974,0.5,49.66666667,8,3,1
341,22,1,2,49,221,1,20,0.964285714,1,1,0,0.143939394,14.31818182,2,1,1
107,5,1,5,17,8,4,5,0.75,0,0,0,0.6,20.2,12,3,1
402,11,2,3,38,49,0,10,0.6,1,1,0.181818182,0.275,35.36363636,6,2.5455,1
39,5,3,5,12,10,2,5,2,0,0,0.98,0.7,6.8,1,0.8,1
145,2,1,1,23,1,1,2,2,0,0,0,0.5,71.5,8,4,1
50,3,3,10,12,3,1,3,2,0,0,0.95,0.5,15.66666667,1,0.6667,1
164,8,3,11,33,8,1,8,0.428571429,1,1,0.965517241,0.3,19.375,16,2.75,1
244,5,3,14,45,4,0,4,0.5,1,1,0.9375,0.36,47.6,11,2.8,1
251,22,2,6,42,143,4,19,0.714285714,1,1,0.820754717,0.217171717,10.27272727,3,1.0455,1
54,5,4,9,13,10,3,5,2,0,0,0.981900452,0.6,9.8,3,1.2,1
80,6,4,18,21,15,7,6,1,0,0,0.981900452,0.375,12.16666667,1,0.6667,1
1969,43,1,14,93,783,4,1,0.962585034,0.166666667,2,0,0.328042328,43.81395349,19,1.5349,1
419,8,1,7,51,14,3,4,0.80952381,0.333333333,1,0,0.619047619,50.25,6,1.375,1
119,7,3,9,16,0,4,6,0.166666667,1,1,0.97029703,0.428571429,15.85714286,2,1,1
943,22,1,18,74,121,3,9,0.680272109,0.857142857,4,0,0.180952381,41.54545455,19,3.0455,1
399,16,1,7,34,10,4,7,0.586666667,1,2,0,0.214814815,23.3125,1,0.75,1
732,28,1,53,49,268,49,28,0.562962963,0.8,0,0,0.285714286,24.96428571,9,1.4286,1
97,8,4,10,24,16,6,8,0.571428571,0,1,0.966507177,0.3,11,3,1.125,1
285,10,5,20,49,39,4,8,1.022222222,0,1,0.963709677,0.333333333,27,5,1.7,1
303,11,1,7,25,3,2,8,0.733333333,0.777777778,3,0,0.328571429,24.90909091,5,1.2727,1
474,18,3,24,81,79,5,17,0.735294118,0.5,1,0.920187793,0.136752137,25.11111111,4,1.2778,1
1528,45,1,3,83,990,0,37,1.022727273,0,0,0,0.172222222,32.75555556,10,1.6,1
168,11,3,21,33,15,2,10,0.825,0.5,2,0.951456311,0.191919192,13.90909091,3,1.0909,1
2311,93,1,17,137,4056,5,67,0.922302738,0.777777778,14,0,0.173913043,23.55913978,14,2.4624,1
186,5,6,13,36,10,1,4,2,0,0,0.941176471,0.4,36.2,1,0.8,1
565,8,2,15,54,18,0,6,0.904761905,0.866666667,0,0.5,0.328571429,67.75,2,1,1
3321,58,1,13,94,0,4,5,0.679425837,0.454545455,2,0,0.163793103,56.06896552,6,1.4828,1
27,2,4,6,9,1,1,1,2,0,0,0.995260664,0.625,12.5,1,0.5,1
470,16,1,52,31,0,52,12,1.024836601,0.049019608,0,0,0.411111111,22,3,0.6875,1
335,19,3,29,61,99,14,18,0.907407407,1,3,0.769230769,0.190789474,16,7,1.7368,1
787,16,4,30,69,10,5,13,0.566666667,1,0,0.829545455,0.232142857,47.9375,16,3.3125,1
556,35,3,15,75,323,9,35,0.205882353,1,0,0.859649123,0.234920635,14.85714286,13,1.9429,1
4275,5,3,10,16,8,10,3,1.24795082,0,0,0.926829268,0.333333333,805.2,2,0.8,1
560,16,5,22,54,46,4,13,0.6,1,2,0.899280576,0.2,33.875,9,2.4375,1
332,5,3,14,51,4,1,4,0.5,1,1,0.9375,0.36,65.2,14,3.4,1
207,13,3,22,30,16,12,12,0.791666667,0,0,0.76,0.205128205,14.61538462,3,1.3846,1
79,9,3,11,17,16,7,9,0.75,1,3,0.960784314,0.296296296,7.444444444,1,0.8889,1
571,9,5,23,82,20,2,9,0.6875,1,1,0.965811966,0.311111111,62.22222222,1,0.8889,1
401,9,2,6,25,0,1,8,0.517857143,1,2,0.619047619,0.361111111,42.77777778,6,2.8889,1
279,8,3,24,54,6,3,7,0.80952381,1,3,0.895522388,0.3,33.125,7,2.25,1
23,2,2,7,6,0,1,2,0,1,1,0.923076923,0.625,10,2,1,1
842,65,1,12,109,1852,3,46,0.965104167,0.933333333,4,0,0.13974359,11.49230769,9,1.4615,1
663,13,3,25,77,40,5,9,0.783333333,1,1,0.823529412,0.207692308,49.61538462,18,4.5385,1
8,3,5,3,4,3,1,3,2,0,0,0.990697674,0.666666667,1.666666667,1,0.6667,1
623,10,1,12,65,0,7,7,0.305555556,0.75,1,0,0.44,60.9,1,0.7,1
1450,61,1,10,71,714,6,60,0.629166667,0.875,0,0,0.219262295,22.63934426,9,2.2131,1
423,9,5,11,42,0,2,8,0.583333333,1,1,0.946969697,0.277777778,45.66666667,14,2.7778,1
475,4,1,9,28,2,2,2,0.333333333,0,1,0,0.583333333,117.25,1,0.75,1
551,8,5,16,67,28,1,6,2,0,0,0.888888889,0.475,67.875,1,0.875,1
17,2,4,5,7,1,0,2,2,0,0,0.979591837,0.75,7.5,1,0.5,1
2248,35,5,34,107,213,20,26,0.804812834,1,2,0.83919598,0.200980392,62.6,20,3.6286,1
782,29,5,2,74,300,1,21,0.879251701,0.857142857,1,0.94214876,0.344827586,25.24137931,10,1.5172,1
2034,7,1,8,109,21,0,2,2,0,0,0,0.2,289.5714286,138,20.4286,1
369,6,4,33,62,3,8,5,2,0,0,0.938271605,0.305555556,60.5,7,2.8333,1
41,3,1,6,6,3,0,3,2,0,0,0,0.444444444,12.66666667,6,2.3333,1
476,22,1,25,42,0,18,21,0.682539683,0.333333333,2,0,0.365079365,20.36363636,3,1,1
390,22,3,35,70,151,18,19,0.828571429,0.8,2,0.907407407,0.168181818,16.5,4,1.0909,1
234,3,3,0,4,1,0,2,0.5,1,0,0.974358974,1,76.66666667,1,0.3333,1
6,2,5,2,3,1,0,2,2,0,0,0.995833333,0.75,2,1,0.5,1
1872,3,4,1,4,1,0,2,1.428571429,0,0,0.976190476,1,618.3333333,1,0.3333,1
371,13,1,11,54,76,1,9,0.875,0.5,1,0,0.208333333,27.23076923,5,1.9231,1
81,4,7,7,13,6,0,3,2,0,0,0.96,0.5,19.25,1,0.75,1
1095,31,3,22,78,239,11,26,0.733333333,0.4,2,0.641975309,0.180107527,34.16129032,17,3.0645,1
110,8,4,18,21,8,9,4,2,0,0,0.872727273,0.5,12.75,2,1.125,1
87,4,1,2,6,0,2,4,0.416666667,1,0,0,1,19.75,2,1,1
260,13,1,13,35,58,10,13,0.666666667,0,0,0,0.307692308,18.92307692,11,2,1
648,107,1,2,117,5671,1,107,2,0,0,0,0.191069574,5.056074766,1,0.9907,1
1,1,1,5,1,0,3,1,2,0,0,0,1,0,1,1,1
424,5,3,19,16,8,19,3,1.223684211,0,0,0.926829268,0.416666667,80,3,1,1
257,3,1,10,46,3,0,3,2,0,0,0,0.466666667,84.66666667,1,0.6667,1
282,6,4,34,48,1,10,5,2,0,0,0.938271605,0.4,46,8,3.6667,1
125,11,2,10,29,53,7,11,0.8,1,0,0.714285714,0.327272727,10.27272727,4,1.4545,1
4,1,4,1,2,0,0,1,2,0,0,1,1,3,0,0,1
171,3,7,15,26,0,0,2,0,0.75,3,0.985185185,0.444444444,54.66666667,6,3,1
481,24,1,4,30,0,4,21,0.543478261,1,0,0,0.316666667,18.875,8,1.6667,1
2297,65,1,7,135,508,6,59,0.7375,0.85,12,0,0.1515625,34.03076923,18,1.8462,1
160,6,3,9,26,15,0,6,2,0,0,0.975124378,0.444444444,25.66666667,4,1.3333,1
168,13,1,2,27,0,1,13,0.694444444,0,1,0,0.4,11.69230769,6,1.6923,1
276,9,1,12,32,0,12,8,0.6875,1,0,0,0.555555556,29,5,2.1111,1
505,10,3,23,59,7,1,7,0.644444444,1,2,0.861538462,0.3,49,13,3.9,1
314,3,4,1,4,1,0,2,0.5,0,0,0.976190476,1,103.3333333,1,0.3333,1
487,3,4,1,4,1,0,2,0.5,0,0,0.976190476,1,161,1,0.3333,1
234,11,1,8,15,0,8,11,0.425,1,0,0,0.515151515,19.90909091,4,1.7273,1
183,8,2,6,25,0,1,8,0.485714286,1,2,0.65,0.34375,21.25,6,1.625,1
35,2,5,5,7,1,0,2,2,0,0,0.982142857,0.75,16.5,1,0.5,1
76,4,1,4,13,0,2,4,0.166666667,1,1,0,0.75,17.5,2,1,1
1,1,1,6,1,0,4,1,2,0,0,0,1,0,1,1,1
3,3,1,8,3,3,5,3,2,0,0,0,0.5,0,1,1,1
314,3,4,1,4,1,0,2,0.5,0,0,0.976190476,1,103.3333333,1,0.3333,1
352,13,4,16,49,40,2,13,0.638888889,0.666666667,3,0.946902655,0.188034188,25.84615385,2,1.1538,1
257,13,4,4,26,8,2,12,0.541666667,0.5,0,0.771428571,0.269230769,18.61538462,5,1.8462,1
54,4,3,6,5,0,6,2,1.095238095,0,0,0.944444444,0.666666667,10.75,1,0.25,1
4,1,4,1,2,0,0,1,2,0,0,1,1,3,0,0,1
75,7,6,12,15,1,7,5,0.333333333,1,1,0.962406015,0.342857143,9.571428571,2,1,1
6,3,3,0,4,3,0,3,2,0,0,0.95,0.833333333,1,1,0.6667,1
117,8,3,13,27,0,0,7,0.285714286,1,1,0.965517241,0.270833333,13.5,2,1,1
576,55,1,12,112,0,5,51,0.831481481,1,3,0,0.214141414,9.290909091,5,1.4182,1
85,5,1,7,10,10,7,5,2,0,0,0,0.2,16,5,3,1
437,10,1,6,41,0,3,7,0.333333333,0.666666667,1,0,0.475,42.4,1,0.8,1
109,2,1,7,24,1,3,2,2,0,0,0,0.5,53.5,1,0.5,1
830,18,1,0,20,3,0,10,0.329411765,1,0,0,0.685185185,44.83333333,8,3.1111,1
338,1,2,1,2,0,0,1,2,0,0,0,1,3,0,0,1
1122,26,1,14,86,315,9,23,0.884444444,0.888888889,6,0,0.22,41.80769231,40,5,1
198,39,1,1,56,469,1,39,0.578947368,0,0,0,0.256410256,4.051282051,1,0.9744,1
274,18,1,44,38,151,43,17,0.941176471,0,0,0,0.235294118,14.16666667,5,1.6667,1
100,8,5,11,15,14,1,7,0.839285714,1,0,0.958333333,0.476190476,10.5,1,0.75,1
280,15,3,20,48,101,16,10,0.821428571,1,2,0.933333333,0.348148148,17.53333333,1,0.9333,1
933,30,1,9,33,0,9,30,0.422413793,1,0,0,0.4,29.96666667,5,2.1667,1
1289,57,1,24,146,1224,19,50,0.895408163,0.828571429,3,0,0.115288221,21,16,1.7018,1
61,5,2,3,13,4,2,5,1,1,3,0.904761905,0.5,10,1,0.4,1
330,13,3,42,36,22,38,12,0.416666667,0,0,0.865853659,0.182692308,24.30769231,13,2.4615,1
6,1,3,4,2,0,2,1,2,0,0,1,1,5,0,0,1
5,1,4,2,2,0,2,0,2,0,0,1,1,4,0,0,1
426,3,4,1,4,1,0,2,0.5,0,0,0.976190476,1,140.6666667,1,0.3333,1
462,6,2,3,26,3,1,6,0.733333333,0,0,0.772727273,0.458333333,75,2,1,1
1171,5,3,10,16,8,10,3,1.243589744,0,0,0.926829268,0.333333333,217.6,2,0.8,1
595,3,4,1,4,1,0,2,0.5,0,0,0.976190476,1,197,1,0.3333,1
36,2,5,5,7,1,0,2,2,0,0,0.98245614,0.75,17,1,0.5,1
44,2,4,8,11,1,0,2,2,0,0,0.979591837,0.75,21,1,0.5,1
10,2,2,2,4,1,1,2,2,0,0,0.8,0.666666667,4,1,0.5,1
70,2,6,5,12,1,0,2,2,0,0,0.984615385,0.75,34,1,0.5,1
581,9,1,7,29,12,5,8,0.625,1,0,0,0.416666667,63.22222222,7,2.5556,1
57,2,5,8,8,1,1,2,2,0,0,0.995327103,0.625,27.5,1,0.5,1
94,4,4,14,23,6,9,3,2,0,0,0.985915493,0.55,22.5,1,0.75,1
451,20,1,4,53,70,1,16,0.795321637,0.888888889,0,0,0.214285714,21.1,3,1.25,1
156,7,4,12,18,0,3,6,0.166666667,0,1,0.931034483,0.367346939,21.14285714,2,1,1
26,1,1,1,2,0,1,1,2,0,0,0,1,3,0,0,1
160,13,1,9,16,0,9,12,0.361111111,1,0,0,0.41025641,11.07692308,2,1.2308,1
43,2,5,5,9,1,0,2,2,0,0,0.982142857,0.75,20.5,1,0.5,1
60,6,3,5,17,3,0,6,0.4,1,0,0.975124378,0.444444444,8.833333333,1,0.8333,1
61,2,4,15,13,1,0,2,2,0,0,0.989690722,0.6,29.5,1,0.5,1
16,1,1,0,2,0,0,1,2,0,1,0,1,12,0,0,1
206,9,1,9,34,0,1,8,0.458333333,1,1,0,0.416666667,21.55555556,2,0.8889,1
84,3,1,5,8,0,1,0,0.833333333,0,2,0,0.466666667,25,4,2,1
124,9,5,12,23,6,5,8,0.375,0,1,0.875,0.355555556,12.66666667,6,1.7778,1
59,5,3,8,12,8,1,5,0.5,1,0,0.904761905,0.4,10.6,2,1,1
246,8,1,16,42,8,2,4,0.607142857,1,1,0,0.321428571,29.25,4,1.875,1
570,6,3,35,53,0,1,5,0.55,1,4,0.923076923,0.361111111,93.33333333,4,1.5,1
899,37,1,25,101,552,10,35,0.919871795,0.576923077,7,0,0.18018018,22.59459459,12,2.1081,1
28,2,5,4,10,1,0,2,2,0,0,0.982142857,0.75,13,1,0.5,1
25,2,4,5,5,0,3,2,0,0,0,0.987341772,0.666666667,11,2,1,1
21,2,5,6,6,1,0,2,2,0,0,0.98245614,0.75,9.5,1,0.5,1
2568,96,4,15,197,0,2,66,0.919838057,1,2,0.497354497,0.180871212,25.61458333,11,2.0938,1
44,5,1,7,13,4,5,3,0.75,0.5,1,0,0.25,7.4,1,0.6,1
22,5,2,6,7,4,1,5,0.5,1,0,0.555555556,0.325,3.2,1,0.8,1
901,20,1,15,22,8,15,13,0.552631579,1,0,0,0.875,43.55,8,2.95,1
55,3,1,1,4,0,1,3,0.642857143,0,0,0,0.666666667,15,0,0,1
2406,28,3,60,138,124,24,15,0.931372549,0.882352941,4,0.739583333,0.128205128,83.71428571,15,3.1786,1
665,52,4,37,84,1016,21,45,0.85130719,0.833333333,4,0.616,0.145104895,11.55769231,12,1.4231,1
163,14,1,21,21,59,19,12,0.807692308,1,0,0,0.404761905,10.21428571,5,1.4286,1
1009,121,1,13,151,5992,7,120,0.794444444,0,1,0,0.185185185,7.314049587,4,1.1818,1
12,2,5,4,5,1,0,2,2,0,0,0.982142857,0.75,5,1,0.5,1
212,9,2,12,20,0,4,8,0.125,1,1,0.789473684,0.197530864,22.44444444,7,2.4444,1
282,7,3,21,38,0,1,6,0.083333333,1,1,0.922077922,0.306122449,39,3,1.7143,1
740,49,3,43,100,1176,34,46,1,0,1,0.606837607,0.122222222,14.08163265,16,1.8571,1
97,3,1,10,15,3,6,2,1,1,0,0,0.5,31,5,1.6667,1
157,5,1,0,18,4,0,3,0.625,1,0,0,0.25,30,6,1.8,1
69,9,1,1,15,36,0,9,2,0,0,0,0.111111111,6.666666667,2,1,1
39,7,2,8,11,19,4,6,0.833333333,1,1,0.444444444,0.333333333,4.428571429,1,0.7143,1
4,4,1,69,4,6,69,4,2,0,0,0,0.583333333,0,1,1,1
198,5,3,7,23,8,3,2,0.875,0.5,1,0.904761905,0.44,38.2,2,1.2,1
203,0,1,6,0,0,5,0,2,0,0,0,0,0,0,0,1
189,7,1,5,33,15,1,4,0.833333333,0.5,0,0,0.233333333,25.71428571,2,0.8571,1
499,3,4,1,4,1,0,2,0.5,0,0,0.976190476,1,165,1,0.3333,1
123,4,3,17,26,0,0,3,0.333333333,1,1,0.949152542,0.4,29.5,2,1,1
217,8,1,2,12,0,2,8,0.523809524,0.833333333,0,0,0.583333333,25.375,4,1.875,1
183,6,1,4,17,0,3,6,0.7,0,0,0,0.722222222,28.5,7,1.8333,1
14,2,5,5,6,1,0,2,2,0,0,0.982142857,0.75,6,1,0.5,1
497,20,1,5,22,0,5,20,0.342105263,1,0,0,0.6,23.65,4,1.75,1
312,20,2,2,48,188,0,19,0.947368421,1,0,0.1,0.25,14.25,10,2.15,1
1248,3,3,1,4,1,1,2,0.5,1,0,0.974358974,1,414.6666667,1,0.3333,1
465,42,2,145,68,819,132,40,0.953929539,0.111111111,0,0.428571429,0.112244898,9.857142857,4,1.1667,1
15,2,4,5,5,1,0,2,2,0,0,0.979591837,0.75,6.5,1,0.5,1
253,5,4,8,37,6,0,3,0.65,0.4,0,0.941176471,0.4375,48.6,4,1.2,1
7,2,1,0,3,1,0,1,2,0,0,0,1,2.5,1,0.5,1
32,5,1,1,6,0,1,5,0.25,1,0,0,0.533333333,5.2,2,0.8,1
5,1,4,0,2,0,0,1,2,0,0,1,1,4,0,0,1
1903,4,4,1,11,4,0,2,1.285714286,0,0,0.953488372,0.5,471.25,2,0.75,1
1308,15,3,52,104,23,1,9,0.798319328,1,8,0.811594203,0.214285714,85.06666667,14,3.1333,1
1872,3,4,1,4,1,0,2,1.428571429,0,0,0.976190476,1,618.3333333,1,0.3333,1
987,50,5,57,121,1069,49,34,0.939909297,0.944444444,11,0.853658537,0.079130435,18.38,10,1.6,1
12,12,1,1,12,66,1,12,2,0,0,0,0.444444444,0,1,1,1
161,12,2,5,20,24,4,12,2,0,0,0.653846154,0.395833333,12.41666667,2,1,1
9,3,3,4,4,3,0,3,2,0,0,0.95,0.5,2,1,0.6667,1
530,7,3,9,43,1,0,6,0.7,0.4,0,0.571428571,0.349206349,74,8,2.1429,1
82,66,1,94,66,2145,91,66,1.015384615,0,0,0,0.277056277,0,1,1,1
121,4,4,10,25,6,1,4,2,0,0,0.985365854,0.625,29.25,1,0.75,1
1165,20,6,53,99,50,8,13,0.831578947,1,1,0.838983051,0.225,56.75,7,2.55,1
77,5,1,5,15,4,1,5,0.25,1,0,0,0.4,14.2,2,0.8,1
80,1,1,6,10,0,3,0,2,0,3,0,1,71,0,0,1
258,7,2,4,23,21,1,7,2,0,0,0.25,0.5,35.85714286,6,3.5714,1
569,17,1,4,54,50,0,16,0.65625,1,0,0,0.196078431,32.23529412,14,1.8824,1
199,7,1,9,25,0,2,7,0.5,0.5,1,0,0.357142857,27.14285714,1,0.8571,1
286,11,1,1,15,0,1,11,0.45,1,0,0,0.606060606,24.63636364,4,2.1818,1
518,5,3,21,32,2,2,4,1,1,1,0.9375,0.4,102,17,4.4,1
1600,34,1,12,127,211,0,28,0.656565657,1,3,0,0.196078431,45.79411765,7,1.6176,1
516,21,1,5,23,0,5,21,0.3375,1,0,0,0.5,23.38095238,4,1.7143,1
113,4,6,8,16,6,0,3,2,0,0,0.955223881,0.5,27.25,1,0.75,1
452,7,4,22,49,21,4,5,2,0,0,0.923076923,0.339285714,63.57142857,14,5.1429,1
469,33,1,3,73,0,1,33,0.75,0,2,0,0.158508159,13.03030303,6,1.303,1
42,2,5,5,9,1,0,2,2,0,0,0.982142857,0.75,20,1,0.5,1
23,2,4,6,8,1,0,2,2,0,0,0.979591837,0.75,10.5,1,0.5,1
114,11,3,9,20,29,6,11,0.825,1,0,0.951456311,0.340909091,9,2,1,1
775,52,1,15,109,202,4,50,0.851540616,1,3,0,0.185314685,13.76923077,11,1.6346,1
1,1,1,0,1,0,0,1,2,0,0,0,1,0,1,1,1
20,1,1,2,2,0,2,1,2,0,0,0,1,15,0,0,1
1872,3,4,1,4,1,0,2,1.428571429,0,0,0.976190476,1,618.3333333,1,0.3333,1
