sloc,wmc,dit,cbo,rfc,lcom,ca,npm,lcom3,dam,moa,mfa,cam,amc,max_cc,avg_cc,bug
3260,123,2,106,355,6589,67,115,0.93969555,0.714285714,18,0.097014925,0.057650273,25.16260163,5,1.3821,1
693,37,3,18,68,218,10,34,0.625,1,2,0.682692308,0.171171171,17.62162162,12,2.2432,1
1046,42,3,18,103,547,12,37,0.918292683,0.4,0,0.837606838,0.233062331,23.42857143,13,2,1
979,25,3,23,103,210,12,20,0.916666667,0.357142857,0,0.465116279,0.199074074,37.6,17,1.76,1
430,8,3,1,21,28,1,7,1.142857143,0,0,0.857142857,0.225,17.375,2,0.875,1
1294,81,2,171,136,2426,155,78,0.936206897,0.793103448,11,0.195876289,0.069318182,14.61728395,5,1.2716,1
1894,25,3,62,126,68,25,15,0.848958333,0.9375,4,0.76344086,0.131410256,74.12,15,2.92,1
1326,43,1,4,74,903,0,36,1.023809524,0,0,0,0.168604651,29.65116279,5,1.2791,1
395,19,1,4,47,57,1,16,0.784722222,1,0,0,0.218045113,19.36842105,3,1.2105,1
615,6,3,10,44,15,0,5,1,0,0,0.615384615,0.375,101.1666667,7,2,1
2911,116,1,60,203,4934,44,62,0.905590062,1,6,0,0.103864734,23.85344828,13,2.0776,1
2724,71,1,24,151,1037,8,48,0.878405316,0.604651163,6,0,0.133333333,36.76056338,12,1.507,1
115,5,1,8,17,0,6,4,0.4375,1,2,0,0.45,21.2,4,1.6,1
230,12,7,16,35,6,3,8,0.409090909,1,1,0.93006993,0.291666667,18,5,1.6667,1
86,10,4,8,23,25,1,10,0.555555556,0,1,0.905263158,0.28,7.5,2,1,1
193,6,5,16,27,15,1,4,2,0,0,0.97706422,0.533333333,31.16666667,6,1.6667,1
600,33,4,42,74,516,24,31,0.96875,0,6,0.801470588,0.173611111,17,2,1.1515,1
195,9,5,11,39,36,1,6,2,0,0,0.963800905,0.314814815,20.66666667,16,3,1
2654,6,2,27,47,3,5,2,0.7875,0.03125,0,0.848484848,0.444444444,436,36,6.6667,1
1914,54,2,70,185,1235,27,43,0.948113208,0.916666667,6,0.504672897,0.10130719,34,9,2.1296,1
272,9,5,20,50,32,4,7,1.025,0,1,0.967611336,0.351851852,28.66666667,5,1.5556,1
198,5,1,2,18,10,0,5,2,0,0,0,0.6,38.6,4,2,1
492,18,3,25,83,79,6,17,0.735294118,0.5,1,0.920187793,0.136752137,26.11111111,4,1.2778,1
505,6,3,9,37,0,0,5,0.76,0.4,0,0.615384615,0.375,82.33333333,8,2.3333,1
1073,10,5,8,53,0,1,5,0.883141762,1,1,0.954545455,0.211111111,100.5,11,3.4,1
1706,64,2,38,159,878,20,58,0.820512821,0.692307692,5,0.088235294,0.126116071,25.453125,6,1.3906,1
307,13,3,41,36,22,37,12,0.416666667,0,0,0.865853659,0.182692308,22.53846154,11,2.3077,1
137,8,3,11,21,8,3,7,0.714285714,0,0,0.844444444,0.285714286,15.625,3,1.125,1
369,9,2,6,25,0,1,8,0.607142857,1,2,0.555555556,0.361111111,39.22222222,6,2.6667,1
2509,95,4,15,191,0,2,66,0.920621931,1,2,0.5,0.197894737,25.27368421,11,2.0421,1
697,27,3,11,87,201,5,24,0.783653846,1,0,0.444444444,0.171328671,24.51851852,3,1.0741,1
2089,53,1,34,150,1362,22,49,1.001602564,0.375,0,0,0.125,37.96226415,49,4.3962,1
166,7,4,18,28,15,4,6,0.5,1,0,0.97309417,0.314285714,22.57142857,1,0.8571,1
155,7,1,7,18,0,3,5,0.5,0,1,0,0.458333333,20.85714286,4,1.4286,1
251,5,5,13,23,4,1,3,0.75,1,2,0.968992248,0.44,48.4,10,3,1
426,9,5,14,43,0,2,8,0.583333333,1,1,0.946969697,0.277777778,46,14,2.7778,1
6,6,1,18,6,15,16,6,2,0,0,0,0.5,0,1,1,1
189,8,2,14,27,20,0,6,0.571428571,1,2,0.5,0.349206349,22.25,8,2.375,1
859,20,3,8,56,188,2,15,1.019736842,1,0,0.709677419,0.292857143,41.55,12,2.3,1
2275,67,4,25,179,1873,3,57,0.911111111,0.933333333,11,0.591194969,0.131313131,32.50746269,13,2.3284,1
468,4,5,17,75,6,1,3,2,0,0,0.986111111,0.5,116,3,1.25,1
505,17,2,8,36,30,5,6,0.912946429,1,0,0.704545455,0.25,27.05882353,3,1.2353,1
141,3,1,6,23,3,2,3,2,0,0,0,0.333333333,46,1,0.6667,1
91,4,2,1,9,2,1,3,0.666666667,1,0,0.942857143,0.666666667,21.25,3,1,1
43,2,4,13,13,1,0,2,2,0,0,0.989690722,0.6,20.5,2,1,1
477,12,1,15,62,66,2,9,0.909090909,0,0,0,0.25,38.58333333,5,2,1
593,7,1,18,47,9,1,7,0.722222222,0,0,0,0.333333333,82.85714286,10,2.4286,1
715,22,2,43,58,201,9,21,0.523809524,1,0,0.622641509,0.199300699,31.45454545,7,1.5455,1
353,1,1,0,2,0,0,1,2,0,0,0,1,3,0,0,1
409,21,1,12,29,76,11,20,0.858333333,0.166666667,0,0,0.404761905,18.19047619,8,1.6667,1
258,18,1,44,38,151,43,17,0.941176471,0,0,0,0.235294118,13.27777778,5,1.5556,1
99,10,3,26,17,1,24,9,0.703703704,0,2,0.91025641,0.333333333,8.6,3,1.3,1
561,16,5,23,52,46,4,13,0.6,1,2,0.899280576,0.2,33.9375,9,2.4375,1
247,10,1,15,24,0,13,9,0.970760234,0.210526316,3,0,0.475,21.8,4,1.5,1
807,25,3,7,57,232,2,18,0.901041667,1,1,0.676923077,0.217592593,30.96,18,2.24,1
419,11,1,6,43,23,4,8,0.925,0.375,1,0,0.3,36.36363636,10,3.1818,1
336,19,3,21,43,87,6,18,0.6,0.2,3,0.816091954,0.184210526,16.42105263,9,1.6842,1
1954,43,1,13,91,783,4,1,0.962585034,0.166666667,2,0,0.328042328,43.46511628,19,1.5349,1
331,15,1,7,34,15,4,8,0.619047619,1,1,0,0.19047619,20.46666667,1,0.8667,1
531,6,3,42,56,0,1,5,0.55,1,4,0.923076923,0.361111111,86.83333333,4,1.6667,1
706,6,3,21,40,0,2,5,0.8,1,0,0.923076923,0.333333333,114.3333333,28,7.3333,1
52,5,5,9,8,10,3,4,2,0,0,0.9765625,0.45,9.4,3,1,1
815,10,1,5,25,3,1,0,0.611111111,0.5,3,0,0.3125,79.9,11,2.8,1
904,31,4,10,57,117,1,29,0.5,0.5,0,0.802721088,0.150537634,28.03225806,15,3,1
1279,84,2,101,125,3056,91,75,0.913654618,0.75,3,0.567708333,0.090336134,14.08333333,9,1.5595,1
143,10,2,6,16,45,5,10,2,0,0,0.666666667,0.8,13.3,2,1.1,1
3247,75,1,96,196,2497,86,59,0.933783784,1,9,0,0.093333333,41.89333333,13,2.2667,1
458,18,1,4,20,0,4,18,0.382352941,1,0,0,0.916666667,24.22222222,4,1.8889,1
378,4,2,1,9,2,1,3,0.666666667,1,0,0.942857143,0.666666667,93,6,1.75,1
562,4,4,38,46,0,1,3,0.083333333,1,4,0.96969697,0.458333333,138.5,12,3.5,1
295,4,1,14,23,6,12,4,2,0,0,0,0.5,72.75,6,2,1
804,37,1,8,57,440,6,0,0.793209877,0.722222222,3,0,0.289189189,20.24324324,15,2.2162,1
1997,13,1,11,70,66,2,6,0.952898551,0.043478261,7,0,0.266666667,150.8461538,14,3.2308,1
375,17,1,5,35,0,2,17,0.7109375,1,2,0,0.341176471,20.58823529,6,2.1176,1
91,8,1,13,17,26,9,5,0.942857143,0.8,0,0,0.339285714,9.75,1,0.75,1
543,8,5,17,66,28,1,6,2,0,0,0.888888889,0.475,66.875,1,0.875,1
146,6,1,8,21,0,2,6,0.5,0.5,1,0,0.380952381,23,1,0.8333,1
1490,4,1,8,96,6,0,2,2,0,0,0,0.25,371.5,86,22,1
572,42,1,11,86,0,4,41,0.887195122,1,2,0,0.19047619,12.42857143,3,1.1429,1
383,22,3,38,68,155,20,19,0.828571429,0.8,2,0.907407407,0.168181818,16.18181818,4,1.0909,1
205,26,1,8,42,243,1,25,0.693333333,1,2,0,0.258241758,6.769230769,1,0.9615,1
1193,45,2,60,111,932,24,15,0.568181818,0.6,1,0.328125,0.175925926,25.4,12,1.2222,1
256,19,1,4,25,0,4,18,0.513888889,1,0,0,0.394736842,12.26315789,3,1.2105,1
214,8,6,10,23,8,2,7,0.428571429,0,1,0.901408451,0.375,25.625,7,2.5,1
329,3,1,15,49,3,0,3,1.5,1,0,0,0.533333333,108.3333333,1,0.6667,1
2159,51,1,27,115,1275,11,40,1.02,0,0,0,0.181372549,40.82352941,18,3.3333,1
3479,58,1,13,88,0,4,5,0.679425837,0.454545455,2,0,0.163793103,58.79310345,6,1.4828,1
900,18,4,41,70,21,6,14,0.588235294,1,0,0.811111111,0.238095238,48.77777778,20,4.0556,1
200,8,5,8,24,26,1,4,0.571428571,1,1,0.936363636,0.4375,23.875,4,1.875,1
3,3,1,4,3,3,4,3,2,0,0,0,0.666666667,0,1,1,1
555,7,2,15,50,11,0,5,0.911111111,0.866666667,0,0.545454545,0.351851852,76.14285714,2,1,1
283,2,1,13,34,0,1,0,0.066666667,0.866666667,6,0,1,133,4,2,1
65,6,6,13,13,3,7,4,0.4,1,1,0.96969697,0.366666667,9.666666667,2,0.8333,1
12,2,8,4,4,1,2,1,2,0,0,1,0.833333333,5,0,0,1
450,21,2,44,49,210,15,19,2,0,0,0.622641509,0.238095238,20.42857143,7,1.4762,1
1676,28,1,20,42,0,19,21,0.62962963,0.0625,1,0,0.242798354,58.28571429,11,3,1
2042,42,1,3,68,375,1,29,0.780487805,1,0,0,0.226480836,47.33333333,33,3.1429,1
293,13,1,40,32,0,27,13,0.333333333,1,1,0,0.211538462,21.38461538,4,1.7692,1
327,22,1,2,49,221,1,20,0.964285714,1,1,0,0.143939394,13.68181818,2,1,1
371,32,1,12,54,470,7,23,0.95601173,1,2,0,0.286458333,10.25,5,1.3125,1
62,5,4,10,15,10,3,5,2,0,0,0.981900452,0.6,11.4,3,1.2,1
586,9,5,21,84,20,1,9,0.6875,1,1,0.965811966,0.311111111,63.88888889,1,0.8889,1
1628,38,4,19,117,581,1,28,0.86977887,0.545454545,1,0.717557252,0.142857143,41.55263158,42,4.6316,1
1340,71,2,47,152,2163,25,33,0.941326531,0.75,6,0.197674419,0.108035714,17.47887324,7,1.3239,1
353,20,2,41,44,190,18,19,2,0,0,0.634615385,0.230769231,16.65,8,1.45,1
68,5,1,10,15,2,1,4,0.5,1,1,0,0.342857143,12.2,1,0.8,1
299,21,1,43,49,196,36,17,0.975,0.4,1,0,0.15,12.76190476,10,1.3333,1
658,52,4,46,84,1030,28,45,0.85130719,0.833333333,4,0.616,0.145104895,11.42307692,10,1.3846,1
292,21,1,2,51,134,1,21,0.716666667,1,0,0,0.265306122,12.76190476,7,1.381,1
451,27,4,21,53,257,8,23,0.807692308,0.625,4,0.747572816,0.138888889,15.40740741,5,1.5926,1
509,16,3,6,52,112,1,11,0.777777778,1,0,0.74,0.344444444,30.625,1,0.8125,0
149,12,2,23,23,0,17,12,0.363636364,1,2,0.731707317,0.21875,11.25,5,1.5833,0
743,49,3,43,100,1176,34,46,1,0,1,0.606837607,0.122222222,14.14285714,16,1.8571,0
1,1,1,5,1,0,5,1,2,0,0,0,1,0,1,1,0
9,9,1,8,9,36,7,9,2,0,0,0,0.333333333,0,1,1,0
177,8,3,4,22,28,1,7,2,0,0,0.860465116,0.375,21.125,1,0.75,0
8,8,1,1,8,28,0,8,2,0,0,0,0.28125,0,1,1,0
129,5,2,3,16,4,1,5,0,1,0,0.851851852,0.4,24.4,5,1.6,0
32,5,1,1,6,0,1,5,0.25,1,0,0,0.533333333,5.2,2,0.8,0
300,33,1,113,53,526,103,32,0.998046875,0,16,0,0.234375,7.606060606,2,1,0
632,11,2,2,20,0,1,9,0.2,1,0,0.590909091,0.381818182,56.18181818,1,0.8182,0
7,2,1,1,3,1,0,2,2,0,0,0,0.75,2.5,1,0.5,0
15,2,4,5,7,1,0,2,2,0,0,0.979591837,0.75,6.5,1,0.5,0
1308,15,3,55,96,23,0,9,0.798319328,1,8,0.811594203,0.214285714,85.06666667,14,3.1333,0
4,1,1,0,2,0,0,1,2,0,0,0,1,3,0,0,0
2321,48,1,8,106,388,1,26,0.895702962,0.901960784,2,0,0.236702128,46.29166667,21,1.8958,0
8,3,5,3,4,3,1,3,2,0,0,0.990697674,0.666666667,1.666666667,1,0.6667,0
353,9,1,3,24,0,2,0,0.892857143,0,1,0,0.62962963,37.44444444,3,1.4444,0
242,7,3,15,36,0,0,6,0.814814815,0.444444444,2,0.934210526,0.285714286,32.28571429,3,1.1429,0
229,16,2,4,24,120,2,14,2,0,0,0.821428571,0.3046875,13.3125,1,0.9375,0
4,4,1,67,4,6,67,4,2,0,0,0,0.583333333,0,1,1,0
8,5,1,17,6,10,15,5,2,0,0,0,0.4,0.6,1,0.8,0
74,5,3,4,17,10,0,5,2,0,0,0.98,0.466666667,13.8,16,3.8,0
273,8,3,1,21,28,1,7,1.142857143,0,0,0.857142857,0.225,17.375,2,0.875,0
188,0,1,6,0,0,5,0,2,0,0,0,0,0,0,0,0
343,14,1,15,36,39,3,14,0.826923077,0.75,0,0,0.196428571,22.64285714,2,1.0714,0
