sloc,wmc,dit,cbo,rfc,lcom,ca,npm,lcom3,dam,moa,mfa,cam,amc,max_cc,avg_cc,bug
460,16,2,7,35,58,0,15,1.002380952,0.071428571,1,0.580645161,0.260416667,26,22,4.0625,1
436,25,2,10,73,226,0,20,0.8875,0.9,2,0.43902439,0.24,16.04,7,1.56,1
1589,29,1,24,115,356,6,11,0.992277992,0,1,0,0.163265306,52.51724138,18,3.2069,1
88,5,2,2,18,8,1,5,0.75,0.5,0,0.764705882,0.45,15.8,1,0.8,1
116,8,3,11,18,8,7,6,0.857142857,0.333333333,0,0.871794872,0.541666667,13.125,3,1,1
334,20,2,8,43,82,3,16,0.837320574,0.181818182,1,0.514285714,0.2,15.15,6,1.35,1
239,6,2,5,24,3,0,6,0.8,1,0,0.615384615,0.444444444,38.16666667,6,1.6667,1
286,6,1,14,21,0,12,5,0.88,0.2,0,0,0.466666667,45,6,3,1
395,18,1,62,55,99,52,12,0.885154062,0.476190476,4,0,0.209150327,19.77777778,5,1.5556,1
146,6,2,24,9,0,24,4,0.2,0,7,0.666666667,0.45,22.16666667,9,3.3333,1
47,7,2,25,15,21,25,4,1,0.5,0,0.903846154,0.291666667,5.428571429,1,0.7143,1
41,3,1,6,9,0,5,3,0.833333333,0.666666667,0,0,0.666666667,11.66666667,2,1,1
279,15,2,9,43,19,1,15,0.821428571,0,3,0.5625,0.255555556,17.2,5,1.2667,1
733,55,1,65,90,831,58,48,0.766666667,0.7,4,0,0.143874644,12.14545455,5,2.0545,1
103,8,2,10,16,18,6,7,0.875,0.75,1,0.571428571,0.5,10.875,3,1,1
592,17,2,11,74,34,1,12,0.818181818,0.727272727,2,0.423076923,0.166666667,33.17647059,2,0.9412,1
200,17,2,8,30,114,1,13,0.828125,1,0,0.642857143,0.3625,10.29411765,4,0.8235,1
435,10,3,8,42,0,0,5,0.866666667,0.2,1,0.825,0.311111111,41,6,1.6,1
175,20,1,27,31,140,18,19,0.879699248,1,5,0,0.2,7.4,4,1.35,1
760,15,1,19,60,103,16,12,0.918367347,0,0,0,0.160714286,49.2,11,3.2,1
80,4,4,3,15,4,2,4,0.333333333,0,0,0.953488372,0.357142857,18.75,2,0.75,1
762,18,1,35,79,135,19,9,0.966911765,0.1875,1,0,0.277777778,40.44444444,10,2.6667,1
131,7,1,2,26,17,0,2,0.666666667,0,1,0,0.277777778,17.42857143,2,1,1
20,3,3,1,7,1,1,3,0.5,1,0,0.951219512,0.444444444,5.333333333,1,0.6667,1
215,5,4,3,16,8,2,4,0.875,1,0,0.953488372,0.357142857,41.6,9,2,1
530,14,2,9,63,27,1,7,0.752136752,0.777777778,2,0.47826087,0.184615385,36.21428571,2,1,1
279,21,2,6,45,150,0,17,0.78125,1,0,0.473684211,0.295238095,11.9047619,2,1.0952,1
291,12,3,12,36,0,2,10,0.454545455,1,0,0.785714286,0.260416667,23.08333333,5,1.25,1
328,10,1,8,42,39,1,6,0.644444444,1,0,0,0.314285714,31.3,9,2.8,1
272,17,3,9,36,14,3,14,0.546875,1,0,0.723404255,0.333333333,14.76470588,2,0.9412,1
11,3,1,8,4,3,6,3,1.5,0,1,0,0.666666667,1.333333333,1,0.6667,1
273,8,2,4,22,4,1,4,0.767857143,1,2,0.708333333,0.291666667,31.125,6,2.375,1
157,8,1,6,22,22,0,8,0.714285714,0,2,0,0.339285714,18.25,2,1.125,1
151,5,1,9,31,10,0,2,0.875,0,0,0,0.3,28.8,4,1.6,1
59,3,6,4,13,1,1,2,0.75,1,0,0.996992481,0.444444444,18,2,1,1
59,2,1,2,9,1,2,2,2,0,0,0,0.5,28.5,6,3,1
