sloc,wmc,dit,cbo,rfc,lcom,ca,npm,lcom3,dam,moa,mfa,cam,amc,max_cc,avg_cc,bug
36,6,4,5,12,15,1,6,2,0,0,0.838709677,0.366666667,5,1,0.8333,1
10,2,4,5,4,1,1,2,2,0,0,0.962962963,0.666666667,4,1,0.5,1
47,8,1,5,14,0,3,8,0.142857143,1,1,0,0.325,4.75,1,0.875,1
9,2,3,1,4,1,0,2,2,1,0,0.980392157,1,3,1,0.5,1
861,86,3,13,157,3205,0,83,0.955080214,1,6,0.37037037,0.124735729,8.627906977,5,1.0465,1
115,10,3,4,27,19,0,10,0.866666667,1,2,0.847457627,0.433333333,10,1,0.9,1
22,4,4,5,8,6,1,4,2,0,0,0.896551724,0.5,4.5,1,0.75,1
75,7,1,5,20,0,2,7,0,1,1,0,0.428571429,9.571428571,5,1.4286,1
35,6,4,5,12,15,1,6,2,0,0,0.838709677,0.366666667,4.833333333,1,0.8333,1
121,5,1,1,12,4,1,4,1.166666667,0,0,0,0.5,21.4,4,1.8,1
274,24,1,13,67,94,3,24,0.739130435,1,4,0,0.175,10.25,6,1.2917,1
155,21,3,5,35,142,0,21,0.9,1,3,0.714285714,0.23015873,5.952380952,1,0.9524,1
468,51,3,9,90,999,0,50,0.920952381,1,4,0.5,0.174019608,7.764705882,1,0.9804,1
293,21,1,14,67,124,4,21,0.83,1,5,0,0.180952381,12.71428571,6,1.4762,1
78,15,2,5,17,87,3,15,0.918367347,1,2,0.3,0.293333333,3.733333333,1,0.9333,1
40,7,4,5,14,21,1,7,2,0,0,0.8125,0.371428571,4.714285714,1,0.8571,1
49,9,1,6,16,0,4,9,0.125,0,1,0,0.333333333,4.333333333,1,0.8889,1
122,17,2,11,22,88,7,16,0.857142857,0.857142857,2,0.68,0.235294118,5.764705882,2,1,1
82,15,2,11,17,83,7,15,0.908163265,1,3,0.3,0.20952381,4,1,0.9333,1
115,17,3,3,24,72,0,17,0.866071429,0.857142857,1,0.757575758,0.270588235,5.352941176,1,0.9412,1
34,7,2,11,8,15,10,7,0.833333333,1,0,0.5,0.476190476,3.428571429,1,0.8571,0
7,1,1,0,2,0,0,1,2,0,0,0,1,3,0,0,0
39,7,4,6,14,21,1,7,2,0,0,0.8125,0.371428571,4.571428571,1,0.8571,0
22,4,4,6,8,6,1,4,2,0,0,0.896551724,0.5,4.5,1,0.75,0
170,14,3,19,42,91,12,2,2,0,0,0.5,0.285714286,11.14285714,4,1.2143,0
34,6,4,6,12,15,1,6,2,0,0,0.838709677,0.4,4.666666667,1,0.8333,0
34,7,1,21,8,15,21,7,0.833333333,1,0,0,0.476190476,3.428571429,1,0.8571,0
182,14,1,12,42,15,4,14,0.641025641,1,3,0,0.178571429,11.78571429,3,1.2857,0
22,4,4,6,8,6,1,4,2,0,0,0.896551724,0.5,4.5,1,0.75,0
27,5,4,6,10,10,2,5,2,0,0,0.866666667,0.45,4.4,1,0.8,0
34,7,2,7,8,15,4,7,0.833333333,1,2,0.5,0.357142857,3.428571429,1,0.8571,0
64,13,2,8,14,66,6,13,0.916666667,1,1,0.333333333,0.292307692,3.461538462,1,0.9231,0
42,7,2,6,10,7,5,7,0.666666667,1,0,0.5,0.476190476,4.714285714,2,1,0
7,2,5,1,3,1,0,2,2,0,0,0.99382716,1,2.5,1,0.5,0
112,15,3,3,24,43,0,15,0.833333333,1,1,0.78125,0.266666667,6.066666667,1,0.9333,0
48,9,2,6,11,24,3,9,0.84375,1,2,0.428571429,0.288888889,3.888888889,1,0.8889,0
57,10,2,6,11,25,5,10,0.805555556,1,0,0.428571429,0.5,4.3,1,0.8,0
84,17,2,15,18,120,13,17,0.9375,1,1,0.272727273,0.367647059,3.470588235,1,0.9412,0
99,16,2,5,17,78,4,16,0.866666667,1,0,0.3,0.40625,4.75,1,0.875,0
